,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.35,0.97,0.59,1.0,0.31,0.86,0.6,0.83,0.64,0.59
TEMP_1,,,,,,,,,,,
PRES_1,1.02,0.31,0.98,0.82,1.02,0.35,0.87,0.61,0.84,0.66,0.61
PRES_0,1.82,,2.14,0.4,1.82,0.31,1.55,1.02,1.61,1.0,0.82
DEWP_0,1.0,0.31,0.97,0.59,1.0,0.34,0.86,0.6,0.83,0.64,0.59
DEWP_1,3.71,,3.71,,3.71,0.15,3.39,,,1.99,
WSPM_0,1.07,0.28,1.04,0.57,1.07,0.26,0.9,0.72,0.93,0.62,0.54
WSPM_1,1.35,,1.3,1.28,1.35,,1.22,0.65,1.01,1.3,1.98
PM10_0,1.13,0.34,1.09,0.94,1.13,,0.98,0.62,0.84,0.87,1.51
PM10_1,1.32,0.37,1.3,0.57,1.32,0.27,1.12,0.98,1.31,0.67,0.62
PM10_2,1.64,,1.59,0.83,1.63,0.22,1.41,1.05,1.93,1.0,0.48
