,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.97,1.03,0.94,1.02,0.94,1.07,0.83,1.01,0.93,0.76
TEMP_0,1.02,1.0,1.05,0.96,1.05,0.97,1.1,0.84,1.03,0.96,0.77
PRES_1,0.97,0.95,1.0,0.91,0.99,0.92,1.04,0.8,0.98,0.91,0.75
PRES_0,1.07,1.01,1.08,1.0,1.09,1.01,1.15,0.88,1.07,0.99,0.79
DEWP_1,0.98,0.96,1.01,0.92,1.0,0.91,1.05,0.78,0.98,0.92,0.74
DEWP_0,1.04,1.03,1.08,0.98,1.08,1.0,1.12,0.89,1.06,0.98,0.8
WSPM_0,0.93,0.91,0.96,0.87,0.95,0.89,1.0,0.77,0.95,0.86,0.7
WSPM_1,1.21,1.2,1.25,1.18,1.34,1.14,1.31,1.0,1.19,1.32,1.4
PM10_0,0.99,0.97,1.02,0.93,1.02,0.94,1.06,0.85,1.0,0.92,1.57
PM10_1,1.08,1.06,1.1,1.0,1.09,1.03,1.15,0.77,1.12,1.0,0.75
PM10_2,1.31,1.28,1.33,1.26,1.34,1.23,1.4,0.71,0.57,1.27,1.0
