,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.2,0.59,0.87,1.07,1.13,0.5,1.09,1.01,1.04,1.02,0.64
TEMP_0,0.66,1.24,1.13,0.56,0.75,1.14,1.1,1.01,1.03,1.02,0.78
PRES_1,0.86,1.06,1.13,0.5,0.85,0.98,1.06,1.0,1.02,0.98,0.7
PRES_0,1.2,0.63,0.6,1.36,1.18,0.48,1.14,1.02,1.06,1.09,0.7
DEWP_1,1.11,0.74,0.88,1.01,1.15,0.41,1.08,0.86,0.97,1.07,0.7
DEWP_0,0.69,1.24,1.17,0.55,0.5,1.33,1.11,1.23,1.13,0.92,0.7
WSPM_0,0.94,0.89,0.94,0.83,0.94,0.78,1.05,0.87,0.96,0.99,0.68
WSPM_1,1.05,1.14,1.17,1.0,0.97,1.21,1.17,1.64,1.3,1.04,0.85
PM10_0,0.97,0.92,1.0,0.83,0.92,0.93,1.07,1.2,1.18,0.8,0.49
PM10_1,1.06,0.99,1.01,0.95,1.08,0.77,1.15,0.78,0.93,1.34,0.71
PM10_2,1.05,1.28,1.21,1.13,1.14,0.96,1.31,0.38,0.25,1.28,1.99
