,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.94,1.03,0.91,1.04,0.85,1.12,0.71,1.0,0.9,0.67
TEMP_0,1.04,1.0,1.09,0.88,1.07,0.97,1.17,0.76,1.06,0.92,0.62
PRES_1,0.96,0.91,1.0,0.86,0.98,0.87,1.07,0.71,0.97,0.85,0.61
PRES_0,1.1,1.08,1.13,1.0,1.16,0.99,1.25,0.75,1.11,0.98,0.68
DEWP_1,0.96,0.93,1.0,0.86,1.0,0.86,1.08,0.67,0.96,0.86,0.59
DEWP_0,1.08,1.04,1.15,0.98,1.14,1.0,1.23,0.83,1.12,0.96,0.72
WSPM_0,0.88,0.86,0.93,0.78,0.91,0.82,1.0,0.64,0.9,0.78,0.53
WSPM_1,1.42,1.26,1.44,1.45,1.56,1.24,1.56,1.0,1.38,1.43,1.96
PM10_0,0.99,0.92,1.03,0.92,1.05,0.9,1.11,0.74,1.0,0.87,0.91
PM10_1,1.12,1.12,1.17,0.94,1.13,1.06,1.26,0.79,1.18,1.0,0.59
PM10_2,1.51,1.57,1.65,1.45,1.6,1.31,1.76,0.67,1.19,1.44,1.0
