,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.18,0.94,0.4,1.0,0.13,0.75,0.35,0.68,0.39,0.35
TEMP_1,,,,,,,,,,,
PRES_1,1.03,0.15,0.96,0.61,1.03,0.17,0.77,0.37,0.69,0.41,0.37
PRES_0,2.9,,3.05,0.21,2.9,0.11,2.17,0.95,2.04,0.94,0.7
DEWP_0,1.0,0.16,0.94,0.4,1.0,0.15,0.75,0.35,0.68,0.39,0.35
DEWP_1,10.3,,9.6,,10.29,0.04,8.51,,6.04,3.81,
WSPM_0,1.13,0.13,1.06,0.39,1.13,0.11,0.84,0.45,0.8,0.39,0.32
WSPM_1,1.71,,1.61,1.12,1.71,,1.32,0.46,1.02,1.05,2.1
PM10_0,1.24,0.21,1.17,0.74,1.24,0.98,0.93,0.39,0.74,0.59,1.13
PM10_1,1.63,0.16,1.54,0.41,1.63,0.15,1.21,0.75,1.3,0.49,0.39
PM10_2,2.4,,2.26,0.83,2.4,0.09,1.8,0.97,2.44,0.86,0.28
