,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.82,1.04,0.74,0.97,0.86,1.05,0.76,0.89,0.84,0.37
TEMP_0,1.2,1.0,1.26,0.94,1.18,1.01,1.28,0.92,1.1,1.04,0.47
PRES_0,0.96,0.79,1.0,0.73,0.93,0.81,1.01,0.72,0.85,0.8,0.35
PRES_1,1.29,1.06,1.34,1.0,1.26,1.11,1.37,0.99,1.2,1.12,0.55
DEWP_0,1.02,0.84,1.07,0.78,1.0,0.86,1.08,0.78,0.94,0.87,0.41
DEWP_1,1.17,0.96,1.23,0.89,1.14,1.0,1.23,0.88,1.02,0.98,0.41
WSPM_0,0.95,0.78,0.98,0.74,0.93,0.79,1.0,0.72,0.85,0.79,0.33
WSPM_1,1.33,1.08,1.41,0.96,1.27,1.18,1.38,1.0,1.18,1.14,0.59
PM10_0,1.12,0.9,1.18,0.84,1.07,0.98,1.17,0.85,1.0,0.94,0.57
PM10_1,1.18,0.98,1.21,0.91,1.16,0.98,1.25,0.9,1.1,1.0,0.38
PM10_2,2.65,2.16,2.89,2.03,2.64,2.32,2.77,1.92,1.81,2.22,1.0
