,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.69,1.86,1.34,0.64,0.84,2.28,1.1,0.32,0.85,0.61,0.74
TEMP_0,1.75,0.64,0.93,1.83,1.89,0.66,1.17,0.36,0.99,0.66,0.43
PRES_1,1.04,0.68,0.78,1.79,1.24,0.7,1.02,0.32,0.83,0.59,0.49
PRES_0,0.87,2.52,2.65,0.54,1.01,3.41,1.31,0.36,1.05,0.7,0.67
DEWP_1,0.7,1.34,1.2,0.63,0.75,2.73,1.03,0.33,0.87,0.54,0.49
DEWP_0,1.93,0.7,0.99,2.55,3.66,0.57,1.28,0.34,0.96,0.81,0.65
WSPM_0,0.77,0.82,0.91,0.72,0.88,0.94,0.91,0.3,0.76,0.48,0.39
WSPM_1,1.87,1.31,1.67,2.02,2.82,1.08,1.94,0.36,1.24,1.83,5.95
PM10_0,0.94,0.93,1.05,1.01,1.2,0.86,1.09,0.27,0.71,0.8,3.68
PM10_1,1.08,1.2,1.33,0.91,1.16,1.67,1.32,0.51,1.37,0.54,0.42
PM10_2,2.29,1.53,2.1,1.83,2.4,2.05,2.26,1.01,4.19,1.17,0.25
