,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.96,1.05,0.91,1.03,0.93,1.1,0.77,1.01,0.91,0.7
TEMP_0,1.03,1.0,1.07,0.95,1.06,0.96,1.13,0.79,1.04,0.94,0.72
PRES_1,0.96,0.94,1.0,0.88,0.99,0.9,1.05,0.74,0.97,0.88,0.67
PRES_0,1.09,1.05,1.12,1.0,1.12,1.02,1.2,0.84,1.1,1.0,0.75
DEWP_1,0.97,0.95,1.01,0.89,1.0,0.89,1.07,0.73,0.98,0.89,0.68
DEWP_0,1.07,1.04,1.11,0.98,1.11,1.0,1.17,0.84,1.08,0.98,0.75
WSPM_0,0.91,0.89,0.95,0.83,0.94,0.85,1.0,0.7,0.92,0.83,0.63
WSPM_1,1.29,1.26,1.35,1.19,1.38,1.19,1.42,1.0,1.28,1.32,1.16
PM10_0,0.99,0.97,1.03,0.91,1.02,0.93,1.08,0.78,1.0,0.9,
PM10_1,1.09,1.07,1.14,1.0,1.13,1.02,1.21,0.76,1.11,1.0,0.74
PM10_2,1.43,1.4,1.49,1.32,1.48,1.34,1.58,0.86,,1.35,1.0
