,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,2.3,0.84,3.1,1.15,1.88,0.84,3.07,1.59,2.02,48.69
TEMP_0,0.43,1.0,0.37,1.33,0.5,0.81,0.36,1.36,0.69,0.87,21.72
PRES_0,1.19,2.7,1.0,3.65,1.37,2.22,0.99,3.67,1.89,2.38,58.03
PRES_1,0.32,0.75,0.27,1.0,0.38,0.62,0.28,1.0,0.52,0.66,16.27
DEWP_0,0.87,1.98,0.73,2.66,1.0,1.61,0.73,2.68,1.38,1.74,43.04
DEWP_1,0.53,1.23,0.45,1.61,0.62,1.0,0.45,1.63,0.85,1.07,25.92
WSPM_0,1.19,2.74,1.01,3.63,1.38,2.23,1.0,3.67,1.9,2.39,58.02
WSPM_1,0.33,0.73,0.27,1.0,0.37,0.61,0.27,1.0,0.51,0.66,16.38
PM10_0,0.63,1.44,0.53,1.93,0.73,1.18,0.53,1.95,1.0,1.27,
PM10_1,0.5,1.14,0.42,1.51,0.57,0.93,0.42,1.52,0.79,1.0,24.68
PM10_2,0.02,0.05,0.02,0.06,0.02,0.04,0.02,0.06,,0.04,1.0
