,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.31,1.01,0.71,1.0,0.48,1.05,1.12,1.03,1.1,0.88
TEMP_1,,,,,,,,,,,
PRES_1,1.01,0.35,1.02,0.59,1.01,0.46,1.06,1.14,1.05,1.09,0.87
PRES_0,1.31,,1.25,2.17,1.31,0.93,1.39,1.22,1.25,1.66,1.39
DEWP_0,1.0,0.34,1.01,0.71,1.0,0.45,1.05,1.12,1.03,1.1,0.87
DEWP_1,1.79,,1.82,,1.79,4.94,1.96,,1.59,2.24,
WSPM_0,1.03,0.35,1.04,0.7,1.03,0.37,1.09,1.09,1.05,1.14,0.89
WSPM_1,1.14,,1.15,0.97,1.14,,1.18,1.47,1.23,1.23,1.21
PM10_0,1.05,0.39,1.07,0.74,1.05,0.79,1.1,1.33,1.17,1.05,0.76
PM10_1,1.13,0.39,1.14,0.83,1.13,0.44,1.2,1.12,1.17,1.42,0.96
PM10_2,1.24,,1.24,1.01,1.24,0.55,1.32,0.76,0.77,1.48,1.88
