,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.25,0.97,0.52,1.0,0.23,0.85,0.56,0.81,0.6,0.53
TEMP_1,,,,,,,,,,,
PRES_1,1.03,0.22,0.98,0.73,1.03,0.26,0.87,0.58,0.83,0.63,0.56
PRES_0,2.72,,3.18,0.53,2.71,0.34,2.28,1.43,2.34,1.41,1.09
DEWP_0,1.0,0.22,0.97,0.52,1.0,0.25,0.85,0.56,0.81,0.6,0.53
DEWP_1,8.91,,8.88,,8.9,0.27,8.02,,,4.48,
WSPM_0,1.12,0.21,1.09,0.52,1.12,0.21,0.93,0.71,0.95,0.61,0.51
WSPM_1,1.65,,1.59,1.37,1.65,,1.47,0.74,1.2,1.49,2.17
PM10_0,1.22,0.26,1.18,0.89,1.22,,1.04,0.63,0.88,0.88,1.46
PM10_1,1.59,0.31,1.56,0.6,1.58,0.25,1.32,1.11,1.54,0.76,0.67
PM10_2,2.27,,2.21,1.01,2.27,0.23,1.93,1.37,2.61,1.3,0.6
