,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.12,0.51,1.05,0.56,0.79,0.98,1.04,0.97,0.92,0.96,0.54
TEMP_0,0.59,1.23,0.78,1.03,1.11,0.57,1.11,0.93,0.98,0.93,0.6
PRES_0,1.04,0.66,1.1,0.34,0.79,0.95,1.04,0.93,0.89,0.95,0.57
PRES_1,0.73,1.17,0.44,1.29,1.15,0.55,1.12,0.99,1.04,0.93,0.55
DEWP_0,0.82,0.99,0.81,0.94,1.14,0.4,1.03,0.99,0.97,0.88,0.56
DEWP_1,1.12,0.62,1.12,0.47,0.47,1.21,1.12,0.91,0.91,1.04,0.58
WSPM_0,0.9,0.87,0.93,0.74,0.85,0.84,1.09,0.8,0.88,0.93,0.55
WSPM_1,1.06,0.8,1.0,0.82,1.04,0.84,1.0,1.23,1.06,0.98,0.6
PM10_0,0.95,0.88,0.91,0.85,0.98,0.79,1.06,1.05,1.17,0.72,0.32
PM10_1,1.0,0.84,1.01,0.72,0.89,0.91,1.1,0.91,0.75,1.19,0.51
PM10_2,1.19,1.11,1.31,0.85,1.1,1.17,1.39,0.92,0.37,1.12,1.71
