,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.26,0.97,0.52,1.0,0.24,0.85,0.54,0.79,0.57,0.5
TEMP_1,,,,,,,,,,,
PRES_1,1.02,0.23,0.98,0.64,1.02,0.27,0.86,0.55,0.8,0.58,0.52
PRES_0,1.82,,1.86,0.4,1.82,0.21,1.54,0.88,1.44,0.96,0.76
DEWP_0,1.0,0.24,0.97,0.52,1.0,0.25,0.85,0.54,0.79,0.57,0.5
DEWP_1,3.71,,3.57,,3.71,0.15,3.39,,2.53,2.12,
WSPM_0,1.07,0.21,1.03,0.5,1.07,0.19,0.9,0.61,0.87,0.57,0.46
WSPM_1,1.35,,1.31,1.03,1.35,,1.16,0.64,1.0,1.03,1.67
PM10_0,1.13,0.3,1.09,0.76,1.13,1.02,0.96,0.58,0.84,0.71,1.0
PM10_1,1.32,0.23,1.27,0.51,1.32,0.23,1.11,0.81,1.16,0.66,0.51
PM10_2,1.64,,1.57,0.8,1.63,0.16,1.39,0.79,1.43,0.91,0.48
