,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,1.0,,,,,0.95,0.94,0.92,0.8,,,,1.05,0.87,0.88,0.78,0.76,,0.93,0.92,0.89,0.82,0.7,0.67,0.7,0.61,0.58,,1.1,0.99,0.76
TEMP_0_0,1.0,1.0,,,,,0.97,0.97,0.87,0.8,,,,1.06,0.9,0.76,0.78,0.76,,0.93,0.93,0.87,0.82,0.74,0.7,0.62,0.67,0.5,,1.1,1.01,0.76
TEMP_1_1,,,1.0,,,,1.09,,0.99,,0.82,,,1.18,1.14,0.99,,,,1.06,1.05,0.98,0.93,0.82,0.77,0.75,0.73,,,1.25,1.13,0.87
TEMP_0_2,,,,1.0,,,1.17,,,1.12,,0.94,,1.46,1.2,,,1.04,,1.34,1.27,1.21,1.11,0.96,0.92,0.9,0.88,,,1.5,1.38,1.05
TEMP_0_1,,,,,1.0,,1.47,1.42,1.38,1.17,,0.97,,1.75,,,1.12,,,1.34,1.21,1.28,,1.07,1.03,0.94,0.92,0.72,,1.6,1.44,1.09
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.05,1.0,0.92,0.76,0.69,,1.0,0.96,0.95,,,,,1.1,0.93,0.91,0.78,0.8,,1.01,0.95,0.93,0.85,0.76,0.75,0.64,0.6,0.5,,1.15,1.03,0.76
PRES_1_1,1.06,1.04,,,0.72,,1.03,1.0,0.88,,,,,1.1,0.92,,0.81,0.79,,0.95,0.97,0.91,0.87,0.75,0.71,0.7,0.71,0.55,,1.15,1.03,0.81
PRES_1_0,1.1,1.13,1.01,,,,1.05,1.07,1.0,,,,,1.17,1.0,0.99,0.86,,,1.0,1.06,0.97,0.9,0.79,0.71,0.78,0.73,0.66,,1.23,1.14,0.87
PRES_1_2,1.25,1.24,,0.89,0.86,,,,,1.0,,,,1.3,1.11,,0.96,,,1.16,1.16,1.09,0.99,0.89,0.86,0.81,0.79,0.65,,1.38,1.23,0.94
PRES_0_1,,,1.23,,,,,,,,1.0,,,,,1.22,,,,1.31,1.29,,,1.0,0.95,0.93,,,,1.54,1.38,
PRES_1_3,,,,1.05,1.01,,,,,,,1.0,,1.6,1.24,,1.13,1.09,,1.42,1.3,1.27,1.18,0.98,0.97,0.95,0.92,0.65,,1.56,1.43,1.1
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.95,0.95,0.85,0.68,0.66,,0.91,0.91,0.85,0.77,,0.62,,1.0,0.87,,,,,0.89,0.87,0.84,0.78,0.68,0.64,0.54,0.46,,,1.04,0.95,0.72
DEWP_0_0,1.13,1.12,0.96,0.82,,,1.1,1.08,1.0,0.9,,0.78,,1.15,1.0,,,,,0.98,1.06,0.98,0.87,0.82,0.78,0.8,0.78,0.59,,1.25,1.09,0.89
DEWP_1_1,1.13,1.0,1.01,,,,1.1,,1.02,,0.83,,,,,1.0,,,,1.07,1.06,1.01,0.94,0.82,0.78,0.73,0.74,,,1.26,1.15,0.88
DEWP_0_2,1.28,1.29,,,0.89,,1.26,1.23,1.18,1.05,,0.87,,,,,1.0,,,1.21,1.14,1.13,,0.94,0.89,0.84,0.82,0.64,,1.41,1.29,0.98
DEWP_0_1,1.34,1.31,,0.96,,,1.2,1.26,,,,0.91,,,,,,1.0,,1.24,1.2,1.14,1.04,0.92,0.88,0.89,0.84,0.69,,1.44,1.32,0.98
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.08,1.08,0.94,0.74,0.75,,1.0,1.05,0.98,0.86,0.76,0.7,,1.11,1.02,0.93,0.83,0.81,,1.0,1.46,,,0.68,0.83,0.49,,,,1.19,1.05,0.79
WSPM_0_1,1.08,1.06,0.95,0.79,0.75,,1.05,1.03,0.92,0.87,0.78,0.75,,1.14,0.94,0.94,0.84,0.81,,0.69,1.0,,,0.87,0.71,0.8,0.76,,,1.2,1.05,0.84
WSPM_0_3,1.13,1.13,1.0,0.83,0.78,,1.07,1.09,1.02,0.92,,0.79,,1.18,1.02,0.95,0.89,0.87,,,1.27,1.0,,0.81,0.85,0.72,,,,1.27,1.12,0.85
