,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.94,,,1.02,0.81,0.75,0.73,,,0.99,0.97,0.76,,0.98,0.77,0.71,0.71,0.66,0.63,0.42,,1.01,0.98,0.65
TEMP_0_0,1.07,1.0,,,1.09,0.84,0.81,0.76,,,1.04,1.03,0.8,,1.03,0.81,0.81,0.75,0.69,0.67,0.45,0.36,1.07,1.04,0.71
TEMP_1_1,,,1.0,,1.39,,1.03,,,,1.33,1.32,,0.45,1.32,1.04,0.97,0.95,0.88,0.84,,,1.36,1.31,0.88
TEMP_0_2,,,,1.0,,,,,0.96,0.59,,,1.46,,1.87,1.49,1.4,1.37,1.27,1.22,,,1.96,1.88,1.27
PRES_0_0,0.98,0.92,0.72,,1.0,0.77,,,,,0.96,0.96,0.74,,0.95,0.76,0.71,0.7,0.66,0.61,0.39,0.35,0.99,0.96,0.64
PRES_1_0,1.24,1.19,,,1.3,1.0,,,,,1.25,1.21,0.95,,1.24,0.97,0.91,0.87,0.79,0.79,0.54,,1.25,1.25,0.83
PRES_0_1,1.33,1.22,0.97,,,,1.0,,,,1.29,1.28,,0.44,1.27,1.01,0.95,0.93,0.86,0.81,0.55,,1.33,1.28,0.85
PRES_1_1,1.37,1.31,,,,,,1.0,,,1.3,1.35,1.04,,1.35,1.06,1.0,0.98,0.91,0.88,0.61,,1.4,1.34,0.95
PRES_1_3,,,,1.04,,,,,1.0,,,,1.52,,1.96,1.56,1.46,1.43,1.33,1.27,,,2.04,1.97,1.33
PRES_1_2,,,,1.71,,,,,,1.0,,,2.42,,3.13,,,,,,,,,3.09,
DEWP_1_0,1.01,0.96,0.75,,1.04,0.8,0.77,0.77,,,1.0,0.99,,,0.99,0.79,0.73,0.71,0.67,0.63,,,1.03,1.0,0.66
DEWP_0_0,1.03,0.97,0.76,,1.05,0.83,0.78,0.74,,,1.01,1.0,,,1.0,0.79,0.75,0.73,0.67,0.66,0.44,0.36,1.04,1.01,0.69
DEWP_0_1,1.31,1.25,,0.69,1.34,1.05,,0.96,0.66,0.41,,,1.0,,1.29,1.02,0.96,0.94,0.87,0.83,0.56,,1.34,1.3,0.86
DEWP_1_1,,,2.2,,,,2.26,,,,,,,1.0,2.81,,,,,,,,2.92,2.87,
WSPM_0_1,1.02,0.98,0.76,0.53,1.05,0.81,0.78,0.74,0.51,0.32,1.01,1.0,0.77,0.35,1.0,,0.63,0.76,0.71,,,,1.04,1.0,0.67
WSPM_0_0,1.3,1.23,0.97,0.67,1.32,1.03,0.99,0.95,0.64,,1.27,1.27,0.98,,,1.0,1.01,0.88,0.83,,,,1.32,1.26,0.83
WSPM_1_1,1.41,1.23,1.04,0.7,1.41,1.1,1.06,1.0,0.68,,1.37,1.34,1.04,,1.56,0.99,1.0,,,,,,1.38,1.37,0.92
WSPM_1_2,1.41,1.33,1.05,0.73,1.43,1.15,1.08,1.02,0.7,,1.41,1.36,1.06,,1.31,1.14,,1.0,,,,,1.41,1.38,0.98
WSPM_1_0,1.51,1.45,1.13,0.78,1.53,1.27,1.16,1.1,0.75,,1.49,1.49,1.15,,1.41,1.2,,,1.0,0.91,,,1.53,1.49,1.01
WSPM_0_2,1.6,1.5,1.19,0.82,1.63,1.27,1.23,1.14,0.79,,1.58,1.53,1.2,,,,,,1.09,1.0,,,1.59,1.59,1.03
WSPM_1_3,2.4,2.22,,,2.54,1.84,1.81,1.63,,,,2.26,1.78,,,,,,,,1.0,,2.35,2.42,
WSPM_0_3,,2.74,,,2.88,,,,,,,2.8,,,,,,,,,,1.0,,2.82,1.81
PM10_0,0.99,0.94,0.73,0.51,1.01,0.8,0.75,0.72,0.49,,0.97,0.96,0.75,0.34,0.96,0.76,0.72,0.71,0.65,0.63,0.43,,1.0,0.97,
PM10_1,1.02,0.97,0.76,0.53,1.04,0.8,0.78,0.74,0.5,0.32,1.0,0.99,0.77,0.35,1.0,0.79,0.73,0.73,0.67,0.63,0.41,0.35,1.03,1.0,0.68
PM10_2,1.54,1.42,1.13,0.79,1.56,1.21,1.16,1.05,0.75,,1.51,1.44,1.16,,1.48,1.2,1.08,1.02,0.99,0.97,,0.55,,1.48,1.0
