,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,1.22,1.55,2.43,2.5,3.07,,0.94,1.64,10.87,14.96,,1.76,1.75,2.08,2.48,2.61,3.16,3.18,3.47,4.23,,1.06,1.5,2.43
TEMP_0_1,,1.0,,,,0.69,0.89,1.36,1.43,1.75,,0.54,,,,,1.0,1.0,1.18,1.41,1.49,1.81,1.82,,2.71,,0.6,0.86,1.4
TEMP_0_0,,,1.0,,,0.55,,1.05,1.12,1.37,,,0.73,,,,0.79,0.78,0.9,1.12,1.17,1.42,1.43,,1.91,,0.47,0.67,1.06
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.82,1.45,1.84,,,1.0,,,,2.52,,0.77,1.34,,,,1.44,1.44,1.71,2.04,2.18,2.6,2.6,2.83,3.52,,0.87,1.22,2.0
PRES_1_3,0.64,1.12,,,,,1.0,,,,,0.6,1.05,6.99,9.62,,1.13,1.12,1.31,1.6,1.68,2.07,2.05,2.23,2.75,,0.68,0.96,1.56
PRES_1_1,0.41,0.73,0.93,9.6,,,,1.0,,1.43,,0.39,0.67,,,,0.74,0.7,0.87,1.02,1.07,1.34,1.32,,1.87,,0.44,0.63,1.02
PRES_1_0,0.4,0.7,0.89,,,,,,1.0,1.23,,0.38,0.65,,,,0.68,0.71,0.8,1.01,1.2,1.27,1.28,,1.87,,0.43,0.59,1.0
PRES_0_0,0.33,0.57,0.73,,,0.44,,,0.81,1.0,,0.31,0.53,3.88,,,0.58,0.58,0.72,0.79,0.72,0.93,1.12,,,,0.33,0.49,0.76
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.07,1.87,,,,1.3,1.66,2.57,2.66,3.26,,1.0,,,,,1.87,1.87,2.21,2.64,2.79,3.38,3.39,3.72,4.65,,1.13,1.6,2.61
DEWP_0_1,0.61,,1.37,14.13,,0.75,0.94,1.47,1.53,1.89,,,1.0,,,,1.08,1.07,1.27,1.54,1.6,1.95,1.97,2.06,2.64,,0.65,0.91,1.45
DEWP_0_0,0.09,,,,,,,,,0.28,,,,1.0,,,0.16,,,,,,,,,,0.1,0.15,
DEWP_1_0,0.07,,,,,,,,,,,,,,1.0,,0.14,,,,,,,,,,,0.1,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.57,1.0,1.25,,,0.69,0.88,1.33,1.42,1.68,,0.53,0.92,6.18,6.95,,1.0,0.98,,2.19,,,1.95,,,,0.61,0.85,1.34
WSPM_0_1,0.57,0.99,1.27,,,0.7,0.88,1.37,1.41,1.69,,0.53,0.93,,,,1.02,1.0,1.23,1.57,1.44,1.72,1.9,,,,0.59,0.83,1.41
WSPM_0_2,0.48,0.85,1.12,,,0.58,0.76,1.14,1.23,1.36,,0.45,0.79,,,,,0.81,1.0,1.41,,1.31,1.82,,,,0.53,0.72,1.1
WSPM_0_0,0.4,0.71,0.89,,,0.49,0.63,0.98,0.99,1.4,,0.38,0.65,,,,0.55,0.67,0.8,1.0,1.29,1.22,1.29,,1.95,,0.43,0.55,0.8
WSPM_1_2,0.38,0.67,0.86,,,0.46,0.6,0.94,1.04,1.54,,0.36,0.62,,,,,0.7,,0.89,1.0,1.41,1.0,,,,0.39,0.72,
WSPM_1_1,0.32,0.55,0.71,,,0.38,0.48,0.76,0.78,1.01,,0.3,0.52,,,,,0.58,0.74,0.73,0.71,1.0,0.76,,,,0.33,0.55,0.8
WSPM_1_0,0.32,0.55,0.7,,,0.38,0.49,0.77,0.8,0.95,,0.3,0.51,,,,0.45,0.54,0.53,0.8,0.9,1.17,1.0,,,,0.33,0.48,0.83
WSPM_0_4,0.29,,,,,0.35,0.45,,,,,0.27,0.48,3.16,,,,,,,,,,1.0,,,0.31,0.42,0.69
WSPM_1_3,0.23,0.4,0.52,,,0.28,0.36,0.56,0.54,,,0.22,0.38,,,,,,,0.45,,,,,1.0,,0.24,0.45,0.85
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.95,1.66,2.11,20.31,,1.15,1.47,2.28,2.37,3.01,,0.89,1.54,,,,1.63,1.68,1.87,2.33,2.59,3.02,3.0,3.14,4.3,,1.0,1.41,3.13
PM10_1,0.67,1.17,1.49,,,0.82,1.03,1.58,1.69,1.98,,0.63,1.08,6.62,7.89,,1.18,1.17,1.4,1.76,1.2,1.94,2.27,2.33,2.24,,0.73,1.0,1.47
PM10_2,0.41,0.72,0.92,,,0.5,0.64,0.98,0.99,1.32,,0.38,0.68,,5.66,,0.74,0.65,0.9,1.01,,1.47,1.14,1.41,1.29,,0.32,0.62,1.0
