,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.25,0.92,,,1.13,0.8,0.33,0.43,,,1.07,0.99,0.32,,1.07,1.11,0.95,0.77,1.2,0.47,0.25,0.18,1.05,1.14,0.82
TEMP_0_0,0.89,1.32,,,0.93,0.96,0.18,0.91,,,0.66,1.03,0.86,,1.0,1.17,0.95,0.72,1.31,0.7,0.52,0.4,1.12,1.11,0.91
TEMP_1_1,,0.41,1.8,,0.43,0.19,1.69,,,,1.38,0.77,,0.67,1.23,1.25,1.09,0.98,1.4,0.47,,,1.29,1.33,0.83
TEMP_0_2,,,,2.78,,,,,2.73,1.44,,,2.05,,1.29,1.49,0.99,0.69,1.75,0.91,,,1.45,1.43,0.98
PRES_0_0,1.17,1.0,0.23,,1.22,0.62,,0.25,,,1.02,1.0,0.43,,1.06,1.09,0.91,0.74,1.23,0.54,0.2,0.36,1.03,1.13,0.87
PRES_1_0,1.05,1.31,,,0.9,1.62,,,,,0.85,1.13,0.74,,1.09,1.25,0.99,0.81,1.34,0.64,0.59,,1.21,1.2,1.01
PRES_0_1,0.63,0.37,1.61,,,,1.74,,,,1.38,0.7,,0.62,1.25,1.22,1.05,0.87,1.4,0.44,0.46,,1.29,1.31,0.76
PRES_1_1,0.96,1.49,,,0.43,,,1.85,,,0.32,1.13,1.15,,0.97,1.41,1.22,0.93,1.38,0.79,0.56,,1.29,1.18,0.83
PRES_1_3,,,,2.83,,,,,2.93,,,,2.09,,1.23,1.6,1.14,0.76,1.87,1.04,,,1.51,1.42,1.02
PRES_1_2,,,,3.41,,,,,,5.14,,,2.48,,2.02,1.44,,,1.62,,,,,1.88,
DEWP_1_0,1.06,0.78,0.83,,1.01,0.63,0.87,0.24,,,1.28,0.72,0.13,,1.15,1.08,0.89,0.66,1.28,0.44,,,1.06,1.18,0.81
DEWP_0_0,1.09,1.17,0.32,,1.0,0.93,0.31,0.69,,,0.69,1.29,,,0.96,1.2,1.03,0.87,1.21,0.53,0.5,0.41,1.14,1.09,0.87
DEWP_0_1,0.67,1.28,,1.19,0.79,0.91,,1.14,1.1,0.74,,,1.77,,1.02,1.24,0.96,0.87,1.4,1.0,0.52,,1.18,1.22,1.01
DEWP_1_1,,,2.47,,,,2.42,,,,,,,4.55,1.95,1.46,1.39,,2.41,,,,1.91,1.69,
WSPM_0_1,1.02,0.99,0.61,0.42,0.97,0.81,0.66,0.54,0.38,0.32,1.01,0.93,0.56,0.25,1.28,1.01,0.82,0.6,1.29,0.12,0.12,,1.07,1.16,0.79
WSPM_0_0,1.11,1.09,0.65,0.43,1.07,0.85,0.63,0.7,0.43,,1.01,1.04,0.64,,0.86,1.6,1.2,0.7,1.66,0.46,0.36,,1.28,1.2,0.83
WSPM_1_1,1.19,1.17,0.71,0.43,1.06,0.79,0.7,0.8,0.38,,1.06,1.12,0.63,,1.14,1.36,1.72,0.65,1.2,0.37,,,1.26,1.28,0.87
WSPM_1_2,1.17,1.14,0.78,0.29,1.12,0.84,0.73,0.78,0.34,,1.15,1.19,0.7,,0.96,1.3,0.5,1.84,1.13,0.53,,,1.32,1.28,1.28
WSPM_1_0,1.18,1.18,0.68,0.51,1.09,1.01,0.68,0.69,0.49,,1.07,1.11,0.74,,1.12,1.58,1.18,0.53,1.75,0.47,,,1.32,1.28,0.93
WSPM_0_2,1.07,1.34,0.6,0.69,1.13,1.04,0.59,0.9,0.62,,0.9,0.91,1.25,,0.74,0.69,0.67,0.33,1.05,2.18,,,1.01,1.36,1.35
WSPM_1_3,1.22,1.65,,,1.39,1.15,1.01,0.8,,,,1.52,1.14,,0.93,0.85,,,,,3.49,,1.75,1.72,0.76
WSPM_0_3,1.43,2.02,,,1.6,,,,,,,1.97,,,,,,,1.21,,,4.45,,1.83,1.79
PM10_0,0.97,1.03,0.6,0.4,0.9,0.83,0.62,0.66,0.4,,0.9,0.98,0.6,0.27,0.96,1.21,1.03,0.84,1.25,0.49,0.48,,1.23,0.98,0.71
PM10_1,1.03,0.97,0.62,0.43,0.97,0.73,0.64,0.57,0.37,0.37,0.97,0.92,0.58,0.19,1.12,1.08,0.88,0.71,1.27,0.53,0.21,0.32,1.01,1.27,0.75
PM10_2,1.25,1.26,0.54,0.36,1.35,0.99,0.56,0.54,0.4,,1.23,1.02,0.98,,1.28,0.99,0.86,0.51,1.27,1.09,,0.75,0.5,1.35,1.97
