,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.76,0.81,,,0.86,0.76,1.46,1.36,,,0.84,0.86,2.14,,0.82,0.48,0.49,0.6,0.34,0.96,0.73,1.25,0.83,0.76,0.49
TEMP_0_0,1.03,0.7,,,1.05,0.7,3.79,0.68,,,1.28,0.9,0.82,,0.88,0.51,0.56,0.74,0.36,0.67,0.52,0.48,0.9,0.84,0.55
TEMP_1_1,,8.86,0.51,,3.73,3.75,0.56,,,,1.02,1.7,,0.31,1.05,0.65,0.61,0.76,0.46,1.36,,,1.06,0.97,0.75
TEMP_0_2,,,,0.3,,,,,0.3,0.26,,,0.72,,1.57,0.88,1.12,1.66,0.55,0.86,,,1.59,1.42,0.78
PRES_0_0,0.78,0.77,2.21,,0.79,0.82,,1.72,,,0.84,0.84,1.61,,0.83,0.47,0.49,0.6,0.34,0.91,0.66,0.71,0.83,0.74,0.45
PRES_1_0,1.09,0.84,,,1.22,0.56,,5.02,,,1.41,0.99,1.17,,0.97,0.62,0.71,0.94,0.4,0.75,0.67,,1.04,0.98,0.73
PRES_0_1,2.59,2.53,0.53,,,,0.53,,,,0.98,1.67,,0.31,0.99,0.65,0.6,0.77,0.45,1.4,0.71,,1.03,0.95,0.73
PRES_1_1,1.4,0.89,,,2.3,1.74,,0.49,,,2.35,1.25,0.84,,1.14,0.61,0.61,0.79,0.45,0.84,1.16,,1.14,1.1,0.82
PRES_1_3,,,,0.31,,,,,0.29,,,,0.75,,1.72,0.9,1.17,1.58,0.58,1.02,,,1.55,1.51,0.82
PRES_1_2,,,,0.5,,,,,,0.15,,,1.15,,2.07,1.9,,,0.74,,,,,2.05,
DEWP_1_0,0.93,1.02,0.73,,1.02,0.93,0.73,3.0,,,0.75,1.07,3.64,,0.81,0.5,0.51,0.63,0.35,1.02,0.7,,0.83,0.76,0.5
DEWP_0_0,0.88,0.73,1.62,,0.95,0.71,1.86,0.83,,,1.15,0.74,,,0.84,0.49,0.51,0.66,0.35,0.89,0.66,0.46,0.86,0.81,0.59
DEWP_0_1,1.58,0.94,,0.48,1.46,0.94,,0.74,0.46,0.45,,,0.51,,1.21,0.63,0.75,0.83,0.42,0.59,0.65,,1.17,1.01,0.57
DEWP_1_1,,,1.03,,,,1.1,,,,,,,0.17,1.89,1.01,0.9,,0.9,,,,2.05,1.92,
WSPM_0_1,0.91,0.84,0.97,0.78,0.98,0.8,0.96,1.15,0.88,0.46,0.87,0.99,1.15,0.53,0.74,0.52,0.54,0.83,0.35,1.08,1.05,,0.88,0.76,0.46
WSPM_0_0,1.16,1.0,1.27,1.22,1.3,0.97,1.28,1.02,1.11,,1.24,1.07,1.35,,1.1,0.55,0.64,0.8,0.4,1.44,1.16,,1.0,0.98,0.74
WSPM_1_1,1.25,1.07,1.29,1.32,1.38,1.06,1.34,1.2,1.21,,1.31,1.16,1.43,,1.15,0.59,0.51,1.07,0.43,1.41,,,1.11,1.05,0.8
WSPM_1_2,1.28,1.15,1.19,1.2,1.37,1.04,1.32,1.32,1.49,,1.47,1.21,1.33,,1.24,0.71,0.64,0.48,0.56,2.19,1.03,,1.12,1.16,1.07
WSPM_1_0,1.33,1.18,1.51,1.27,1.45,1.13,1.46,1.24,1.18,,1.36,1.31,1.47,,1.2,0.68,0.81,1.05,0.46,1.59,,,1.21,1.12,0.75
WSPM_0_2,1.58,1.15,2.48,1.22,1.49,1.14,2.64,1.08,0.99,,1.63,1.49,0.98,,2.77,0.86,1.16,0.95,0.65,0.41,,,1.38,1.19,0.58
WSPM_1_3,3.16,1.47,,,3.15,1.27,1.96,1.39,,,4.91,1.78,1.69,,3.23,1.03,1.84,1.72,0.83,,0.23,,1.69,2.19,1.97
WSPM_0_3,1.98,1.73,,,1.95,,,,,,,1.85,,,,1.78,,,1.18,,,0.17,,1.95,0.66
PM10_0,0.95,0.79,0.94,0.84,1.04,0.76,0.95,0.87,0.84,,0.99,0.88,0.99,0.68,0.81,0.47,0.51,0.6,0.33,1.03,0.62,,0.78,0.81,0.91
PM10_1,0.91,0.84,1.01,0.82,0.96,0.81,1.02,1.01,0.85,0.58,0.9,0.96,1.05,0.55,0.83,0.51,0.5,0.68,0.36,0.73,0.63,0.7,0.92,0.75,0.42
PM10_2,1.27,1.12,1.77,1.92,1.37,1.06,1.95,1.54,1.98,,1.39,1.38,1.37,,1.3,0.67,0.75,0.9,0.49,0.67,,0.7,1.3,1.1,0.44
