,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.35,0.81,,,,,1.05,0.69,1.01,0.44,,,,1.16,0.7,0.52,0.17,0.17,,0.87,0.8,0.67,0.74,0.81,1.07,0.66,0.42,0.32,,1.02,1.09,0.8
TEMP_0_0,0.84,1.36,,,,,0.68,1.11,0.7,0.58,,,,0.88,1.04,0.09,0.62,0.73,,0.82,0.85,0.74,0.38,0.89,1.02,0.71,0.71,0.35,,1.08,1.07,0.71
TEMP_1_1,,,1.66,,,,1.13,,0.81,,1.25,,,0.67,0.26,1.46,,,,0.81,1.16,0.53,0.5,0.99,1.37,0.62,0.3,,,1.28,1.06,0.23
TEMP_0_2,,,,2.2,,,0.31,,,1.23,,1.8,,0.96,0.96,,,1.36,,0.6,0.78,0.62,1.34,0.98,1.12,0.71,0.7,,,1.19,1.13,1.02
TEMP_0_1,,,,,2.38,,0.55,0.82,0.54,1.52,,1.05,,0.37,,,2.08,,,0.56,0.41,1.53,,1.12,1.23,0.8,0.59,0.97,,1.22,1.32,1.38
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.07,0.74,0.89,0.16,0.17,1.48,1.45,0.33,0.8,0.13,,,1.48,1.08,0.56,0.85,0.24,0.24,1.48,0.85,0.91,0.71,0.7,0.79,1.14,0.49,0.43,0.23,1.48,1.05,1.14,0.78
PRES_1_1,0.94,1.27,,,0.39,,0.39,1.46,0.19,,,,,0.89,0.87,,0.74,0.81,,0.82,0.88,0.8,0.43,0.89,1.08,0.74,0.67,0.38,,1.08,1.07,0.82
PRES_1_0,1.2,1.0,0.71,,,,0.9,0.18,1.6,,,,,1.13,0.91,0.71,0.32,,,0.74,0.89,0.72,0.77,0.96,1.11,0.72,0.57,0.37,,1.2,1.13,0.57
PRES_1_2,0.96,1.06,,0.96,1.11,,0.3,,,1.89,,,,0.97,1.22,,0.97,,,0.89,0.74,0.76,0.7,1.17,1.25,0.9,0.68,0.55,,1.2,1.17,0.83
PRES_0_1,,,1.83,,,,,,,,2.27,,,,,1.85,,,,1.17,1.27,,,1.08,1.5,0.81,,,,1.4,1.13,
PRES_1_3,,,,2.01,1.09,,,,,,,2.37,,0.62,0.75,,0.97,1.59,,0.69,0.9,1.03,1.04,0.8,1.02,0.85,0.64,0.46,,1.25,1.04,1.29
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,1.14,0.9,0.49,0.42,0.11,0.99,0.98,0.7,0.9,0.52,,0.21,0.99,1.27,0.58,,,,0.99,0.85,0.69,0.74,0.78,0.65,0.94,0.41,0.21,,0.99,0.95,1.12,0.83
DEWP_0_0,1.04,1.29,0.15,0.6,,,0.7,0.96,0.8,0.91,,0.42,,0.75,1.62,,,,,0.63,1.12,0.58,0.36,1.22,1.33,1.07,0.94,0.45,,1.27,0.92,0.45
DEWP_1_1,0.64,0.16,1.51,,,,1.09,,0.88,,1.29,,,,,1.69,,,,0.84,1.23,0.38,0.52,0.97,1.38,0.58,0.31,,,1.25,1.17,0.33
DEWP_0_2,0.46,1.07,,,1.65,,0.64,1.16,0.68,1.05,,0.74,,,,,1.99,,,0.89,0.49,1.21,,1.05,1.13,0.85,0.64,0.69,,1.2,1.18,1.16
DEWP_0_1,0.54,1.28,,1.26,,,0.47,1.3,,,,1.33,,,,,,2.05,,0.91,0.78,0.79,0.68,1.08,1.03,0.99,1.05,0.75,,1.29,1.06,0.88
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.07,1.04,0.66,0.28,0.28,,0.88,0.86,0.84,0.6,0.61,0.29,,1.02,0.72,0.66,0.56,0.53,,1.51,0.63,0.09,,0.42,1.02,0.29,,,,1.11,1.15,0.62
WSPM_0_1,0.9,0.9,0.93,0.43,0.21,,0.91,0.79,0.74,0.45,0.7,0.45,,0.83,0.92,0.96,0.3,0.41,,0.29,1.51,0.21,0.2,1.05,1.4,0.8,0.49,,,1.23,0.97,0.4
WSPM_0_3,0.91,1.07,0.54,0.4,0.87,,0.87,0.95,0.85,0.61,,0.6,,1.03,0.69,0.34,0.91,0.56,,0.29,0.31,1.65,,0.48,0.74,0.44,,,,0.95,1.23,1.14
WSPM_0_4,1.18,0.83,0.54,1.07,,,1.07,0.55,1.06,0.74,,0.7,,1.26,0.57,0.56,,0.61,,,0.24,,1.86,0.37,0.63,0.26,,,,0.98,1.36,1.08
WSPM_0_0,1.07,1.06,0.88,0.63,0.59,,1.08,0.82,0.94,0.91,0.74,0.44,,0.94,1.13,0.83,0.7,0.65,,0.66,0.91,0.47,0.28,2.03,2.04,1.22,0.86,,,1.4,1.03,0.73
WSPM_1_0,1.19,1.08,0.98,0.58,0.51,,1.08,0.87,1.1,0.74,0.75,0.44,,1.01,1.08,0.99,0.58,0.49,,0.6,1.23,0.57,0.43,1.67,1.83,0.87,0.64,,,1.38,1.1,0.81
WSPM_1_1,1.11,1.29,0.7,0.52,0.68,,1.1,1.04,0.86,0.93,0.58,0.58,,1.17,1.22,0.72,0.85,0.87,,1.16,0.91,0.64,,1.65,1.31,2.38,,,,1.51,1.27,
WSPM_1_2,1.13,1.31,0.46,0.72,0.56,,1.22,1.06,0.97,0.82,,0.62,,1.04,1.28,0.46,0.75,1.18,,,0.84,,,1.4,1.08,,2.58,,,1.49,1.45,
WSPM_1_3,0.93,1.38,,,1.65,,1.09,1.15,0.92,1.14,,0.97,,,1.18,,1.47,1.44,,,,,,1.31,,,,3.54,,1.71,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.85,0.87,0.72,0.49,0.39,,0.77,0.73,0.8,0.56,0.52,0.46,,0.81,0.83,0.66,0.52,0.56,,0.75,0.91,0.51,0.42,1.02,1.19,0.78,0.7,0.42,,1.18,0.8,0.49
PM10_1,1.02,0.95,0.61,0.46,0.46,,0.92,0.79,0.77,0.61,0.46,0.31,,1.0,0.69,0.68,0.48,0.42,,0.85,0.77,0.81,0.75,0.58,0.9,0.44,0.1,,,0.93,1.34,0.71
PM10_2,1.14,1.12,,0.72,0.84,,1.17,0.94,0.81,0.65,,0.86,,1.21,0.42,,0.95,0.68,,0.72,0.27,1.29,1.06,,0.47,,,,,0.25,1.28,1.99
