,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.88,,,,,0.94,0.96,1.21,0.86,0.62,,1.04,1.16,0.36,0.19,,0.82,0.71,0.82,0.44,0.6,0.47,0.31,0.64,0.55,,0.88,0.65,0.56
TEMP_0_1,,0.63,,,,1.91,1.18,0.82,0.91,0.73,,1.33,,,,,1.23,0.97,0.85,0.55,0.7,0.55,0.4,,2.05,,1.23,0.84,0.69
TEMP_0_0,,,0.54,0.12,0.30000000000000004,1.86,,1.03,0.73,0.64,0.30000000000000004,,0.79,,,0.30000000000000004,1.7,0.99,1.32,0.66,1.08,0.62,0.44,,0.99,0.30000000000000004,1.44,0.97,0.86
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.13,1.59,1.12,,,0.79,,,2.59,1.15,,1.21,1.23,,,,0.89,0.8,0.96,0.47,0.64,0.47,0.33,1.07,0.87,,0.97,0.72,0.71
PRES_1_3,1.38,1.02,,,,,0.68,,,1.52,,1.32,1.61,0.49,0.24,,1.36,0.99,0.85,0.59,0.77,0.64,0.4,0.64,0.64,,1.23,0.81,0.59
PRES_1_1,2.19,1.19,1.09,0.13,,,4.7,0.52,1.99,1.14,,2.21,1.11,,0.34,,1.38,1.14,1.51,0.61,0.8,0.84,0.47,,1.42,,1.47,1.18,1.0
PRES_1_0,2.35,1.64,0.98,,0.24,4.63,,2.14,0.51,0.51,0.24,2.07,1.42,,,0.24,1.53,1.02,1.11,0.77,2.23,0.68,0.51,,1.19,0.24,1.51,0.99,0.93
PRES_0_0,2.37,2.01,1.25,,,4.95,3.78,1.49,0.65,0.46,,2.35,1.64,0.36,0.22,,1.5,1.15,1.55,0.98,0.91,0.75,0.62,,,,1.73,1.14,0.88
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.0,0.81,,,,0.95,0.9,1.0,0.71,0.54,,0.92,4.63,0.73,0.33,,0.76,0.69,0.68,0.41,0.59,0.42,0.28,0.82,0.76,,0.85,0.6,0.51
DEWP_0_1,1.69,4.87,0.62,0.15,0.36,1.53,1.63,0.83,0.84,0.71,0.36,6.26,0.66,0.51,0.27,0.36,1.63,0.84,1.29,0.57,0.68,0.59,0.4,0.8,0.62,0.36,1.2,0.88,0.75
DEWP_0_0,3.69,,,,,,,,1.67,1.09,,,,0.22,0.15,,2.12,,,,,,,,,,3.05,2.27,
DEWP_1_0,4.46,,,,,,,,,,,,,,0.2,,3.12,,,,,,,,,,3.87,3.19,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.47,1.42,1.43,,,1.36,1.7,0.98,0.99,0.69,,1.44,1.59,0.33,0.14,,0.63,1.86,2.43,1.33,1.02,1.4,0.65,,,,1.34,0.8,0.52
WSPM_0_1,1.58,1.39,1.09,,0.42000000000000004,1.51,1.51,1.3,0.75,0.65,0.42000000000000004,1.59,1.27,,,0.42000000000000004,1.55,0.64,1.37,0.58,0.81,0.61,0.37,2.44,1.94,0.42000000000000004,1.18,0.8,0.93
WSPM_0_2,1.75,1.22,1.75,0.26,,1.63,1.36,1.35,0.96,0.57,,1.59,2.0,,,,5.09,1.73,0.58,0.82,1.41,0.74,0.53,,,,1.46,0.91,0.68
WSPM_0_0,1.95,1.66,1.24,,,1.66,1.86,1.41,1.38,1.51,,1.95,1.54,,,,2.28,1.1,1.47,0.54,1.13,0.64,0.4,2.56,2.04,,1.45,1.12,1.27
WSPM_1_2,2.0,1.51,1.86,,,1.85,1.77,1.27,2.26,1.74,,2.14,1.46,,,,4.21,1.24,1.7,0.59,0.51,0.65,0.48,,2.44,,1.46,1.76,
WSPM_1_1,2.29,1.85,1.44,,,1.81,2.1,1.97,1.64,1.23,,2.18,1.85,,,,2.41,1.38,2.11,0.65,1.18,0.47,0.51,,,,1.65,1.62,2.23
WSPM_1_0,2.18,1.98,1.68,,,1.97,2.22,1.88,1.48,1.36,,2.21,1.96,,,,2.21,1.23,1.62,0.69,1.3,0.87,0.49,,,,1.7,1.26,1.37
WSPM_0_4,1.85,,,,,2.71,1.29,,,,,2.3,1.89,0.31,0.21,,,2.57,,,,1.24,0.7,0.42,,,2.47,1.17,0.69
WSPM_1_3,2.39,3.38,2.27,,,3.07,1.84,2.05,2.16,,,3.1,1.72,,,,,,,0.81,1.17,,0.78,,0.37,,1.9,3.0,3.45
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.11,1.03,0.94,0.26,0.24,1.0,1.09,0.87,0.86,0.74,0.24,1.15,0.97,1.3,0.91,0.24,1.04,0.69,0.81,0.4,0.58,0.42,0.28,1.39,0.69,0.24,0.86,0.71,0.99
PM10_1,1.42,1.16,1.12,0.21,,1.39,1.25,1.02,0.77,0.52,,1.38,1.3,0.36,0.22,,0.94,1.0,0.87,0.67,0.74,0.59,0.46,0.73,0.73,,1.25,0.7,0.53
PM10_2,1.81,1.75,1.56,,,2.12,1.31,1.81,1.01,0.88,,1.78,1.73,0.45,0.16,,1.15,1.06,1.33,0.88,,0.97,0.51,0.78,0.6,,1.66,1.03,0.53
