,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.05,15.72,,,1.45,2.72,6.77,5.03,,,1.82,2.0,8.6,,2.44,2.13,1.63,1.74,1.91,3.49,4.19,,2.31,2.07,2.07
TEMP_0_0,20.05,1.07,,,3.49,1.6,33.05,1.25,,,5.56,2.18,1.51,,2.47,2.75,4.78,4.41,3.28,1.74,1.31,1.13,2.58,3.02,2.43
TEMP_1_1,,,1.0,,46.31,,1.22,,,,3.69,24.53,,1.0,6.8,7.39,6.61,5.54,7.54,11.55,,,6.87,6.74,11.66
TEMP_0_2,,,,1.01,,,,,1.0,1.03,,,4.55,,27.0,32.57,41.11,56.89,25.4,18.68,,,30.33,27.75,50.53
PRES_0_0,1.35,2.53,12.82,,1.02,18.51,,,,,1.75,1.89,4.59,,1.99,2.05,1.96,1.91,2.05,2.13,3.25,1.26,2.36,1.82,1.53
PRES_1_0,6.54,3.17,,,51.15,1.06,,,,,9.4,3.84,4.48,,5.19,5.19,6.73,6.74,4.88,4.67,3.02,,4.48,6.84,5.45
PRES_0_1,20.45,74.93,1.09,,,,1.0,,,,3.23,25.03,,1.0,5.59,7.31,6.38,6.02,7.06,11.55,4.81,,6.07,6.11,10.68
PRES_1_1,18.01,3.64,,,,,,1.01,,,91.05,5.88,2.91,,10.86,6.54,6.24,6.92,7.86,5.67,6.5,,6.46,9.41,17.63
PRES_1_3,,,,1.19,,,,,1.0,,,,5.42,,39.06,33.33,41.11,56.89,28.22,18.68,,,31.23,38.62,68.91
PRES_1_2,,,,8.5,,,,,,1.03,,,36.56,,114.75,,,,,,,,,117.06,
DEWP_1_0,1.94,4.75,1.2,,2.02,3.93,1.17,29.26,,,1.04,23.27,,,1.81,2.41,2.96,3.3,2.43,3.24,,,2.88,1.95,1.95
DEWP_0_0,2.25,1.93,8.29,,2.28,1.77,9.51,1.79,,,24.51,1.05,,,3.1,2.24,1.9,1.83,2.34,3.43,1.41,1.0,2.02,2.87,3.66
DEWP_0_1,25.92,3.69,,1.01,15.12,5.56,,2.46,1.0,1.03,,,1.0,,8.62,7.58,7.93,6.61,6.46,2.5,3.82,,6.76,7.37,4.68
DEWP_1_1,,,23.04,,,,25.7,,,,,,,1.02,118.45,,,,,,,,117.11,220.35,
WSPM_0_1,2.67,2.2,2.29,2.14,2.4,2.27,2.12,3.3,2.59,1.16,1.87,3.1,3.09,1.83,1.07,,16.57,33.03,5.4,,,,2.88,2.05,2.26
WSPM_0_0,6.02,6.21,6.41,6.57,6.3,5.95,7.01,5.15,5.65,,6.39,5.7,6.96,,,1.58,9.1,22.26,2.15,,,,4.86,7.4,16.13
WSPM_1_1,6.21,12.34,7.49,10.32,7.8,9.98,7.98,6.21,9.0,,10.36,6.16,9.27,,73.44,10.16,1.21,,,,,,7.29,8.31,10.38
WSPM_1_2,6.91,13.89,6.72,16.06,8.1,11.28,8.16,7.56,13.5,,12.66,6.4,8.49,,108.0,34.12,,1.08,,,,,6.88,11.28,13.3
WSPM_1_0,10.05,14.26,12.32,9.63,11.49,11.52,12.73,11.46,9.0,,12.03,11.34,11.15,,23.54,4.24,,,2.99,52.92,,,10.09,13.01,16.84
WSPM_0_2,22.49,8.83,23.04,8.5,14.86,12.11,25.7,9.75,7.15,,19.92,19.11,5.22,,,,,,69.27,1.03,,,23.82,13.72,4.28
WSPM_1_3,135.67,32.22,,,122.19,36.6,51.41,50.55,,,,38.21,38.71,,,,,,,,1.03,,43.46,117.06,
WSPM_0_3,,63.18,,,89.78,,,,,,,61.53,,,,,,,,,,1.02,,101.24,34.45
PM10_0,2.23,1.97,2.01,2.06,2.45,1.78,1.98,1.7,1.8,,2.6,1.74,2.1,1.57,2.48,1.64,1.96,1.7,1.82,3.65,1.38,,1.13,8.9,
PM10_1,2.23,2.61,2.25,2.16,2.14,2.92,2.28,2.84,2.51,1.16,1.99,2.8,2.59,3.24,2.03,2.89,2.4,3.1,2.65,2.23,3.71,1.59,9.92,1.19,5.26
PM10_2,11.34,10.07,19.44,19.27,8.98,11.76,19.83,23.66,22.09,,10.04,16.65,8.28,,10.93,31.84,14.8,16.0,16.57,3.71,,2.95,,25.48,1.27
