,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.16,,,,,0.94,0.79,0.48,0.54,0.59,,1.01,0.64,0.44,0.52,,0.78,0.78,0.67,0.87,0.67,0.68,0.96,0.68,0.56,,1.0,0.92,0.76
TEMP_0_1,,1.72,,,,0.66,1.01,0.96,0.8,0.77,,1.22,,,,,0.78,0.83,0.95,1.01,0.85,0.83,1.07,,0.41,,1.06,1.14,0.84
TEMP_0_0,,,2.03,,,0.91,,0.91,1.27,1.13,,,1.7,,,,0.71,1.07,0.67,1.17,0.69,0.93,1.19,,0.57,,1.1,1.11,0.85
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.06,0.53,0.62,,,1.33,,,,0.23,,1.02,0.72,,,,0.82,0.82,0.67,0.99,0.73,0.8,1.04,0.46,0.43,,1.08,0.93,0.64
PRES_1_3,1.03,0.93,,,,,1.58,,,,,1.1,0.62,0.38,0.54,,0.66,0.78,0.83,0.88,0.73,0.7,0.97,0.96,0.71,,0.99,1.01,1.02
PRES_1_1,0.78,1.16,0.97,1.09,,,,2.12,,0.48,,0.88,1.22,,,,0.96,0.75,0.73,1.13,0.99,0.76,1.13,,0.65,,1.18,1.04,0.73
PRES_1_0,0.87,0.86,1.23,,,,,,2.17,1.26,,1.03,1.03,,,,0.68,1.19,0.89,1.07,0.53,0.81,1.23,,0.65,,1.12,1.19,0.83
PRES_0_0,1.0,0.82,1.12,,,0.38,,,1.36,2.45,,1.08,0.94,1.38,,,1.11,1.08,0.96,0.72,0.59,0.72,0.97,,,,0.88,1.46,1.17
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.97,0.84,,,,0.88,0.82,0.51,0.63,0.63,,1.11,,,,,0.78,0.77,0.75,0.89,0.63,0.72,0.97,0.51,0.44,,0.98,0.96,0.77
DEWP_0_1,0.85,,1.42,0.7,,0.86,0.63,0.98,0.89,0.8,,,1.63,,,,0.59,0.96,0.59,1.02,0.89,0.75,1.04,0.66,0.76,,1.1,0.95,0.75
DEWP_0_0,1.66,,,,,,,,,2.64,,,,5.99,,,2.0,,,,,,,,,,0.99,1.96,
DEWP_1_0,1.74,,,,,,,,,,,,,,6.38,,2.45,,,,,,,,,,,1.77,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.06,0.76,0.6,,,1.0,0.69,0.75,0.69,0.86,,1.12,0.6,0.71,0.61,,1.71,0.22,,0.42,,,0.58,,,,0.88,1.24,1.1
WSPM_0_1,1.0,0.75,0.84,,,0.94,0.76,0.59,0.93,0.82,,1.01,0.92,,,,0.23,1.68,0.24,0.68,0.42,0.57,1.16,,,,1.12,1.0,0.66
WSPM_0_2,0.98,1.0,0.65,,,0.87,0.98,0.62,0.85,0.74,,1.15,0.64,,,,,0.24,1.9,0.5,,0.36,0.86,,,,1.01,1.29,0.86
WSPM_0_0,1.02,0.85,0.91,,,1.04,0.79,0.85,0.78,0.67,,1.09,0.91,,,,0.21,0.56,0.37,1.98,0.89,1.05,2.01,,0.45,,1.33,0.69,0.41
WSPM_1_2,1.05,0.97,0.67,,,0.99,0.89,0.99,0.54,0.88,,1.03,1.06,,,,,0.58,,1.05,2.2,0.64,0.54,,,,1.32,0.83,
WSPM_1_1,1.06,0.91,0.9,,,1.12,0.79,0.73,0.74,0.78,,1.16,0.88,,,,,0.87,0.6,1.55,0.53,2.4,0.89,,,,1.38,0.99,0.52
WSPM_1_0,1.11,0.85,0.85,,,1.09,0.81,0.78,0.93,0.66,,1.16,0.89,,,,0.37,0.94,0.46,1.92,0.58,0.98,2.03,,,,1.32,0.9,0.69
WSPM_0_4,1.39,,,,,0.84,1.5,,,,,1.08,1.07,0.95,,,,,,,,,,2.74,,,0.66,1.4,1.51
WSPM_1_3,1.27,0.6,0.79,,,0.87,1.23,0.84,0.76,,,1.02,1.26,,,,,,,0.53,,,,,3.16,,1.35,0.93,1.32
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.96,0.71,0.65,0.37,,0.93,0.73,0.69,0.64,0.53,,0.97,0.79,,,,0.55,0.87,0.57,1.09,0.9,0.87,1.12,0.26,0.65,,1.19,0.67,0.37
PM10_1,0.96,0.83,0.72,,,0.87,0.8,0.62,0.85,0.9,,1.04,0.75,0.5,0.43,,0.98,0.8,0.96,0.62,0.24,0.47,0.87,0.8,0.22,,0.78,1.46,0.74
PM10_2,1.09,0.78,0.75,,,0.75,1.16,0.55,0.74,1.05,,1.11,0.83,,0.84,,1.22,0.6,0.94,0.52,,0.43,0.62,1.07,0.39,,0.29,1.08,2.04
