,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.81,3.06,,,0.96,1.2,1.84,1.57,,,1.06,1.11,2.09,,1.23,1.04,0.88,0.91,0.93,1.23,1.14,,1.21,1.13,0.96
TEMP_0_0,3.4,0.76,,,1.43,0.87,3.91,0.74,,,1.77,1.11,0.83,,1.17,1.13,1.5,1.38,1.15,0.83,0.62,0.53,1.22,1.3,1.0
TEMP_1_1,,,0.56,,4.31,,0.62,,,,1.19,3.07,,0.4,1.62,1.53,1.41,1.28,1.45,1.76,,,1.65,1.61,1.8
TEMP_0_2,,,,0.36,,,,,0.35,0.29,,,0.89,,2.39,2.4,2.63,3.07,1.99,1.68,,,2.59,2.43,2.81
PRES_0_0,0.94,1.25,2.55,,0.82,3.14,,,,,1.06,1.1,1.55,,1.12,1.04,0.99,0.97,0.98,0.97,1.0,0.6,1.24,1.08,0.84
PRES_1_0,1.68,1.16,,,4.81,0.62,,,,,2.03,1.28,1.25,,1.5,1.36,1.51,1.48,1.21,1.19,0.82,,1.4,1.73,1.31
PRES_0_1,2.91,5.37,0.59,,,,0.57,,,,1.14,3.17,,0.41,1.5,1.56,1.42,1.37,1.44,1.8,0.99,,1.58,1.56,1.76
PRES_1_1,2.58,1.14,,,,,,0.54,,,5.66,1.47,0.93,,1.99,1.4,1.34,1.4,1.45,1.21,1.13,,1.56,1.85,2.22
PRES_1_3,,,,0.38,,,,,0.34,,,,0.94,,2.78,2.35,2.54,2.96,2.03,1.62,,,2.53,2.77,3.17
PRES_1_2,,,,0.69,,,,,,0.19,,,1.65,,3.24,,,,,,,,,3.25,
DEWP_1_0,1.09,1.67,0.76,,1.12,1.41,0.76,3.81,,,0.79,3.73,,,1.04,1.1,1.18,1.23,1.03,1.16,,,1.33,1.09,0.92
DEWP_0_0,1.16,1.05,1.98,,1.18,0.95,2.14,0.91,,,3.81,0.78,,,1.35,1.04,0.94,0.92,1.0,1.2,0.66,0.51,1.1,1.3,1.27
DEWP_0_1,3.2,1.19,,0.49,2.47,1.36,,0.87,0.48,0.4,,,0.57,,1.84,1.57,1.56,1.42,1.36,0.83,0.88,,1.65,1.7,1.15
DEWP_1_1,,,1.44,,,,1.53,,,,,,,0.22,3.58,,,,,,,,3.61,4.93,
WSPM_0_1,1.26,1.13,1.04,0.87,1.22,1.06,1.01,1.24,0.94,0.53,1.05,1.36,1.22,0.68,0.8,,2.55,3.98,1.57,,,,1.33,1.1,0.99
WSPM_0_0,1.58,1.57,1.45,1.27,1.63,1.43,1.53,1.29,1.15,,1.61,1.52,1.52,,,0.73,1.77,2.58,0.79,,,,1.43,1.73,2.16
WSPM_1_1,1.54,2.04,1.49,1.49,1.72,1.76,1.55,1.34,1.38,,1.96,1.5,1.66,,5.58,1.69,0.59,,,,,,1.65,1.76,1.68
WSPM_1_2,1.58,2.19,1.39,1.85,1.72,1.86,1.54,1.46,1.67,,2.14,1.5,1.57,,6.05,3.24,,0.55,,,,,1.58,2.0,1.91
WSPM_1_0,1.79,2.11,1.77,1.35,1.92,1.8,1.81,1.69,1.28,,1.95,1.9,1.69,,2.66,1.06,,,0.83,3.35,,,1.81,2.03,1.98
WSPM_0_2,2.6,1.59,2.34,1.22,2.13,1.74,2.5,1.49,1.1,,2.44,2.35,1.12,,,,,,3.93,0.46,,,2.67,2.03,0.95
WSPM_1_3,4.68,2.2,,,4.55,2.18,2.56,2.43,,,,2.41,2.21,,,,,,,,0.29,,2.61,4.37,
WSPM_0_3,,2.65,,,3.21,,,,,,,2.64,,,,,,,,,,0.22,,3.39,1.65
PM10_0,1.19,1.1,1.0,0.88,1.26,0.98,1.01,0.91,0.81,,1.28,1.04,1.03,0.66,1.24,0.92,0.99,0.91,0.91,1.27,0.67,,0.85,2.37,
PM10_1,1.16,1.23,1.04,0.88,1.15,1.21,1.06,1.16,0.93,0.53,1.09,1.29,1.12,0.91,1.1,1.2,1.06,1.2,1.07,0.96,1.04,0.64,2.46,0.84,1.52
PM10_2,1.92,1.74,2.22,1.91,1.71,1.77,2.27,2.37,2.01,,1.79,2.26,1.46,,1.85,2.91,1.89,1.92,1.94,0.91,,0.65,,2.82,0.54
