,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,1.22,1.55,2.48,2.5,3.07,,0.93,1.65,10.87,14.96,,1.76,1.75,2.09,2.48,2.61,3.17,3.18,3.52,4.14,,1.06,1.5,2.43
TEMP_0_1,,1.0,,,,0.68,0.9,1.34,1.43,1.75,,0.54,,,,,1.0,0.99,1.18,1.4,1.49,1.78,1.8,,3.3,,0.6,0.86,1.41
TEMP_0_0,,,0.99,7.28,87.36,0.56,,1.01,1.12,1.37,87.36,,0.72,,,87.36,0.78,0.79,0.87,1.12,1.17,1.45,1.43,,1.91,87.36,0.47,0.65,1.04
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.82,1.48,1.84,,,1.0,,,2.7,2.52,,0.77,1.36,,,,1.44,1.45,1.73,2.05,2.17,2.63,2.63,2.83,3.52,,0.87,1.21,1.98
PRES_1_3,0.64,1.11,,,,,1.0,,,1.4,,0.6,1.05,6.99,9.62,,1.13,1.11,1.29,1.6,1.69,2.1,2.03,2.28,2.75,,0.68,0.96,1.54
PRES_1_1,0.39,0.73,0.89,9.6,,,0.59,0.99,1.28,1.43,,0.38,0.66,,8.42,,0.76,0.67,0.92,0.97,1.07,1.29,1.24,,2.19,,0.44,0.65,1.06
PRES_1_0,0.4,0.7,0.89,,55.29,0.45,,0.85,1.0,1.23,55.29,0.38,0.65,,,55.29,0.65,0.75,0.79,1.04,1.5,1.25,1.33,,1.98,55.29,0.43,0.58,0.96
PRES_0_0,0.33,0.57,0.73,,,0.51,0.43,0.65,0.77,1.0,,0.31,0.51,3.6,4.4,,0.58,0.53,0.71,0.76,0.62,0.88,0.98,,,,0.32,0.5,0.8
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.07,1.87,,,,1.29,1.67,2.57,2.63,3.23,,1.0,1.44,11.96,15.97,,1.86,1.87,2.21,2.63,2.78,3.37,3.37,3.8,4.8,,1.13,1.6,2.62
DEWP_0_1,0.61,1.04,1.37,14.13,119.91,0.76,0.92,1.47,1.55,1.93,119.91,0.51,1.0,,9.17,119.91,1.11,1.06,1.27,1.55,1.62,1.97,1.96,1.97,2.63,119.91,0.65,0.9,1.41
DEWP_0_0,0.09,,,,,,,,0.26,0.28,,,,1.0,1.38,,0.16,,,,,,,,,,0.08,0.14,
DEWP_1_0,0.07,,,,,,,,,,,,,,1.0,,0.14,,,,,,,,,,,0.11,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.57,1.0,1.19,,,0.69,0.88,1.25,1.4,1.61,,0.53,0.85,5.38,5.72,,0.99,1.14,,1.85,0.74,2.15,1.94,,,,0.61,0.84,1.23
WSPM_0_1,0.57,1.0,1.27,,99.03,0.71,0.88,1.37,1.36,1.76,99.03,0.53,0.94,,,99.03,0.84,1.0,0.99,1.46,1.5,1.91,1.89,2.09,3.13,99.03,0.59,0.79,1.47
WSPM_0_2,0.48,0.85,1.19,14.25,,0.56,0.76,1.07,1.22,1.08,,0.45,0.79,,,,,0.98,1.0,1.24,1.13,1.39,1.7,,,,0.54,0.72,0.98
WSPM_0_0,0.4,0.71,0.88,,,0.49,0.63,1.0,1.02,1.56,,0.38,0.64,,,,0.59,0.63,0.88,1.0,1.22,1.28,1.26,,2.51,,0.43,0.56,0.91
WSPM_1_2,0.38,0.67,0.86,,,0.47,0.6,0.99,1.07,1.8,,0.36,0.63,,,,1.15,0.67,0.79,0.91,1.0,1.16,0.99,,2.88,,0.4,0.8,
WSPM_1_1,0.32,0.55,0.67,,,0.37,0.47,0.79,0.86,1.08,,0.3,0.5,,,,0.45,0.56,0.75,0.73,0.88,1.0,0.97,,,,0.33,0.54,0.97
WSPM_1_0,0.31,0.55,0.7,,,0.38,0.5,0.78,0.82,1.11,,0.3,0.51,,,,0.48,0.51,0.65,0.8,0.91,1.01,1.0,,,,0.33,0.43,0.75
WSPM_0_4,0.29,,,,,0.35,0.45,,,,,0.26,0.51,2.68,3.65,,,0.41,,,,0.71,0.49,1.0,,,0.3,0.43,0.67
WSPM_1_3,0.23,0.4,0.52,,,0.28,0.36,0.56,0.64,,,0.22,0.38,,,,,,,0.43,0.35,,0.53,,1.0,,0.23,0.53,1.21
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.95,1.66,2.08,24.51,124.77000000000001,1.15,1.48,2.3,2.45,3.36,124.77000000000001,0.89,1.53,,,124.77000000000001,1.62,1.67,1.85,2.37,2.8,3.11,2.98,3.57,4.79,124.77000000000001,1.0,1.4,2.79
PM10_1,0.66,1.17,1.5,13.61,,0.82,1.02,1.47,1.67,1.8,,0.63,1.07,6.08,7.58,,1.18,1.23,1.42,1.68,0.91,1.86,2.32,2.21,1.42,,0.74,1.0,1.41
PM10_2,0.41,0.72,0.92,,,0.5,0.65,1.04,0.94,1.31,,0.38,0.7,4.17,4.22,,0.75,0.55,0.91,0.85,,1.13,1.07,1.42,0.96,,0.36,0.63,1.0
