,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.99,0.61,,,0.92,0.41,0.16,0.19,,,0.81,0.74,0.15,,0.79,0.53,0.4,0.32,0.43,0.16,0.04,0.02,0.83,0.85,0.29
TEMP_0_0,0.7,0.98,,,0.78,0.51,0.09,0.41,,,0.52,0.79,0.42,,0.77,0.57,0.41,0.3,0.47,0.24,0.09,0.05,0.91,0.86,0.34
TEMP_1_1,,,1.0,,0.41,0.11,0.99,,,,1.27,0.66,,0.09,1.08,0.7,0.54,0.48,0.59,0.19,,,1.22,1.19,0.34
TEMP_0_2,,,,1.0,,,,,0.9,0.2,,,1.45,,1.43,1.05,0.62,0.42,0.92,0.46,,,1.7,1.59,0.52
PRES_0_0,0.91,0.67,0.1,,0.99,0.3,,0.1,,,0.77,0.73,0.2,,0.77,0.51,0.38,0.3,0.43,0.18,0.03,0.04,0.8,0.84,0.31
PRES_1_0,0.93,1.06,,,0.8,0.98,,,,,0.74,0.97,0.41,,0.93,0.67,0.47,0.37,0.54,0.25,0.11,,1.1,1.02,0.4
PRES_0_1,0.58,0.3,0.88,,,,1.0,,,,1.25,0.59,,0.08,1.08,0.67,0.52,0.42,0.57,0.17,0.09,,1.19,1.14,0.31
PRES_1_1,0.88,1.28,,,0.39,,,1.0,,,0.28,1.03,0.66,,0.87,0.81,0.62,0.46,0.58,0.32,0.11,,1.24,1.06,0.35
PRES_1_3,,,,1.04,,,,,1.0,,,,1.52,,1.39,1.16,0.72,0.48,1.01,0.53,,,1.83,1.62,0.55
PRES_1_2,,,,1.67,,,,,,0.99,,,2.41,,3.11,,,,1.16,,,,,2.92,
DEWP_1_0,0.84,0.54,0.39,,0.83,0.32,0.43,0.1,,,0.99,0.51,0.05,,0.86,0.51,0.37,0.27,0.45,0.15,,,0.84,0.9,0.29
DEWP_0_0,0.86,0.83,0.15,,0.82,0.49,0.15,0.31,,,0.52,0.99,,,0.72,0.58,0.44,0.36,0.43,0.18,0.08,0.05,0.92,0.82,0.31
DEWP_0_1,0.6,1.08,,0.34,0.75,0.56,,0.59,0.29,0.08,,,1.0,,0.89,0.7,0.48,0.42,0.58,0.4,0.1,,1.1,1.08,0.43
DEWP_1_1,,,2.19,,,,2.25,,,,,,,0.99,2.74,1.33,1.12,,1.64,,,,2.88,2.33,
WSPM_0_1,0.81,0.71,0.29,0.1,0.8,0.42,0.33,0.24,0.09,0.03,0.78,0.69,0.27,0.03,0.98,0.45,0.33,0.24,0.45,0.03,,,0.85,0.88,0.29
WSPM_0_0,1.01,0.88,0.35,0.12,1.0,0.52,0.36,0.36,0.11,,0.9,0.9,0.36,,0.72,0.92,0.59,0.33,0.71,0.18,0.07,,1.18,1.04,0.34
WSPM_1_1,1.14,0.96,0.4,0.13,1.05,0.51,0.42,0.42,0.1,,0.97,1.02,0.36,,0.99,0.82,0.92,0.3,0.51,0.15,,,1.2,1.16,0.37
WSPM_1_2,1.14,0.94,0.45,0.09,1.11,0.54,0.44,0.42,0.09,,1.05,1.1,0.41,,0.82,0.75,0.23,0.96,0.47,0.18,,,1.3,1.17,0.53
WSPM_1_0,1.18,1.03,0.41,0.16,1.15,0.69,0.43,0.39,0.14,,1.05,1.07,0.45,,1.06,1.0,0.64,0.27,0.81,0.2,,,1.35,1.23,0.42
WSPM_0_2,1.09,1.26,0.37,0.21,1.22,0.7,0.38,0.52,0.18,,0.93,0.9,0.78,,0.67,0.4,0.34,0.18,0.47,0.99,,,1.05,1.33,0.65
WSPM_1_3,1.49,1.98,,,1.81,1.02,0.82,0.6,,,,1.91,0.91,,,0.65,,,,,0.98,,2.36,2.14,
WSPM_0_3,1.93,2.72,,,2.49,,,,,,,2.8,,,,,,,,,,0.99,,2.59,1.22
PM10_0,0.75,0.71,0.28,0.09,0.72,0.43,0.3,0.29,0.09,,0.68,0.73,0.29,0.03,0.7,0.57,0.43,0.34,0.44,0.16,0.08,,0.98,0.71,0.23
PM10_1,0.82,0.68,0.29,0.11,0.8,0.38,0.32,0.25,0.08,0.03,0.75,0.69,0.28,0.02,0.83,0.52,0.37,0.29,0.44,0.18,0.03,0.04,0.79,0.98,0.27
PM10_2,1.25,1.1,0.33,0.11,1.41,0.64,0.35,0.3,0.11,,1.22,0.96,0.59,,1.22,0.59,0.47,0.28,0.56,0.48,,0.11,0.48,1.28,0.94
