,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.66,,,,,0.81,0.98,1.69,1.46,1.36,,0.75,1.23,1.95,1.68,,1.01,0.99,1.19,0.91,1.19,1.19,0.84,1.2,1.43,,0.76,0.84,1.04
TEMP_0_1,,0.21,,,,0.54,0.36,0.38,0.47,0.49,,0.29,,,,,0.47,0.44,0.39,0.36,0.44,0.45,0.35,,1.14,,0.34,0.32,0.45
TEMP_0_0,,,0.13,,,0.29,,0.28,0.21,0.24,,,0.15,,,,0.37,0.24,0.38,0.23,0.39,0.29,0.23,,0.48,,0.23,0.23,0.3
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.55,1.14,0.97,,,0.44,,,,2.72,,0.57,0.83,,,,0.73,0.72,0.92,0.62,0.86,0.77,0.58,1.35,1.45,,0.54,0.63,0.97
PRES_1_3,0.41,0.46,,,,,0.27,,,,,0.38,0.69,1.24,0.89,,0.66,0.55,0.5,0.5,0.6,0.65,0.46,0.47,0.63,,0.42,0.42,0.43
PRES_1_1,0.28,0.21,0.25,0.25,,,,0.11,,0.64,,0.26,0.19,,,,0.26,0.29,0.34,0.21,0.24,0.34,0.22,,0.42,,0.2,0.24,0.34
PRES_1_0,0.25,0.26,0.19,,,,,,0.11,0.18,,0.21,0.22,,,,0.31,0.2,0.24,0.22,0.57,0.29,0.19,,0.44,,0.2,0.18,0.3
PRES_0_0,0.17,0.21,0.15,,,0.55,,,0.13,0.07,,0.16,0.18,0.16,,,0.16,0.16,0.21,0.23,0.21,0.2,0.21,,,,0.18,0.12,0.14
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.85,1.02,,,,0.95,1.04,1.69,1.36,1.37,,0.75,,,,,1.08,1.11,1.14,0.97,1.38,1.22,0.9,1.76,2.1,,0.85,0.88,1.13
DEWP_0_1,0.46,,0.29,0.65,,0.46,0.62,0.42,0.46,0.52,,,0.25,,,,0.69,0.41,0.69,0.41,0.46,0.56,0.4,0.6,0.56,,0.36,0.42,0.52
DEWP_0_0,0.02,,,,,,,,,0.01,,,,0.01,,,0.02,,,,,,,,,,0.03,0.02,
DEWP_1_0,0.01,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0.01,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.33,0.48,0.6,,,0.36,0.53,0.47,0.54,0.4,,0.32,0.6,0.56,0.44,,0.21,1.56,,2.13,,,0.75,,,,0.41,0.29,0.32
WSPM_0_1,0.35,0.48,0.44,,,0.39,0.47,0.62,0.39,0.43,,0.35,0.4,,,,1.62,0.22,1.66,0.67,0.82,0.6,0.36,,,,0.31,0.34,0.58
WSPM_0_2,0.29,0.29,0.48,,,0.33,0.31,0.47,0.36,0.34,,0.25,0.45,,,,,1.09,0.16,0.82,,0.62,0.49,,,,0.3,0.22,0.31
WSPM_0_0,0.22,0.27,0.25,,,0.21,0.29,0.28,0.29,0.45,,0.2,0.24,,,,0.65,0.37,0.58,0.12,0.39,0.21,0.12,,0.68,,0.17,0.28,0.38
WSPM_1_2,0.2,0.22,0.32,,,0.21,0.24,0.23,0.47,0.43,,0.2,0.2,,,,,0.4,,0.18,0.1,0.47,0.27,,,,0.15,0.4,
WSPM_1_1,0.15,0.18,0.19,,,0.14,0.19,0.23,0.22,0.24,,0.14,0.19,,,,,0.21,0.35,0.09,0.24,0.07,0.11,,,,0.12,0.23,0.35
WSPM_1_0,0.14,0.19,0.19,,,0.15,0.2,0.22,0.18,0.25,,0.14,0.18,,,,0.29,0.17,0.24,0.09,0.35,0.24,0.08,,,,0.12,0.18,0.29
WSPM_0_4,0.1,,,,,0.17,0.1,,,,,0.13,0.14,0.17,,,,,,,,,,0.06,,,0.23,0.1,0.1
WSPM_1_3,0.08,0.18,0.14,,,0.12,0.09,0.13,0.13,,,0.1,0.08,,,,,,,0.13,,,,,0.04,,0.07,0.19,0.19
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.73,1.02,1.13,1.93,,0.76,0.99,1.08,1.15,1.51,,0.73,0.91,,,,1.25,0.85,1.18,0.66,0.9,0.87,0.66,2.63,1.31,,0.6,1.07,3.72
PM10_1,0.46,0.55,0.63,,,0.51,0.56,0.72,0.55,0.48,,0.42,0.59,0.82,0.73,,0.46,0.56,0.49,0.84,0.93,0.84,0.61,0.6,1.3,,0.6,0.31,0.51
PM10_2,0.21,0.3,0.32,,,0.3,0.2,0.43,0.3,0.25,,0.2,0.29,,0.26,,0.21,0.31,0.28,0.45,,0.72,0.29,0.23,0.34,,0.42,0.22,0.12
