,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.97,0.21,,,0.88,0.31,0.17,0.17,,,0.71,0.65,0.15,,0.6,0.31,0.29,0.27,0.21,0.13,0.04,,0.68,0.66,0.19
TEMP_0_0,0.27,0.97,,,0.68,0.47,0.09,0.4,,,0.48,0.74,0.42,,0.69,0.33,0.22,0.2,0.18,0.22,0.08,0.05,0.76,0.64,0.22
TEMP_1_1,,,1.0,,0.38,,0.99,,,,1.21,0.46,,0.1,0.87,0.41,0.35,0.37,0.25,0.18,,,0.96,0.88,0.2
TEMP_0_2,,,,1.0,,,,,0.88,0.2,,,1.45,,1.28,0.58,0.43,0.34,0.41,0.42,,,1.36,1.28,0.29
PRES_0_0,0.82,0.49,0.11,,0.99,0.11,,,,,0.68,0.63,0.19,,0.62,0.3,0.25,0.24,0.19,0.16,0.04,0.04,0.63,0.66,0.21
PRES_1_0,0.76,0.94,,,0.3,0.97,,,,,0.63,0.91,0.4,,0.81,0.4,0.29,0.26,0.24,0.23,0.09,,0.94,0.72,0.24
PRES_0_1,0.51,0.21,0.88,,,,1.0,,,,1.19,0.41,,0.09,0.88,0.38,0.33,0.32,0.24,0.16,0.08,,0.94,0.85,0.19
PRES_1_1,0.61,1.17,,,,,,1.0,,,0.25,1.01,0.66,,0.74,0.47,0.4,0.36,0.27,0.28,0.08,,1.07,0.8,0.19
PRES_1_3,,,,1.04,,,,,1.0,,,,1.52,,1.22,0.66,0.49,0.39,0.44,0.48,,,1.52,1.24,0.28
PRES_1_2,,,,1.67,,,,,,0.99,,,2.41,,2.93,,,,,,,,,2.87,
DEWP_1_0,0.75,0.41,0.39,,0.79,0.26,0.43,0.08,,,0.98,0.2,,,0.72,0.31,0.23,0.2,0.19,0.14,,,0.64,0.71,0.21
DEWP_0_0,0.73,0.66,0.15,,0.76,0.42,0.16,0.31,,,0.21,0.98,,,0.57,0.33,0.3,0.29,0.2,0.15,0.07,0.05,0.79,0.6,0.17
DEWP_0_1,0.45,1.02,,0.32,0.63,0.5,,0.56,0.28,0.07,,,1.0,,0.73,0.39,0.31,0.32,0.26,0.36,0.09,,0.92,0.81,0.3
DEWP_1_1,,,2.19,,,,2.25,,,,,,,0.99,2.09,,,,,,,,2.34,1.6,
WSPM_0_1,0.66,0.62,0.29,0.1,0.74,0.36,0.33,0.23,0.08,0.03,0.75,0.57,0.26,0.03,0.97,,0.08,0.07,0.14,,,,0.66,0.7,0.2
WSPM_0_0,0.89,0.74,0.36,0.12,0.92,0.45,0.37,0.37,0.11,,0.82,0.85,0.36,,,0.8,0.31,0.15,0.41,,,,1.03,0.74,0.15
WSPM_1_1,1.1,0.58,0.4,0.11,1.01,0.43,0.42,0.4,0.11,,0.8,0.97,0.37,,0.36,0.34,0.91,,,,,,0.99,0.88,0.24
WSPM_1_2,1.07,0.63,0.45,0.1,1.04,0.44,0.44,0.39,0.09,,0.77,1.01,0.41,,0.23,0.24,,0.96,,,,,1.09,0.78,0.24
WSPM_1_0,1.1,0.8,0.41,0.16,1.07,0.56,0.44,0.39,0.14,,0.96,0.97,0.45,,0.62,0.81,,,0.58,0.11,,,1.14,0.92,0.25
WSPM_0_2,0.85,1.14,0.35,0.19,1.11,0.59,0.36,0.48,0.18,,0.87,0.83,0.76,,,,,,0.15,0.99,,,0.84,1.06,0.54
WSPM_1_3,1.16,1.94,,,1.37,1.07,0.82,0.65,,,,1.92,0.91,,,,,,,,0.98,,2.01,1.23,
WSPM_0_3,,2.56,,,2.6,,,,,,,2.8,,,,,,,,,,0.99,,2.24,1.08
PM10_0,0.65,0.58,0.28,0.09,0.66,0.38,0.31,0.28,0.09,,0.57,0.68,0.29,0.03,0.57,0.35,0.27,0.27,0.21,0.13,0.06,,0.94,0.31,
PM10_1,0.71,0.56,0.29,0.1,0.77,0.31,0.32,0.24,0.08,0.03,0.72,0.59,0.28,0.02,0.7,0.29,0.25,0.22,0.19,0.17,0.04,0.04,0.34,0.92,0.13
PM10_2,1.06,0.92,0.33,0.11,1.26,0.52,0.35,0.26,0.09,,1.08,0.76,0.53,,0.99,0.3,0.34,0.29,0.24,0.47,,0.09,,0.65,0.89
