,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.68,0.87,,,0.78,0.85,1.57,1.37,,,0.79,0.84,2.03,,0.78,0.55,0.6,0.72,0.42,1.1,1.04,1.47,0.8,0.72,0.59
TEMP_0_0,0.98,0.62,,,0.96,0.68,3.47,0.66,,,1.21,0.8,0.75,,0.83,0.56,0.63,0.8,0.42,0.71,0.63,0.61,0.81,0.79,0.63
TEMP_1_1,,8.7,0.38,,2.64,3.93,0.41,,,,0.69,1.34,,0.33,0.77,0.57,0.57,0.66,0.43,1.16,,,0.77,0.7,0.71
TEMP_0_2,,,,0.18,,,,,0.18,0.18,,,0.39,,0.83,0.54,0.72,1.08,0.37,0.61,,,0.83,0.75,0.58
PRES_0_0,0.73,0.78,2.32,,0.71,1.03,,2.28,,,0.8,0.84,1.55,,0.81,0.56,0.62,0.73,0.44,0.99,0.89,0.84,0.81,0.72,0.55
PRES_1_0,0.86,0.68,,,1.09,0.44,,,,,1.17,0.76,0.92,,0.79,0.55,0.66,0.81,0.38,0.73,0.71,,0.79,0.81,0.74
PRES_0_1,1.77,2.16,0.41,,,,0.4,,,,0.69,1.37,,0.34,0.74,0.59,0.59,0.71,0.44,1.23,0.73,,0.76,0.71,0.73
PRES_1_1,1.03,0.62,,,2.09,,,0.36,,,1.97,0.85,0.6,,0.86,0.51,0.54,0.69,0.41,0.72,1.03,,0.79,0.81,0.76
PRES_1_3,,,,0.18,,,,,0.17,,,,0.39,,0.89,0.52,0.73,0.99,0.36,0.62,,,0.79,0.77,0.57
PRES_1_2,,,,0.19,,,,,,0.06,,,0.38,,0.64,0.7,,,0.32,,,,,0.63,
DEWP_1_0,0.82,1.04,0.71,,0.9,1.0,0.7,3.35,,,0.66,1.18,4.92,,0.76,0.57,0.61,0.74,0.43,1.09,,,0.8,0.71,0.58
DEWP_0_0,0.8,0.69,1.7,,0.87,0.73,1.88,0.82,,,1.21,0.65,,,0.81,0.54,0.6,0.74,0.42,1.01,0.78,0.59,0.78,0.77,0.72
DEWP_0_1,1.29,0.68,,0.4,1.16,0.77,,0.58,0.39,0.42,,,0.39,,0.92,0.55,0.69,0.74,0.4,0.53,0.66,,0.85,0.77,0.54
DEWP_1_1,,,0.38,,,,0.4,,,,,,,0.08,0.67,0.48,0.41,,0.43,,,,0.7,0.67,
WSPM_0_1,0.82,0.82,0.93,0.92,0.89,0.83,0.92,1.19,1.02,0.71,0.79,0.94,1.13,0.69,0.66,0.65,0.63,0.99,0.43,1.36,1.3,,0.83,0.7,0.56
WSPM_0_0,0.85,0.78,1.01,1.03,0.95,0.83,1.01,0.82,0.96,,0.9,0.82,1.03,,1.01,0.44,0.63,0.8,0.34,1.53,1.34,,0.74,0.78,0.75
WSPM_1_1,0.86,0.79,0.95,1.03,0.96,0.84,0.98,0.86,0.94,,0.93,0.8,1.03,,0.86,0.46,0.38,1.39,0.37,1.48,,,0.76,0.75,0.69
WSPM_1_2,0.88,0.84,0.87,1.01,0.93,0.86,0.97,0.93,1.25,,1.07,0.85,0.95,,0.94,0.6,0.78,0.35,0.72,2.19,,,0.77,0.8,1.02
WSPM_1_0,0.85,0.79,1.02,0.92,0.93,0.84,1.0,0.91,0.88,,0.88,0.89,0.97,,0.83,0.49,0.79,1.16,0.35,1.53,,,0.79,0.75,0.69
WSPM_0_2,1.01,0.72,1.53,0.82,0.9,0.79,1.62,0.78,0.72,,1.06,0.98,0.62,,4.13,0.83,1.16,1.09,0.63,0.28,,,0.92,0.76,0.43
WSPM_1_3,1.41,0.66,,,1.54,0.62,0.87,0.62,,,,0.74,0.76,,2.52,0.69,,,,,0.12,,0.69,0.95,0.96
WSPM_0_3,0.78,0.6,,,0.67,,,,,,,0.64,,,,,,,0.65,,,0.08,,0.78,0.31
PM10_0,0.89,0.79,0.95,0.96,0.99,0.81,0.94,0.88,0.93,,0.96,0.83,0.99,0.84,0.81,0.53,0.64,0.69,0.4,1.19,0.8,,0.7,0.84,1.38
PM10_1,0.83,0.81,0.97,0.91,0.87,0.85,0.98,1.02,0.97,0.71,0.82,0.92,1.01,0.9,0.78,0.58,0.57,0.84,0.44,0.81,0.79,0.84,0.92,0.66,0.53
PM10_2,0.81,0.74,1.22,1.29,0.86,0.82,1.29,1.15,1.49,,0.9,0.98,0.88,,0.85,0.58,0.68,0.71,0.43,0.52,,0.55,0.96,0.74,0.31
