,TEMP_1_1,PRES_0_1,PRES_0_0,PRES_1_0,DEWP_1_1,DEWP_1_0,DEWP_0_0,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_0_3,WSPM_1_0,WSPM_1_1,WSPM_0_4,WSPM_1_2,PM10_0,PM10_1,PM10_2
TEMP_1_1,1.0,1.0,1.0,0.37,1.0,0.93,0.34,0.66,0.72,0.23,0.81,0.13,0.25,0.88,0.44,0.73,0.43,0.14
PRES_0_1,1.02,1.0,,,1.01,0.93,0.37,0.67,0.75,0.23,0.81,0.13,0.25,0.88,0.46,0.74,0.43,0.14
PRES_0_0,78.09,,1.16,,71.42,,,43.97,21.8,40.54,,9.21,,,9.23,52.53,62.34,
PRES_1_0,,,,,,,,,,,,,,,,,,
DEWP_1_1,1.09,1.09,1.0,0.37,1.0,19.83,,0.75,0.73,0.25,0.81,0.14,0.32,0.88,0.44,0.79,0.46,0.16
DEWP_1_0,12.36,12.16,,,,1.0,0.49,5.58,94.88,2.46,,1.51,1.18,,,9.12,6.19,2.69
DEWP_0_0,284.65,280.1,,,,34.0,1.44,126.03,,38.92,,28.35,24.82,,,191.48,111.13,3.39
WSPM_0_1,2.34,2.32,3.2,,2.42,1.5,0.6,1.02,5.27,0.46,16.92,0.25,0.52,9.63,1.69,1.69,0.97,0.32
WSPM_0_2,5.47,5.62,1.72,0.59,5.06,21.0,,9.72,1.02,2.49,13.53,1.13,3.32,,8.0,3.88,2.26,0.96
WSPM_0_0,9.08,8.99,,,9.11,8.21,2.17,5.8,11.52,1.19,22.56,0.79,1.75,,3.33,6.46,4.35,1.15
WSPM_0_3,10.87,10.69,,,9.94,,,36.71,40.32,7.66,1.01,3.41,,,,8.74,4.06,0.94
WSPM_1_0,11.97,11.91,,,11.96,10.82,,7.24,14.66,2.07,22.56,1.32,3.73,,7.06,8.57,5.58,1.7
WSPM_1_1,20.91,20.58,,,24.24,7.52,2.05,11.49,64.52,3.39,,2.42,1.19,,6.67,15.14,9.83,3.12
WSPM_0_4,24.11,23.72,,,22.05,,,222.41,,,,20.47,,1.01,,18.9,11.11,
WSPM_1_2,81.7,80.4,,,74.73,,,92.22,,14.31,,16.38,12.41,,1.21,54.96,182.57,
PM10_0,1.49,1.5,1.04,0.37,1.49,1.27,0.45,0.95,1.09,0.35,1.48,0.19,0.38,1.28,0.51,1.01,0.76,0.43
PM10_1,3.45,3.4,,,3.34,4.92,1.56,2.34,2.47,0.74,1.95,0.43,0.79,4.21,,2.81,1.04,0.25
PM10_2,113.13,111.32,,,106.2,,,82.2,,19.46,31.23,14.17,,,,107.93,36.0,1.44
