,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.78,,,,,0.99,1.12,2.16,1.83,1.46,,1.09,1.67,0.78,0.78,,1.1,1.24,1.35,1.33,1.26,1.32,1.21,0.78,0.99,,1.15,1.27,1.14
TEMP_0_1,,0.4,,,,3.75,1.29,0.96,1.76,2.05,,1.38,,,,,2.02,2.1,1.23,1.79,1.41,1.68,1.95,,4.17,,1.99,1.62,2.1
TEMP_0_0,,,0.3,,,2.62,,1.35,0.84,1.07,,,0.56,,,,3.15,1.6,3.02,1.53,2.87,1.67,1.87,,2.36,,2.38,2.05,2.2
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.16,2.8,1.6,,,0.61,,,,,,1.31,1.61,,,,1.22,1.41,1.71,1.24,1.37,1.16,1.23,2.11,2.09,,1.21,1.56,2.37
PRES_1_3,1.6,1.17,,,,,0.46,,,,,1.48,2.88,,,,2.48,2.01,1.34,2.14,1.66,2.18,2.2,0.65,1.01,,1.92,1.76,0.99
PRES_1_1,4.32,1.24,1.44,,,,,0.27,,,,3.68,1.16,,,,1.97,3.33,3.06,1.81,1.42,2.56,2.32,,2.09,,2.13,2.8,4.0
PRES_1_0,3.82,2.34,0.92,,,,,,0.28,2.04,,2.87,1.73,,,,3.7,1.52,1.9,2.54,7.3,2.88,1.83,,2.49,,2.72,1.95,3.11
PRES_0_0,3.58,3.22,1.38,,,,,,2.4,0.24,,3.31,2.58,0.29,,,1.86,2.37,2.64,4.8,3.93,3.06,5.64,,,,5.91,1.68,1.59
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.03,0.84,,,,1.06,0.99,1.74,1.3,1.28,,0.84,,,,,1.0,1.22,0.98,1.17,1.32,1.1,1.12,1.3,1.57,,1.15,1.09,1.1
DEWP_0_1,2.47,,0.43,,,2.04,2.97,0.85,1.23,1.56,,,0.43,,,,3.28,1.39,3.0,1.56,1.18,1.8,1.75,1.32,0.94,,1.62,1.98,1.95
DEWP_0_0,5.23,,,,,,,,,0.77,,,,0.05,,,2.18,,,,,,,,,,,4.19,
DEWP_1_0,6.75,,,,,,,,,,,,,,0.04,,3.46,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.72,2.02,2.57,,,1.65,2.74,1.51,2.88,1.17,,1.65,3.5,0.51,0.53,,0.4,,,,,,12.7,,,,3.51,1.2,0.93
WSPM_0_1,1.95,2.09,1.32,,,1.9,2.21,2.59,1.13,1.52,,2.01,1.48,,,,,0.42,,,,9.3,2.95,,,,1.69,1.98,3.39
WSPM_0_2,2.4,1.4,2.9,,,2.6,1.7,2.72,1.66,1.83,,1.84,3.62,,,,,,0.33,,,,9.06,,,,3.37,1.28,1.63
WSPM_0_0,2.75,2.38,1.66,,,2.2,3.12,1.85,2.36,5.34,,2.55,2.16,,,,,,,0.43,5.41,2.41,0.57,,,,1.67,7.36,8.97
WSPM_1_2,2.71,1.94,3.25,,,2.48,2.52,1.53,7.56,3.81,,3.0,1.72,,,,,,,4.97,0.26,,,,,,1.6,14.96,
WSPM_1_1,3.31,2.7,2.2,,,2.48,3.76,3.19,3.67,3.14,,2.92,3.05,,,,,20.61,,2.53,,0.23,,,,,1.99,9.46,
WSPM_1_0,3.06,3.15,2.48,,,2.66,3.9,3.03,2.3,4.35,,2.99,3.0,,,,17.72,4.28,9.15,0.74,,,0.58,,,,2.19,5.63,10.74
WSPM_0_4,2.08,,,,,4.86,1.21,,,,,3.64,2.44,,,,,,,,,,,0.18,,,16.74,1.68,1.05
WSPM_1_3,3.2,8.17,3.96,,,5.71,2.27,3.33,3.54,,,5.25,2.02,,,,,,,,,,,,0.14,,2.6,19.73,5.76
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.2,1.33,1.3,,,1.08,1.41,1.11,1.34,2.64,,1.26,1.14,,,,2.29,1.13,1.9,0.83,0.8,0.84,0.91,5.79,0.89,,0.77,6.74,
PM10_1,1.75,1.43,1.49,,,1.85,1.71,1.92,1.33,0.92,,1.6,1.86,0.78,,,1.06,1.76,1.0,5.15,6.91,4.14,3.23,0.88,7.91,,8.99,0.57,4.01
PM10_2,2.32,2.71,2.37,,,4.07,1.41,4.03,2.98,1.34,,2.35,2.73,,,,1.23,4.24,1.93,9.73,,,7.01,0.8,2.59,,,6.04,0.31
