,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.24,,,,,1.1,1.03,0.77,0.93,1.16,,1.05,0.85,1.51,2.41,,1.1,1.17,1.05,1.64,1.23,1.44,2.16,1.3,1.2,,1.14,1.33,1.37
TEMP_0_1,,2.16,,,,0.71,1.22,1.42,1.26,1.39,,1.16,,,,,1.02,1.14,1.36,1.78,1.44,1.62,2.25,,0.88,,1.13,1.49,1.48
TEMP_0_0,,,2.74,,,0.95,,1.26,1.89,1.95,,,2.0,,,,0.88,1.41,0.92,1.91,1.11,1.77,2.43,,1.12,,1.12,1.39,1.33
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.09,0.72,0.93,,,1.5,,,0.33,0.55,,1.03,0.93,,,,1.13,1.19,1.02,1.8,1.31,1.65,2.29,0.84,0.92,,1.2,1.3,1.14
PRES_1_3,1.03,1.19,,,,,1.92,,,,,1.07,0.78,1.32,2.46,,0.87,1.07,1.21,1.59,1.25,1.43,2.1,1.72,1.45,,1.07,1.38,1.69
PRES_1_1,0.73,1.39,1.3,5.35,,,,2.93,0.61,1.05,,0.8,1.42,,3.99,,1.2,0.99,1.02,1.83,1.56,1.32,2.17,,1.29,,1.19,1.33,1.26
PRES_1_0,0.8,1.03,1.64,,,0.19,,0.4,3.06,2.36,,0.93,1.2,,,,0.85,1.6,1.21,1.77,1.0,1.61,2.46,,1.31,,1.15,1.47,1.3
PRES_0_0,0.9,0.95,1.45,,,0.51,,0.52,2.1,3.68,,0.96,1.05,3.53,3.15,,1.28,1.34,1.24,1.16,0.83,1.18,1.76,,,,0.91,1.75,1.84
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.04,1.16,,,,1.04,1.08,0.84,1.07,1.25,,1.16,,,1.19,,1.12,1.16,1.18,1.69,1.18,1.54,2.21,1.0,0.98,,1.13,1.41,1.43
DEWP_0_1,0.84,,2.02,3.64,,0.94,0.76,1.45,1.38,1.48,,0.12,2.01,,2.07,,0.78,1.33,0.86,1.8,1.52,1.51,2.24,1.16,1.54,,1.17,1.27,1.23
DEWP_0_0,1.24,,,,,,,,2.26,3.35,,,,13.06,13.08,,1.92,,,,,,,,,,0.89,1.87,
DEWP_1_0,1.24,,,,,,,,,,,,,,15.87,,2.24,,,,,,,,,,,1.48,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.04,0.96,0.81,,,1.07,0.82,1.07,1.1,1.45,,1.06,0.72,2.07,2.34,,2.15,0.5,,0.96,,0.65,1.35,,,,1.0,1.59,1.74
WSPM_0_1,0.98,0.96,1.19,,,1.01,0.91,0.88,1.41,1.49,,0.97,1.13,,,,0.44,2.13,0.48,1.58,1.03,1.43,2.7,,,,1.17,1.32,1.14
WSPM_0_2,0.93,1.23,0.93,4.33,,0.9,1.15,0.86,1.31,1.19,,1.07,0.76,,,,,0.6,2.52,1.11,0.4,0.91,1.95,,,,1.12,1.59,1.28
WSPM_0_0,0.95,1.02,1.21,,,1.07,0.91,1.19,1.12,1.25,,0.99,1.06,,,,0.29,0.88,0.72,2.83,1.51,2.01,3.4,,1.04,,1.28,1.02,0.79
WSPM_1_2,0.97,1.15,0.89,,,1.02,1.01,1.43,0.8,1.57,,0.93,1.22,,,,,1.03,0.63,2.06,3.13,1.46,1.42,,,,1.25,1.23,
WSPM_1_1,0.95,1.05,1.15,,,1.09,0.86,0.97,1.14,1.41,,1.01,0.98,,,,,1.2,0.97,2.27,1.11,3.65,2.18,,,,1.27,1.2,1.03
WSPM_1_0,0.99,0.97,1.09,,,1.07,0.89,1.05,1.29,1.31,,1.01,1.0,,,,0.52,1.22,0.75,2.6,1.15,1.62,3.24,,,,1.25,1.1,1.04
WSPM_0_4,1.23,,,,,0.81,1.62,,,,,0.92,1.21,2.92,4.25,,,,,,,,,4.23,,,0.69,1.58,2.19
WSPM_1_3,1.09,0.66,0.98,,,0.81,1.28,1.07,1.09,,,0.85,1.35,,,,,,,0.97,,,,,5.21,,1.18,1.28,2.29
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.01,0.97,0.98,1.79,12.899999999999999,1.07,0.94,1.09,1.06,1.14,12.899999999999999,0.99,1.03,,,12.899999999999999,0.8,1.3,0.89,2.01,1.68,1.8,2.42,0.55,1.45,12.899999999999999,1.29,1.1,0.88
PM10_1,0.97,1.07,1.05,,,0.96,0.98,0.93,1.38,1.56,,1.02,0.93,1.58,1.96,,1.29,1.13,1.38,1.22,0.36,1.1,2.03,1.38,0.38,,0.99,1.79,1.35
PM10_2,1.01,0.94,1.01,,,0.79,1.33,0.8,1.15,1.73,,1.0,1.01,,2.94,,1.49,0.75,1.28,0.89,,0.82,1.38,1.79,0.65,,0.5,1.48,2.87
