,TEMP_1_1,PRES_0_1,PRES_0_0,PRES_1_0,DEWP_1_1,DEWP_1_0,DEWP_0_0,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_0_3,WSPM_1_0,WSPM_1_1,WSPM_0_4,WSPM_1_2,PM10_0,PM10_1,PM10_2
TEMP_1_1,1.0,1.0,0.43,0.26,0.98,0.61,0.34,0.84,0.71,0.64,0.62,0.61,0.54,0.53,0.42,0.92,0.78,0.39
PRES_0_1,1.0,1.0,,,0.98,0.61,0.34,0.85,0.71,0.65,0.62,0.61,0.55,0.53,0.42,0.93,0.78,0.39
PRES_0_0,2.42,,1.04,,2.37,,,1.96,1.78,1.45,,1.41,,,0.94,2.23,1.81,
PRES_1_0,,,,,,,,,,,,,,,,,,
DEWP_1_1,1.02,1.02,0.42,0.26,1.0,0.62,,0.86,0.72,0.66,0.63,0.62,0.56,0.54,0.42,0.94,0.79,0.4
DEWP_1_0,1.64,1.64,,,,0.99,0.37,1.38,1.48,1.04,,1.0,0.86,,,1.5,1.28,0.79
DEWP_0_0,3.27,2.9,,,,2.26,1.13,2.27,,1.61,,1.37,1.81,,,3.02,2.71,
WSPM_0_1,1.18,1.18,0.51,,1.16,0.71,0.35,1.0,0.87,0.78,,0.74,0.6,,0.41,1.1,0.9,0.49
WSPM_0_2,1.4,1.4,0.55,0.38,1.38,0.69,,1.12,1.0,0.9,0.66,0.87,0.38,,,1.29,1.03,0.48
WSPM_0_0,1.55,1.55,,,1.52,0.97,0.61,1.35,0.96,1.0,0.9,0.93,1.02,,0.66,1.42,1.33,0.57
WSPM_0_3,1.61,1.61,,,1.58,,,,1.52,1.11,1.0,0.94,,,,1.5,1.27,0.68
WSPM_1_0,1.64,1.64,,,1.61,0.99,,1.37,1.14,1.08,0.94,1.0,1.14,,,1.49,1.34,0.62
WSPM_1_1,1.84,1.83,,,1.79,1.18,0.67,1.58,,0.98,,0.85,1.0,,,1.66,1.58,
WSPM_0_4,1.89,1.88,,,1.86,,,,,,,1.41,,1.0,,1.73,1.52,
WSPM_1_2,2.46,2.35,,,2.41,,,2.44,,1.5,,1.56,,,1.04,2.24,3.29,
PM10_0,1.08,1.08,0.46,0.28,1.06,0.66,0.39,0.91,0.77,0.72,0.68,0.67,0.64,0.57,0.49,1.0,0.84,0.48
PM10_1,1.28,1.27,,,1.26,0.75,,1.09,0.92,0.74,0.77,0.72,0.57,0.68,,1.19,1.0,0.46
PM10_2,2.57,2.57,,,2.53,,,2.36,,1.72,1.48,1.59,,,,2.15,2.14,1.0
