,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.47,1.36,,,1.33,1.36,0.51,0.8,,,1.33,1.3,0.57,,1.38,2.12,2.04,1.64,2.85,1.02,0.82,0.81,1.32,1.45,1.94
TEMP_0_0,1.14,1.64,,,1.12,1.62,0.29,1.58,,,0.85,1.25,1.4,,1.3,2.13,1.9,1.45,2.9,1.58,1.9,1.73,1.32,1.42,2.01
TEMP_1_1,,0.65,2.67,,0.46,0.37,2.42,,,,1.49,1.01,,2.41,1.42,2.12,2.12,1.8,2.92,0.92,,,1.42,1.52,1.86
TEMP_0_2,,,,5.51,,,,,5.7,5.33,,,2.58,,1.27,2.12,1.58,1.11,3.05,1.54,,,1.41,1.39,1.67
PRES_0_0,1.41,1.45,0.37,,1.41,1.26,,0.55,,,1.28,1.32,0.76,,1.39,2.07,1.97,1.56,2.87,1.21,0.74,1.74,1.3,1.45,1.96
PRES_1_0,1.17,1.54,,,1.16,2.26,,0.66,,,1.01,1.28,1.13,,1.32,2.22,1.89,1.62,2.91,1.32,1.9,,1.35,1.43,2.25
PRES_0_1,0.74,0.52,2.39,,,,2.53,,,,1.5,0.93,,2.28,1.44,2.09,2.05,1.62,2.94,0.88,1.56,,1.42,1.51,1.69
PRES_1_1,1.13,1.65,,,0.61,0.23,,2.81,,,0.41,1.2,1.65,,1.13,2.24,2.21,1.67,2.83,1.68,1.96,,1.35,1.37,1.84
PRES_1_3,,,,5.51,,,,,6.01,,,,2.58,,1.22,2.14,1.78,1.21,3.15,1.81,,,1.37,1.38,1.77
PRES_1_2,,,,5.49,,,,,,15.44,,,2.54,,1.52,1.88,,,2.27,,,,,1.41,
DEWP_1_0,1.25,1.17,1.38,,1.16,1.2,1.39,0.5,,,1.51,1.08,0.3,,1.47,2.07,1.96,1.36,2.97,1.0,0.46,,1.32,1.48,1.79
DEWP_0_0,1.33,1.54,0.5,,1.2,1.5,0.48,1.2,,,0.98,1.54,,,1.26,2.21,2.08,1.79,2.79,1.18,1.76,1.84,1.36,1.41,2.11
DEWP_0_1,0.77,1.44,,2.9,0.9,1.36,,1.85,2.77,3.78,,,2.59,,1.22,2.06,1.77,1.64,2.9,1.99,1.71,,1.32,1.42,2.03
DEWP_1_1,,,2.68,,,,2.53,,,,,,,12.55,1.55,1.57,1.97,,3.5,,,,1.45,1.53,
WSPM_0_1,1.22,1.36,1.0,1.04,1.11,1.46,1.05,0.94,1.02,1.43,1.21,1.23,0.92,1.03,1.53,2.07,1.86,1.31,2.99,0.58,0.7,,1.35,1.45,1.72
WSPM_0_0,1.22,1.36,0.97,1.04,1.19,1.21,0.9,1.15,1.08,,1.19,1.19,0.94,,1.2,2.39,2.14,1.46,3.06,0.95,1.29,,1.38,1.41,1.9
WSPM_1_1,1.25,1.33,1.03,1.07,1.14,1.14,0.99,1.29,1.07,,1.17,1.27,0.9,,1.32,2.15,2.66,1.59,2.71,0.83,,,1.36,1.43,2.05
WSPM_1_2,1.22,1.42,1.12,0.65,1.21,1.18,1.01,1.24,0.79,,1.26,1.32,0.99,,1.16,2.23,1.49,2.85,2.69,1.38,1.15,,1.34,1.47,2.71
WSPM_1_0,1.22,1.37,0.96,1.23,1.15,1.32,0.92,1.04,1.17,,1.14,1.18,1.06,,1.31,2.35,2.18,1.3,3.13,0.9,,,1.37,1.42,1.83
WSPM_0_2,1.13,1.41,0.84,1.78,1.08,1.53,0.8,1.3,1.39,,0.9,0.96,1.74,,1.06,1.46,1.6,0.71,2.53,3.7,,,1.07,1.46,2.3
WSPM_1_3,1.4,1.42,,,1.21,1.37,1.15,1.07,,,1.5,1.3,1.32,,1.11,1.33,1.04,1.11,1.11,,8.11,,1.45,1.64,1.79
WSPM_0_3,1.47,1.65,,,1.19,,,,,,,1.56,,,,1.52,,,2.17,,,12.13,,1.54,2.22
PM10_0,1.19,1.37,0.99,1.06,1.12,1.36,1.0,1.16,1.12,,1.17,1.24,0.98,1.16,1.27,2.23,2.08,1.78,2.88,1.2,1.79,,1.43,1.36,1.94
PM10_1,1.23,1.35,1.02,1.11,1.12,1.31,1.01,1.06,1.0,1.87,1.18,1.22,0.95,0.71,1.43,2.09,1.96,1.43,2.95,1.19,0.76,1.37,1.33,1.52,1.69
PM10_2,1.31,1.45,0.75,1.07,1.33,1.48,0.76,0.8,0.92,,1.23,1.16,1.5,,1.38,1.67,1.58,1.0,2.66,1.86,,3.15,0.75,1.49,3.26
