,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.98,0.59,,,,,0.69,0.45,0.58,0.2,,,,0.94,0.39,0.27,0.07,0.07,,0.54,0.49,0.36,0.34,0.28,0.33,0.19,0.11,0.05,,0.92,0.79,0.32
TEMP_0_0,0.62,0.99,,,,,0.45,0.73,0.4,0.26,,,,0.72,0.58,0.05,0.26,0.29,,0.51,0.52,0.41,0.18,0.31,0.32,0.2,0.19,0.06,,0.98,0.77,0.28
TEMP_1_1,,,0.99,,,,0.82,,0.51,,0.46,,,0.6,0.16,0.85,,,,0.55,0.78,0.32,0.25,0.38,0.47,0.19,0.09,,,1.28,0.85,0.1
TEMP_0_2,,,,1.0,,,0.26,,,0.71,,0.73,,0.99,0.68,,,0.69,,0.47,0.61,0.43,0.78,0.43,0.44,0.26,0.24,,,1.36,1.03,0.51
TEMP_0_1,,,,,1.0,,0.48,0.71,0.4,0.9,,0.44,,0.4,,,1.14,,,0.45,0.33,1.1,,0.51,0.5,0.3,0.21,0.22,,1.44,1.25,0.71
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,0.8,0.55,0.5,0.06,0.06,0.06,0.99,0.23,0.47,0.06,,,0.06,0.91,0.32,0.46,0.1,0.1,0.06,0.54,0.57,0.4,0.33,0.28,0.36,0.15,0.12,0.04,0.06,0.98,0.85,0.32
PRES_1_1,0.71,0.94,,,0.13,,0.27,1.0,0.11,,,,,0.75,0.5,,0.32,0.33,,0.53,0.55,0.45,0.2,0.32,0.35,0.22,0.19,0.07,,1.01,0.8,0.33
PRES_1_0,0.95,0.79,0.42,,,,0.65,0.13,0.99,,,,,1.01,0.55,0.41,0.14,,,0.5,0.59,0.43,0.38,0.36,0.37,0.22,0.17,0.07,,1.18,0.89,0.24
PRES_1_2,0.82,0.9,,0.4,0.42,,0.23,,,1.0,,,,0.93,0.8,,0.47,,,0.65,0.53,0.48,0.38,0.47,0.45,0.3,0.21,0.11,,1.27,0.99,0.38
PRES_0_1,,,1.28,,,,,,,,0.98,,,,,1.27,,,,0.94,1.0,,,0.48,0.6,0.3,,,,1.63,1.05,
