,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,0.82,0.64,0.43,0.4,0.33,,1.06,0.62,0.09,0.07,,0.57,0.57,0.49,0.4,0.38,0.32,0.31,0.3,0.23,,0.95,0.67,0.41
TEMP_0_1,,1.0,,,,1.4,1.14,0.71,0.7,0.57,,1.87,,,,,1.0,0.98,0.85,0.7,0.67,0.54,0.54,,0.55,,1.65,1.18,0.74
TEMP_0_0,,,0.99,0.07,0.21000000000000002,1.89,,0.88,0.89,0.73,0.21000000000000002,,1.36,,,0.21000000000000002,1.27,1.27,1.03,0.91,0.86,0.73,0.7,,0.52,0.21000000000000002,2.11,1.45,0.89
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.22,0.71,0.54,,,1.0,,,0.64,0.4,,1.3,0.76,,,,0.69,0.69,0.6,0.49,0.47,0.39,0.38,0.35,0.28,,1.16,0.8,0.5
PRES_1_3,1.55,0.87,,,,,1.0,,,0.36,,1.65,0.95,0.14,0.1,,0.88,0.87,0.73,0.63,0.6,0.51,0.48,0.47,0.36,,1.47,1.04,0.63
PRES_1_1,2.25,1.37,1.03,0.1,,,1.41,0.99,1.18,0.87,,2.5,1.43,,0.22,,1.43,1.25,1.24,0.91,0.9,0.75,0.7,,0.69,,2.28,1.67,1.04
PRES_1_0,2.5,1.43,1.12,,0.15000000000000002,1.91,,0.92,1.0,0.81,0.15000000000000002,2.68,1.53,,,0.15000000000000002,1.32,1.51,1.16,1.06,1.37,0.78,0.82,,0.68,0.15000000000000002,2.39,1.63,1.02
PRES_0_0,3.07,1.75,1.37,,,3.22,1.68,1.07,1.16,1.0,,3.36,1.79,0.29,0.19,,1.78,1.61,1.56,1.16,0.85,0.83,0.91,,,,2.72,2.12,1.28
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.94,0.54,,,,0.77,0.61,0.39,0.37,0.3,,1.0,0.48,0.09,0.06,,0.53,0.53,0.45,0.37,0.36,0.3,0.29,0.28,0.23,,0.88,0.63,0.39
DEWP_0_1,1.61,0.91,0.73,0.07,0.15000000000000002,1.36,1.01,0.68,0.66,0.55,0.15000000000000002,1.56,1.0,,0.11,0.15000000000000002,0.96,0.92,0.79,0.67,0.63,0.52,0.51,0.44,0.38,0.15000000000000002,1.56,1.07,0.64
DEWP_0_0,10.87,,,,,,,,4.88,3.54,,,,1.0,0.73,,6.18,,,,,,,,,,8.05,7.25,
DEWP_1_0,14.96,,,,,,,,,,,,,,1.0,,10.13,,,,,,,,,,,10.63,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.76,1.0,0.73,,,1.45,1.13,0.67,0.69,0.53,,1.88,0.98,0.14,0.08,,0.99,1.14,,0.93,0.33,0.66,0.59,,,,1.68,1.16,0.65
WSPM_0_1,1.77,1.0,0.79,,0.15000000000000002,1.48,1.12,0.73,0.67,0.58,0.15000000000000002,1.88,1.09,,,0.15000000000000002,0.84,1.0,0.72,0.73,0.68,0.59,0.57,0.54,0.53,0.15000000000000002,1.64,1.08,0.77
WSPM_0_2,2.03,1.18,1.01,0.11,,1.63,1.35,0.79,0.83,0.49,,2.21,1.27,,,,,1.35,1.0,0.86,0.71,0.59,0.72,,,,2.07,1.37,0.72
WSPM_0_0,2.46,1.42,1.08,,,2.05,1.61,1.07,1.0,1.02,,2.66,1.49,,,,1.18,1.25,1.27,1.0,1.1,0.79,0.77,,0.84,,2.35,1.53,0.95
WSPM_1_2,2.61,1.49,1.17,,,2.18,1.68,1.17,1.17,1.3,,2.83,1.62,,,,2.55,1.49,1.26,1.01,1.0,0.79,0.67,,1.07,,2.42,2.42,
WSPM_1_1,3.16,1.81,1.34,,,2.53,1.94,1.37,1.38,1.14,,3.38,1.87,,,,1.47,1.8,1.75,1.18,1.29,1.0,0.96,,,,2.95,2.41,1.66
WSPM_1_0,3.18,1.81,1.41,,,2.63,2.08,1.38,1.34,1.19,,3.42,1.94,,,,1.57,1.68,1.54,1.32,1.35,1.03,1.0,,,,3.0,1.96,1.29
WSPM_0_4,3.44,,,,,2.83,2.21,,,,,3.53,2.27,0.27,0.19,,,1.57,,,,0.84,0.58,1.0,,,3.14,2.24,1.34
WSPM_1_3,4.28,2.39,1.91,,,3.52,2.74,1.78,1.88,,,4.55,2.6,,,,,,,1.29,0.93,,0.96,,1.0,,3.77,4.32,3.76
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.06,0.6,0.46,0.05,0.06,0.87,0.68,0.45,0.44,0.4,0.06,1.13,0.64,,,0.06,0.59,0.6,0.48,0.43,0.46,0.35,0.33,0.34,0.29,0.06,1.0,0.7,0.53
PM10_1,1.49,0.86,0.67,0.06,,1.24,0.95,0.57,0.6,0.43,,1.6,0.91,0.12,0.08,,0.86,0.89,0.75,0.61,0.3,0.42,0.51,0.42,0.17,,1.49,1.0,0.54
