,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.29,0.67,,,1.13,0.77,0.38,0.46,,,1.04,0.97,0.36,,0.98,1.04,0.9,0.8,1.1,0.49,0.31,,1.01,1.08,0.81
TEMP_0_0,0.7,1.38,,,0.88,1.0,0.2,1.01,,,0.64,1.02,0.95,,0.96,1.01,0.8,0.65,1.08,0.78,0.64,0.53,1.05,1.01,0.85
TEMP_1_1,,,1.98,,0.41,,1.85,,,,1.38,0.64,,0.95,1.1,1.09,0.95,0.92,1.16,0.51,,,1.18,1.2,0.71
TEMP_0_2,,,,3.3,,,,,3.22,2.0,,,2.17,,1.2,1.25,0.87,0.64,1.44,0.97,,,1.27,1.28,0.85
PRES_0_0,1.16,0.87,0.26,,1.26,0.48,,0.2,,,1.0,0.97,0.47,,0.98,1.0,0.84,0.76,1.09,0.59,0.28,0.47,0.96,1.08,0.88
PRES_1_0,0.96,1.29,,,0.66,1.76,,,,,0.81,1.12,0.82,,1.04,1.07,0.85,0.7,1.12,0.71,0.67,,1.15,1.07,0.86
PRES_0_1,0.58,0.31,1.78,,,,1.91,,,,1.38,0.59,,0.9,1.12,1.05,0.93,0.83,1.17,0.48,0.55,,1.18,1.18,0.68
PRES_1_1,0.78,1.47,,,0.28,,,2.06,,,0.29,1.13,1.26,,0.9,1.24,1.06,0.88,1.17,0.83,0.61,,1.21,1.04,0.71
PRES_1_3,,,,3.34,,,,,3.51,,,,2.2,,1.12,1.34,0.97,0.71,1.53,1.07,,,1.34,1.25,0.84
PRES_1_2,,,,3.84,,,,,,6.76,,,2.5,,1.88,,,,,,,,,1.75,
DEWP_1_0,1.05,0.7,0.95,,1.01,0.6,0.98,0.22,,,1.32,0.54,,,1.09,0.96,0.77,0.62,1.1,0.5,,,0.97,1.13,0.81
DEWP_0_0,1.02,1.08,0.37,,0.98,0.95,0.35,0.79,,,0.54,1.35,,,0.88,1.09,0.96,0.87,1.07,0.56,0.61,0.56,1.1,0.99,0.76
DEWP_0_1,0.57,1.28,,1.42,0.72,0.92,,1.23,1.35,0.94,,,1.94,,0.93,1.09,0.85,0.82,1.18,1.08,0.63,,1.09,1.1,0.98
DEWP_1_1,,,2.52,,,,2.45,,,,,,,5.86,1.6,1.3,1.21,,1.93,,,,1.66,1.21,
WSPM_0_1,0.95,0.99,0.69,0.54,0.96,0.8,0.75,0.58,0.47,0.48,1.02,0.86,0.62,0.38,1.32,0.64,0.51,0.44,0.99,,,,0.99,1.1,0.78
WSPM_0_0,1.05,0.98,0.72,0.51,1.0,0.87,0.7,0.79,0.53,,0.96,1.0,0.71,,0.57,1.7,1.09,0.58,1.68,0.29,,,1.2,1.04,0.6
WSPM_1_1,1.18,0.86,0.78,0.48,1.04,0.78,0.76,0.85,0.49,,0.99,1.13,0.69,,0.91,1.33,1.9,0.46,0.92,0.35,,,1.16,1.2,0.88
WSPM_1_2,1.14,0.89,0.86,0.39,1.06,0.81,0.8,0.83,0.42,,0.98,1.17,0.77,,0.6,0.94,0.19,2.05,0.72,,,,1.25,1.1,0.99
WSPM_1_0,1.12,1.01,0.75,0.63,1.02,1.01,0.75,0.77,0.61,,1.03,1.08,0.81,,0.9,1.7,1.03,0.41,1.8,0.41,,,1.23,1.14,0.85
WSPM_0_2,0.93,1.3,0.63,0.72,1.08,0.98,0.61,0.93,0.76,,0.89,0.87,1.32,,,0.42,0.4,,0.75,2.48,,,0.91,1.22,1.4
WSPM_1_3,0.92,1.61,,,1.08,1.21,1.04,0.89,,,,1.46,1.18,,,,,,,,4.31,,1.61,1.36,
WSPM_0_3,0.85,1.93,,,1.53,,,,,,,1.86,,,,,,,,,,5.72,,1.59,1.72
PM10_0,0.93,0.97,0.69,0.49,0.87,0.87,0.71,0.75,0.51,,0.86,0.99,0.69,0.39,0.9,1.13,0.93,0.84,1.15,0.49,0.57,,1.26,0.79,0.45
PM10_1,0.99,0.9,0.7,0.54,0.98,0.7,0.72,0.63,0.47,0.49,0.99,0.88,0.66,0.29,1.04,0.94,0.79,0.66,1.04,0.61,0.29,0.42,0.81,1.3,0.71
PM10_2,1.15,1.13,0.6,0.43,1.26,0.9,0.61,0.53,0.42,,1.18,0.89,0.99,,1.15,0.81,0.79,0.57,0.99,1.24,,0.94,0.37,1.13,2.19
