,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.79,0.83,,,0.9,0.77,1.48,1.37,,,0.87,0.9,2.17,,0.85,0.49,0.5,0.6,0.34,0.95,0.69,1.16,0.87,0.79,0.49
TEMP_0_0,1.08,0.74,,,1.12,0.73,3.91,0.7,,,1.35,0.95,0.84,,0.93,0.53,0.58,0.75,0.36,0.68,0.51,0.45,0.96,0.89,0.56
TEMP_1_1,,10.01,0.56,,4.25,4.16,0.62,,,,1.15,1.92,,0.31,1.19,0.72,0.67,0.83,0.5,1.48,,,1.21,1.1,0.82
TEMP_0_2,,,,0.36,,,,,0.36,0.29,,,0.89,,1.99,1.09,1.37,2.03,0.66,1.04,,,2.02,1.8,0.95
PRES_0_0,0.81,0.79,2.21,,0.81,0.83,,1.72,,,0.86,0.87,1.62,,0.85,0.48,0.49,0.6,0.34,0.89,0.63,0.66,0.86,0.77,0.45
PRES_1_0,1.22,0.93,,,1.36,0.61,,5.4,,,1.56,1.1,1.26,,1.08,0.67,0.77,1.01,0.43,0.79,0.68,,1.16,1.09,0.77
PRES_0_1,2.92,2.83,0.57,,,,0.58,,,,1.11,1.87,,0.32,1.11,0.71,0.66,0.84,0.49,1.51,0.73,,1.16,1.07,0.79
PRES_1_1,1.6,1.02,,,2.64,1.94,,0.54,,,2.69,1.42,0.93,,1.3,0.68,0.68,0.87,0.5,0.91,1.22,,1.31,1.26,0.9
PRES_1_3,,,,0.38,,,,,0.34,,,,0.94,,2.2,1.13,1.45,1.96,0.72,1.25,,,2.0,1.94,1.01
PRES_1_2,,,,0.69,,,,,,0.19,,,1.65,,3.06,2.74,,,1.05,,,,,3.03,
DEWP_1_0,0.97,1.06,0.75,,1.07,0.95,0.74,3.04,,,0.79,1.12,3.7,,0.85,0.51,0.51,0.64,0.35,1.02,0.67,,0.87,0.8,0.5
DEWP_0_0,0.92,0.76,1.65,,1.0,0.73,1.9,0.84,,,1.21,0.77,,,0.87,0.5,0.52,0.67,0.35,0.89,0.64,0.43,0.91,0.85,0.59
DEWP_0_1,1.79,1.06,,0.51,1.66,1.04,,0.81,0.49,0.46,,,0.57,,1.36,0.69,0.83,0.9,0.46,0.64,0.68,,1.33,1.14,0.62
DEWP_1_1,,,1.44,,,,1.53,,,,,,,0.22,2.71,1.41,1.25,,1.24,,,,2.95,2.74,
WSPM_0_1,0.96,0.88,0.99,0.77,1.03,0.82,0.98,1.16,0.86,0.43,0.91,1.04,1.17,0.5,0.78,0.53,0.55,0.84,0.35,1.08,1.01,,0.92,0.79,0.47
WSPM_0_0,1.3,1.12,1.38,1.28,1.47,1.07,1.41,1.11,1.17,,1.39,1.2,1.47,,1.24,0.6,0.7,0.87,0.43,1.54,1.2,,1.13,1.1,0.8
WSPM_1_1,1.43,1.22,1.44,1.42,1.59,1.19,1.49,1.33,1.29,,1.5,1.33,1.59,,1.32,0.66,0.56,1.19,0.47,1.54,,,1.27,1.2,0.88
WSPM_1_2,1.47,1.32,1.33,1.29,1.58,1.17,1.49,1.47,1.6,,1.69,1.39,1.49,,1.42,0.79,0.72,0.54,0.62,2.41,1.09,,1.29,1.33,1.19
WSPM_1_0,1.57,1.38,1.73,1.4,1.71,1.3,1.68,1.42,1.3,,1.6,1.55,1.68,,1.42,0.78,0.92,1.2,0.52,1.79,,,1.42,1.32,0.84
WSPM_0_2,1.89,1.37,2.88,1.37,1.78,1.33,3.07,1.25,1.1,,1.95,1.77,1.14,,3.3,1.0,1.34,1.1,0.74,0.47,,,1.65,1.41,0.66
WSPM_1_3,4.25,1.96,,,4.24,1.67,2.56,1.81,,,6.6,2.39,2.21,,4.33,1.35,2.39,2.23,1.07,,0.29,,2.28,2.95,2.55
WSPM_0_3,2.82,2.45,,,2.79,,,,,,,2.64,,,,2.47,,,1.62,,,0.22,,2.78,0.9
PM10_0,0.98,0.81,0.94,0.81,1.08,0.77,0.96,0.87,0.81,,1.03,0.91,0.99,0.63,0.84,0.47,0.51,0.6,0.33,1.01,0.59,,0.81,0.84,0.9
PM10_1,0.95,0.88,1.03,0.8,1.01,0.83,1.04,1.02,0.83,0.54,0.94,1.0,1.07,0.52,0.87,0.52,0.51,0.69,0.36,0.73,0.6,0.66,0.96,0.78,0.42
PM10_2,1.5,1.31,2.03,2.12,1.62,1.22,2.24,1.76,2.17,,1.64,1.62,1.58,,1.53,0.77,0.86,1.03,0.55,0.75,,0.74,1.53,1.29,0.5
