,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.66,,,,,0.81,0.98,1.68,1.38,1.22,,0.75,1.23,1.76,1.3,,0.98,0.91,1.13,0.78,1.06,1.0,0.67,1.18,1.33,,0.73,0.74,0.92
TEMP_0_1,,0.21,,,,0.53,0.36,0.37,0.44,0.44,,0.29,,,,,0.45,0.4,0.37,0.3,0.39,0.38,0.27,,1.19,,0.32,0.29,0.38
TEMP_0_0,,,0.13,,,0.29,,0.28,0.2,0.22,,,0.15,,,,0.37,0.23,0.36,0.2,0.35,0.25,0.18,,0.45,,0.22,0.2,0.27
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.55,1.14,0.97,,,0.44,,,4.84,1.92,,0.57,0.84,,,,0.7,0.66,0.87,0.53,0.77,0.66,0.47,1.32,1.36,,0.52,0.55,0.82
PRES_1_3,0.41,0.45,,,,,0.27,,,,,0.38,0.68,1.04,0.66,,0.64,0.51,0.47,0.41,0.54,0.54,0.35,0.47,0.6,,0.4,0.37,0.38
PRES_1_1,0.28,0.21,0.24,0.19,,,,0.11,0.8,0.46,,0.26,0.19,,0.37,,0.25,0.26,0.33,0.18,0.21,0.3,0.17,,0.44,,0.19,0.21,0.29
PRES_1_0,0.25,0.26,0.19,,,0.95,,0.62,0.11,0.15,,0.21,0.22,,,,0.29,0.18,0.22,0.2,0.61,0.23,0.16,,0.45,,0.19,0.16,0.24
PRES_0_0,0.17,0.21,0.15,,,0.45,,0.3,0.11,0.07,,0.16,0.17,0.15,0.16,,0.16,0.15,0.2,0.18,0.17,0.16,0.14,,,,0.15,0.11,0.12
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.85,1.02,,,,0.95,1.04,1.66,1.29,1.23,,0.75,,,2.9,,1.05,1.01,1.08,0.82,1.22,1.03,0.71,1.73,2.01,,0.81,0.78,0.99
DEWP_0_1,0.46,,0.29,0.51,,0.46,0.61,0.42,0.45,0.47,,3.24,0.25,,0.73,,0.68,0.38,0.65,0.35,0.42,0.47,0.31,0.57,0.53,,0.35,0.37,0.45
DEWP_0_0,0.02,,,,,,,,0.02,0.01,,,,0.01,0.01,,0.02,,,,,,,,,,0.02,0.02,
DEWP_1_0,0.01,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0.01,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.33,0.48,0.59,,,0.36,0.53,0.45,0.5,0.37,,0.32,0.57,0.51,0.33,,0.21,1.05,,1.18,,1.85,0.53,,,,0.37,0.26,0.27
WSPM_0_1,0.35,0.48,0.44,,,0.39,0.47,0.6,0.37,0.38,,0.35,0.4,,,,0.92,0.22,0.83,0.4,0.55,0.42,0.25,,,,0.29,0.29,0.5
WSPM_0_2,0.29,0.29,0.49,0.44,,0.32,0.31,0.45,0.34,0.28,,0.25,0.45,,,,,0.74,0.16,0.49,0.7,0.43,0.34,,,,0.28,0.21,0.26
WSPM_0_0,0.22,0.27,0.25,,,0.21,0.29,0.28,0.29,0.4,,0.2,0.24,,,,0.41,0.26,0.4,0.12,0.32,0.18,0.11,,0.56,,0.17,0.23,0.33
WSPM_1_2,0.2,0.22,0.32,,,0.21,0.24,0.23,0.43,0.44,,0.2,0.2,,,,,0.25,0.69,0.13,0.1,0.25,0.16,,,,0.15,0.34,
WSPM_1_1,0.15,0.18,0.18,,,0.14,0.19,0.23,0.21,0.22,,0.14,0.18,,,,,0.16,0.29,0.08,0.19,0.07,0.09,,,,0.12,0.17,0.35
WSPM_1_0,0.14,0.19,0.19,,,0.15,0.2,0.22,0.18,0.26,,0.14,0.18,,,,0.27,0.15,0.23,0.09,0.25,0.18,0.08,,,,0.12,0.15,0.24
WSPM_0_4,0.1,,,,,0.17,0.1,,,,,0.13,0.14,0.14,0.12,,,,,,,,,0.06,,,0.18,0.09,0.08
WSPM_1_3,0.08,0.18,0.14,,,0.12,0.09,0.13,0.13,,,0.1,0.08,,,,,,,0.09,,,,,0.04,,0.07,0.16,0.2
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.73,1.01,1.12,1.77,4.14,0.76,0.99,1.07,1.11,1.37,4.14,0.73,0.91,,,4.14,1.16,0.77,1.06,0.58,0.85,0.75,0.53,2.35,1.31,4.14,0.59,0.82,2.08
PM10_1,0.45,0.55,0.63,,,0.51,0.55,0.69,0.53,0.43,,0.42,0.59,0.71,0.58,,0.46,0.52,0.48,0.62,0.66,0.65,0.47,0.59,0.91,,0.49,0.3,0.4
PM10_2,0.21,0.3,0.32,,,0.3,0.2,0.42,0.26,0.24,,0.2,0.29,,0.19,,0.2,0.27,0.28,0.31,,0.52,0.21,0.23,0.28,,0.3,0.18,0.12
