,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.88,,,,,0.95,0.96,1.22,0.9,0.67,,1.05,1.17,0.39,0.21,,0.84,0.75,0.85,0.47,0.64,0.51,0.33,0.65,0.59,,0.9,0.68,0.6
TEMP_0_1,,0.63,,,,1.95,1.17,0.84,0.94,0.78,,1.33,,,,,1.27,1.04,0.9,0.6,0.76,0.61,0.43,,1.98,,1.27,0.87,0.74
TEMP_0_0,,,0.54,0.13,0.36,1.85,,1.06,0.75,0.66,0.36,,0.79,,,0.36,1.75,1.03,1.41,0.7,1.16,0.68,0.48,,1.07,0.36,1.48,1.01,0.92
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.13,1.58,1.12,,,0.79,,,3.52,1.33,,1.21,1.22,,,,0.92,0.84,1.0,0.5,0.69,0.51,0.36,1.09,0.92,,0.98,0.76,0.77
PRES_1_3,1.38,1.03,,,,,0.68,,,1.76,,1.33,1.63,0.55,0.27,,1.4,1.05,0.89,0.63,0.83,0.69,0.44,0.65,0.67,,1.26,0.85,0.63
PRES_1_1,2.26,1.19,1.12,0.14,,,5.36,0.52,2.45,1.31,,2.23,1.12,,0.38,,1.41,1.27,1.58,0.67,0.84,0.96,0.52,,1.41,,1.49,1.24,1.1
PRES_1_0,2.35,1.64,0.98,,0.27,5.54,,2.31,0.51,0.55,0.27,2.07,1.42,,,0.27,1.61,1.06,1.14,0.82,2.58,0.75,0.55,,1.32,0.27,1.57,1.02,1.01
PRES_0_0,2.37,2.01,1.25,,,4.99,4.69,1.79,0.68,0.46,,2.34,1.69,0.39,0.26,,1.54,1.2,1.63,1.08,1.01,0.83,0.69,,,,1.8,1.16,0.91
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.0,0.81,,,,0.96,0.9,1.02,0.74,0.58,,0.92,5.27,0.85,0.38,,0.79,0.73,0.71,0.44,0.64,0.45,0.31,0.83,0.8,,0.87,0.62,0.55
