,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.96,,,1.01,0.9,0.81,0.84,,,1.0,0.99,0.87,,1.0,0.84,0.8,0.81,0.77,0.75,0.59,,1.0,0.99,0.77
TEMP_0_0,1.04,1.0,,,1.06,0.89,0.88,0.85,,,1.0,1.01,0.88,,1.0,0.9,0.9,0.84,0.82,0.79,0.62,0.52,1.04,1.03,0.82
TEMP_1_1,,,1.0,,1.25,,1.02,,,,1.19,1.2,,0.6,1.18,1.02,0.97,0.97,0.94,0.9,,,1.21,1.17,0.91
TEMP_0_2,,,,1.0,,,,,0.98,0.72,,,1.25,,1.45,1.27,1.2,1.21,1.15,1.13,,,1.52,1.45,1.11
PRES_0_0,0.99,0.94,0.8,,1.0,0.85,,0.86,,,0.97,0.98,0.85,,0.98,0.85,0.81,0.81,0.79,0.75,0.51,0.56,0.99,0.97,0.76
PRES_1_0,1.13,1.13,,,1.18,1.0,,,,,1.18,1.11,0.98,,1.14,0.95,0.95,0.9,0.83,0.86,0.73,,1.14,1.17,0.94
PRES_0_1,1.23,1.09,0.98,,,,1.0,,,,1.17,1.17,,0.59,1.16,1.01,0.96,0.95,0.93,0.88,0.7,,1.19,1.15,0.9
PRES_1_1,1.21,1.18,,,1.17,,,1.0,,,1.07,1.2,1.02,,1.17,1.04,1.0,0.98,0.92,0.93,0.83,,1.23,1.19,0.97
PRES_1_3,,,,1.02,,,,,1.0,,,,1.29,,1.5,1.3,1.26,1.24,1.19,1.15,,,1.54,1.5,1.14
PRES_1_2,,,,1.39,,,,,,1.0,,,1.69,,1.97,,,,,,,,,1.89,
DEWP_1_0,1.01,0.98,0.84,,1.03,0.86,0.85,0.9,,,1.0,1.0,,,1.0,0.85,0.81,0.78,0.79,0.75,,,1.01,1.0,0.76
DEWP_0_0,1.02,0.98,0.83,,1.02,0.9,0.85,0.83,,,1.0,1.0,,,0.99,0.88,0.85,0.86,0.78,0.79,0.65,0.54,1.03,1.0,0.84
DEWP_0_1,1.15,1.14,,0.81,1.18,1.03,,0.98,0.78,0.62,,,1.0,,1.17,1.01,0.97,0.96,0.91,0.89,0.71,,1.2,1.17,0.9
DEWP_1_1,,,1.61,,,,1.64,,,,,,,1.0,1.9,1.54,1.35,,1.76,,,,1.92,1.7,
WSPM_0_1,1.0,1.0,0.83,0.69,1.03,0.87,0.86,0.85,0.67,0.52,0.99,1.01,0.86,0.5,1.0,0.92,0.74,0.85,0.83,,,,1.03,0.99,0.75
WSPM_0_0,1.16,1.1,0.98,0.78,1.19,1.03,0.98,0.95,0.77,,1.14,1.11,0.98,,1.06,1.0,1.05,0.88,0.89,0.89,,,1.17,1.14,0.84
WSPM_1_1,1.25,1.11,1.02,0.82,1.23,1.02,1.02,1.0,0.8,,1.24,1.19,1.01,,1.34,0.96,1.0,1.54,0.81,0.96,,,1.19,1.23,1.02
WSPM_1_2,1.24,1.2,1.03,0.78,1.24,1.09,1.05,1.04,0.81,,1.31,1.23,1.03,,1.16,1.1,0.63,1.0,1.21,,,,1.24,1.24,1.19
WSPM_1_0,1.27,1.24,1.08,0.88,1.27,1.22,1.07,1.06,0.84,,1.26,1.3,1.09,,1.19,1.13,1.28,0.95,1.0,1.0,,,1.3,1.28,1.08
WSPM_0_2,1.35,1.28,1.16,0.89,1.34,1.15,1.18,1.07,0.87,,1.32,1.26,1.13,,,1.03,1.04,,1.07,1.0,,,1.3,1.32,1.0
WSPM_1_3,1.81,1.62,,,1.96,1.37,1.43,1.21,,,,1.61,1.42,,,,,,,,1.0,,1.66,1.88,
WSPM_0_3,1.63,1.84,,,1.8,,,,,,,1.86,,,,,,,,,,1.0,,1.96,1.31
PM10_0,1.0,0.97,0.82,0.66,1.0,0.89,0.84,0.82,0.65,,0.99,0.98,0.84,0.51,0.97,0.86,0.86,0.82,0.78,0.78,0.63,,1.0,0.98,0.97
PM10_1,1.01,0.97,0.85,0.69,1.02,0.85,0.86,0.84,0.66,0.52,0.99,1.0,0.85,0.53,1.0,0.86,0.78,0.82,0.79,0.73,0.5,0.54,1.04,1.0,0.74
PM10_2,1.31,1.23,1.08,0.87,1.34,1.12,1.09,0.99,0.88,,1.32,1.24,1.13,,1.28,1.03,1.01,0.9,0.94,0.99,,0.78,0.93,1.26,1.0
