,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.12,,,,,0.15,0.17,0.32,0.18,0.11,,0.17,0.25,0.06,0.02,,0.14,0.11,0.15,0.05,0.09,0.06,0.03,0.11,0.1,,0.13,0.08,0.08
TEMP_0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMP_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.03,0.08,0.04,,,0.02,,,0.35,0.07,,0.04,0.05,,,,0.03,0.02,0.03,0.01,0.02,0.01,0.01,0.05,0.04,,0.02,0.02,0.02
PRES_1_3,0.01,,,,,,,,,0.02,,,0.01,,,,0.01,,,,,,,,,,,,
PRES_1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.28,0.23,,,,0.28,0.27,0.42,0.23,0.15,,0.23,11.48,0.52,0.12,,0.22,0.19,0.19,0.08,0.17,0.09,0.04,0.31,0.3,,0.22,0.13,0.12
DEWP_0_1,0.01,0.07,,,,,0.01,,,,,0.11,,,,,0.01,,,,,,,,,,,,
DEWP_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_1,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,,,,
WSPM_0_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_1_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.11,0.12,0.12,0.03,,0.1,0.13,0.1,0.1,0.09,,0.12,0.11,,,,0.14,0.06,0.1,0.02,0.05,0.03,0.01,0.31,0.07,,0.07,0.06,0.15
PM10_1,0.01,0.01,0.01,,,0.01,0.01,0.01,,,,0.01,0.01,,,,,0.01,,,0.01,,,,0.01,,0.01,,
PM10_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
