,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.9,,,,,0.95,0.96,1.18,0.84,0.6,,1.07,1.16,0.33,0.17,,0.81,0.71,0.81,0.43,0.58,0.45,0.3,0.61,0.52,,0.9,0.65,0.55
TEMP_0_1,,0.68,,,,2.1,1.28,0.87,0.96,0.76,,1.49,,,,,1.32,1.05,0.92,0.59,0.75,0.58,0.42,,2.12,,1.37,0.91,0.73
TEMP_0_0,,,0.6,0.12,0.30000000000000004,2.12,,1.14,0.81,0.69,0.30000000000000004,,0.89,,,0.30000000000000004,1.9,1.11,1.47,0.73,1.19,0.67,0.48,,1.06,0.30000000000000004,1.66,1.1,0.94
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.19,1.62,1.13,,,0.82,,,2.6,1.14,,1.28,1.27,,,,0.91,0.82,0.97,0.47,0.64,0.46,0.33,1.06,0.85,,1.01,0.75,0.72
PRES_1_3,1.51,1.08,,,,,0.72,,,1.57,,1.45,1.71,0.48,0.23,,1.45,1.05,0.89,0.62,0.8,0.66,0.41,0.66,0.65,,1.34,0.86,0.62
PRES_1_1,2.55,1.35,1.22,0.13,,,5.36,0.58,2.22,1.25,,2.58,1.26,,0.35,,1.56,1.29,1.69,0.68,0.89,0.92,0.51,,1.53,,1.71,1.35,1.11
PRES_1_0,2.75,1.87,1.1,,0.24,5.38,,2.4,0.57,0.56,0.24,2.43,1.63,,,0.24,1.74,1.16,1.25,0.86,2.49,0.75,0.57,,1.3,0.24,1.77,1.13,1.04
PRES_0_0,2.86,2.36,1.45,,,5.92,4.47,1.73,0.75,0.53,,2.85,1.93,0.38,0.24,,1.77,1.35,1.81,1.13,1.05,0.86,0.71,,,,2.09,1.35,1.02
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.01,0.79,,,,0.95,0.89,0.97,0.68,0.52,,0.93,4.57,0.65,0.29,,0.75,0.68,0.66,0.4,0.57,0.4,0.27,0.78,0.72,,0.86,0.59,0.5
DEWP_0_1,1.86,5.2,0.65,0.14,0.30000000000000004,1.66,1.75,0.87,0.88,0.73,0.30000000000000004,6.9,0.71,0.5,0.25,0.30000000000000004,1.74,0.9,1.37,0.59,0.71,0.61,0.41,0.83,0.64,0.30000000000000004,1.31,0.95,0.78
DEWP_0_0,5.38,,,,,,,,2.32,1.5,,,,0.28,0.19,,3.02,,,,,,,,,,4.44,3.25,
DEWP_1_0,6.84,,,,,,,,,,,,,,0.27,,4.64,,,,,,,,,,5.91,4.79,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.63,1.54,1.53,,,1.5,1.84,1.04,1.06,0.72,,1.61,1.73,0.33,0.13,,0.68,2.01,2.6,1.41,1.08,1.47,0.68,,,,1.48,0.87,0.55
WSPM_0_1,1.75,1.5,1.17,,0.39,1.66,1.64,1.38,0.8,0.68,0.39,1.77,1.38,,,0.39,1.67,0.7,1.47,0.62,0.85,0.64,0.39,2.55,2.0,0.39,1.31,0.87,0.99
WSPM_0_2,1.99,1.36,1.92,0.26,,1.84,1.51,1.47,1.05,0.61,,1.82,2.22,,,,5.63,1.92,0.63,0.89,1.53,0.8,0.56,,,,1.66,1.01,0.74
WSPM_0_0,2.29,1.89,1.4,,,1.92,2.13,1.58,1.54,1.67,,2.29,1.76,,,,2.6,1.25,1.66,0.6,1.26,0.71,0.44,2.82,2.22,,1.7,1.28,1.42
WSPM_1_2,2.36,1.73,2.11,,,2.16,2.04,1.44,2.54,1.94,,2.53,1.69,,,,4.83,1.42,1.93,0.67,0.57,0.73,0.53,,2.68,,1.71,2.04,
WSPM_1_1,2.78,2.18,1.67,,,2.17,2.5,2.28,1.91,1.41,,2.65,2.19,,,,2.84,1.63,2.46,0.76,1.36,0.54,0.59,,,,2.0,1.92,2.59
WSPM_1_0,2.65,2.34,1.97,,,2.37,2.64,2.19,1.71,1.56,,2.7,2.33,,,,2.62,1.46,1.9,0.8,1.5,1.0,0.56,,,,2.07,1.49,1.59
WSPM_0_4,2.27,,,,,3.3,1.55,,,,,2.84,2.27,0.34,0.22,,,3.07,,,,1.44,0.81,0.49,,,3.03,1.4,0.82
