,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.99,0.65,,,0.93,0.42,0.16,0.19,,,0.82,0.75,0.15,,0.81,0.55,0.42,0.33,0.45,0.16,0.04,0.02,0.85,0.87,0.31
TEMP_0_0,0.73,0.98,,,0.79,0.52,0.09,0.42,,,0.53,0.8,0.42,,0.78,0.6,0.44,0.32,0.5,0.25,0.09,0.05,0.93,0.88,0.35
TEMP_1_1,,0.35,1.0,,0.42,0.12,0.99,,,,1.27,0.7,,0.09,1.11,0.74,0.58,0.5,0.62,0.19,,,1.24,1.22,0.37
TEMP_0_2,,,,1.0,,,,,0.91,0.2,,,1.45,,1.45,1.1,0.65,0.43,0.97,0.46,,,1.73,1.62,0.54
PRES_0_0,0.92,0.71,0.1,,0.99,0.33,,0.11,,,0.78,0.74,0.2,,0.8,0.53,0.4,0.31,0.45,0.18,0.03,0.04,0.82,0.86,0.32
PRES_1_0,0.95,1.07,,,0.85,0.98,,,,,0.75,0.98,0.41,,0.94,0.71,0.5,0.4,0.57,0.25,0.11,,1.12,1.05,0.43
PRES_0_1,0.59,0.31,0.88,,,,1.0,,,,1.25,0.62,,0.08,1.11,0.71,0.54,0.44,0.61,0.18,0.09,,1.22,1.17,0.33
PRES_1_1,0.92,1.3,,,0.43,,,1.0,,,0.3,1.03,0.66,,0.89,0.85,0.66,0.48,0.63,0.33,0.11,,1.26,1.1,0.38
PRES_1_3,,,,1.04,,,,,1.0,,,,1.52,,1.42,1.21,0.77,0.49,1.06,0.55,,,1.86,1.66,0.58
PRES_1_2,,,,1.67,,,,,,0.99,,,2.41,,3.11,1.45,,,1.23,,,,,2.92,
DEWP_1_0,0.85,0.56,0.39,,0.83,0.34,0.43,0.11,,,0.99,0.55,0.06,,0.88,0.54,0.4,0.28,0.48,0.15,,,0.86,0.91,0.3
DEWP_0_0,0.88,0.85,0.15,,0.83,0.5,0.15,0.31,,,0.54,0.99,,,0.74,0.6,0.46,0.38,0.46,0.18,0.09,0.05,0.93,0.85,0.33
DEWP_0_1,0.63,1.08,,0.34,0.77,0.57,,0.6,0.29,0.08,,,1.0,,0.92,0.73,0.5,0.44,0.62,0.41,0.1,,1.12,1.11,0.44
DEWP_1_1,,,2.19,,,,2.25,,,,,,,0.99,2.82,1.38,1.17,,1.72,,,,2.93,2.46,
WSPM_0_1,0.82,0.72,0.29,0.1,0.81,0.43,0.33,0.24,0.09,0.03,0.79,0.71,0.27,0.03,0.98,0.51,0.37,0.26,0.49,0.04,0.02,,0.88,0.9,0.3
WSPM_0_0,1.02,0.91,0.35,0.12,1.02,0.53,0.36,0.36,0.11,,0.91,0.91,0.35,,0.76,0.93,0.62,0.35,0.73,0.19,0.07,,1.2,1.07,0.36
WSPM_1_1,1.15,1.01,0.4,0.13,1.06,0.51,0.42,0.43,0.1,,0.99,1.02,0.36,,1.04,0.82,0.92,0.34,0.54,0.15,,,1.23,1.19,0.39
WSPM_1_2,1.15,1.0,0.44,0.09,1.13,0.55,0.44,0.42,0.09,,1.09,1.11,0.41,,0.9,0.79,0.27,0.97,0.52,0.22,,,1.31,1.21,0.59
WSPM_1_0,1.2,1.08,0.41,0.16,1.15,0.68,0.43,0.39,0.14,,1.06,1.08,0.45,,1.09,1.01,0.67,0.29,0.84,0.21,,,1.37,1.26,0.45
WSPM_0_2,1.12,1.26,0.37,0.22,1.22,0.72,0.38,0.53,0.18,,0.92,0.91,0.78,,0.74,0.45,0.39,0.19,0.52,0.99,,,1.07,1.37,0.67
WSPM_1_3,1.62,1.97,,,1.91,1.02,0.82,0.59,,,,1.91,0.91,,1.18,0.71,,,,,0.98,,2.36,2.21,0.47
WSPM_0_3,2.13,2.72,,,2.48,,,,,,,2.8,,,,,,,0.85,,,0.99,,2.64,1.26
PM10_0,0.76,0.73,0.28,0.09,0.73,0.43,0.3,0.29,0.09,,0.69,0.74,0.29,0.03,0.72,0.6,0.45,0.36,0.46,0.17,0.08,,0.98,0.75,0.26
PM10_1,0.83,0.7,0.29,0.11,0.81,0.39,0.32,0.26,0.08,0.04,0.76,0.7,0.28,0.02,0.86,0.54,0.39,0.31,0.48,0.19,0.04,0.04,0.82,0.98,0.28
PM10_2,1.27,1.15,0.32,0.11,1.43,0.67,0.35,0.31,0.11,,1.22,0.99,0.6,,1.25,0.63,0.49,0.28,0.61,0.48,,0.11,0.52,1.33,0.94
