,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.14,,,,,0.91,0.73,0.45,0.56,0.65,,1.0,0.6,0.41,0.61,,0.78,0.88,0.7,1.1,0.78,0.86,1.29,0.61,0.53,,1.08,1.12,0.88
TEMP_0_1,,1.59,,,,0.65,0.98,0.89,0.83,0.88,,1.24,,,,,0.81,0.99,1.02,1.32,1.03,1.09,1.51,,0.5,,1.21,1.38,1.17
TEMP_0_0,,,1.8,0.59,5.25,0.94,,0.79,1.25,1.22,5.25,,1.59,,,5.25,0.69,1.23,0.7,1.4,0.82,1.29,1.68,,0.59,5.25,1.25,1.32,1.0
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.05,0.51,0.55,,,1.28,,,0.31,0.41,,1.03,0.67,,,,0.84,0.94,0.71,1.23,0.86,1.03,1.43,0.41,0.42,,1.17,1.13,0.8
PRES_1_3,1.03,0.85,,,,,1.48,,,0.19,,1.12,0.6,0.43,0.67,,0.66,0.87,0.88,1.17,0.87,0.95,1.38,0.89,0.7,,1.1,1.26,1.15
PRES_1_1,0.78,1.09,0.86,1.25,,,0.26,1.87,0.71,0.9,,0.9,1.15,,1.26,,1.04,0.88,0.84,1.32,1.15,0.84,1.35,,0.74,,1.31,1.36,1.1
PRES_1_0,0.89,0.81,1.12,,3.57,0.37,,0.39,1.95,1.67,3.57,1.07,0.98,,,3.57,0.73,1.5,0.99,1.48,0.87,1.16,1.83,,0.69,3.57,1.32,1.47,1.12
PRES_0_0,1.04,0.78,1.03,,,0.76,0.25,0.56,1.64,2.17,,1.18,0.88,0.93,0.93,,1.06,1.16,0.93,1.1,0.65,1.06,1.48,,,,1.25,1.66,1.39
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.95,0.75,,,,0.84,0.76,0.47,0.62,0.69,,1.09,0.11,0.2,0.33,,0.78,0.87,0.78,1.1,0.75,0.9,1.3,0.47,0.44,,1.07,1.16,0.94
DEWP_0_1,0.85,0.19,1.26,0.78,3.57,0.86,0.58,0.88,0.87,0.91,3.57,0.19,1.51,0.3,0.64,3.57,0.63,1.09,0.64,1.32,1.02,1.03,1.49,0.58,0.74,3.57,1.2,1.16,0.86
DEWP_0_0,1.83,,,,,,,,2.47,2.53,,,,4.62,5.09,,2.02,,,,,,,,,,1.29,2.15,
DEWP_1_0,1.95,,,,,,,,,,,,,,4.94,,2.52,,,,,,,,,,1.59,2.24,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.07,0.7,0.47,,,0.99,0.65,0.63,0.72,0.8,,1.15,0.51,0.47,0.53,,1.56,0.68,0.2,0.91,0.22,0.56,1.1,,,,1.13,1.4,1.11
WSPM_0_1,1.01,0.71,0.75,,2.7600000000000002,0.95,0.72,0.6,0.91,1.0,2.7600000000000002,1.04,0.87,,,2.7600000000000002,0.46,1.57,0.49,1.35,0.86,1.18,1.84,0.38,0.46,2.7600000000000002,1.24,1.21,1.0
WSPM_0_2,0.99,0.93,0.64,0.99,,0.84,0.95,0.52,0.85,0.63,,1.18,0.61,,,,0.41,0.83,1.74,1.12,0.59,0.84,1.55,,,,1.29,1.42,0.88
WSPM_0_0,1.03,0.81,0.82,,,1.06,0.78,0.83,0.76,0.9,,1.14,0.86,,,,0.48,0.93,0.85,1.87,1.19,1.35,1.95,0.28,0.76,,1.37,1.15,0.72
WSPM_1_2,1.08,0.91,0.61,,,1.04,0.88,0.97,0.67,1.13,,1.09,1.05,,,,0.67,1.16,0.57,1.63,1.97,1.1,1.29,,0.89,,1.38,1.44,
WSPM_1_1,1.1,0.87,0.82,,,1.11,0.76,0.75,0.92,1.02,,1.21,0.85,,,,0.52,1.16,0.81,1.7,1.21,2.14,1.8,,,,1.43,1.46,0.99
WSPM_1_0,1.14,0.82,0.8,,,1.12,0.82,0.76,0.92,1.0,,1.23,0.86,,,,0.57,1.08,0.86,1.85,1.06,1.29,2.05,,,,1.42,1.22,0.84
WSPM_0_4,1.45,,,,,0.85,1.46,,,,,1.11,1.13,0.74,0.86,,,0.4,,,,0.6,0.44,2.37,,,0.95,1.6,1.71
WSPM_1_3,1.34,0.58,0.74,,,0.89,1.21,0.78,1.0,,,1.08,1.24,,,,,,,1.05,0.47,,0.82,,2.68,,1.38,1.74,2.47
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.94,0.65,0.56,0.39,1.47,0.89,0.68,0.62,0.64,0.74,1.47,0.97,0.72,0.39,0.79,1.47,0.63,0.99,0.66,1.31,1.08,1.1,1.42,0.35,0.67,1.47,1.17,1.05,0.76
