,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.11,,,,,0.86,0.67,0.36,0.43,0.47,,0.99,0.53,0.24,0.3,,0.66,0.71,0.56,0.78,0.56,0.57,0.86,0.47,0.37,,1.0,0.92,0.66
TEMP_0_1,,1.47,,,,0.63,0.91,0.76,0.67,0.64,,1.26,,,,,0.7,0.8,0.83,0.98,0.75,0.74,1.04,,0.32,,1.14,1.17,0.84
TEMP_0_0,,,1.65,0.3,2.13,0.91,,0.72,1.05,0.95,2.13,,1.52,,,2.13,0.64,1.04,0.59,1.1,0.62,0.87,1.19,,0.42,2.13,1.2,1.16,0.78
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.03,0.45,0.48,,,1.23,,,0.18,0.24,,1.02,0.61,,,,0.71,0.76,0.57,0.9,0.63,0.69,0.96,0.32,0.3,,1.1,0.94,0.58
PRES_1_3,1.03,0.79,,,,,1.38,,,0.11,,1.13,0.54,0.23,0.34,,0.58,0.72,0.72,0.85,0.63,0.64,0.94,0.69,0.5,,1.05,1.06,0.9
PRES_1_1,0.81,1.02,0.79,0.61,,,,1.7,0.4,0.55,,0.94,1.1,,0.63,,0.89,0.75,0.68,1.07,0.88,0.65,1.06,,0.5,,1.29,1.14,0.77
PRES_1_0,0.91,0.76,1.01,,1.44,0.22,,0.24,1.74,1.21,1.44,1.11,0.94,,,1.44,0.64,1.23,0.81,1.07,0.6,0.82,1.23,,0.52,1.44,1.27,1.27,0.79
PRES_0_0,1.07,0.74,0.94,,,0.55,0.28,0.37,1.29,1.89,,1.2,0.86,0.7,0.53,,1.0,1.04,0.87,0.74,0.49,0.62,0.95,,,,1.07,1.57,1.18
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.92,0.67,,,,0.79,0.68,0.39,0.49,0.49,,1.08,,,0.15,,0.66,0.69,0.62,0.79,0.53,0.6,0.87,0.35,0.3,,0.98,0.95,0.68
DEWP_0_1,0.85,0.12,1.12,0.38,1.44,0.82,0.55,0.77,0.71,0.67,1.44,0.14,1.41,,0.3,1.44,0.53,0.91,0.52,0.97,0.78,0.68,1.01,0.47,0.54,1.44,1.15,0.98,0.67
DEWP_0_0,2.02,,,,,,,,1.95,2.36,,,,3.56,2.96,,2.05,,,,,,,,,,1.47,2.23,
DEWP_1_0,2.19,,,,,,,,,,,,,,3.69,,2.6,,,,,,,,,,,1.93,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.08,0.65,0.46,,,0.96,0.61,0.57,0.59,0.65,,1.16,0.51,0.35,0.32,,1.45,0.39,,0.56,0.11,0.32,0.65,,,,1.02,1.24,0.94
WSPM_0_1,1.01,0.65,0.67,,,0.91,0.68,0.48,0.74,0.7,,1.05,0.81,,,,0.33,1.45,0.32,0.92,0.58,0.7,1.27,0.16,0.29,,1.18,1.04,0.65
WSPM_0_2,1.01,0.87,0.55,0.49,,0.84,0.89,0.48,0.73,0.55,,1.21,0.57,,,,,0.49,1.58,0.66,0.25,0.46,0.96,,,,1.2,1.29,0.73
WSPM_0_0,1.07,0.76,0.74,,,1.04,0.74,0.7,0.65,0.63,,1.17,0.83,,,,0.26,0.68,0.56,1.62,0.88,0.99,1.62,,0.42,,1.39,0.9,0.5
WSPM_1_2,1.11,0.86,0.55,,,1.01,0.83,0.86,0.45,0.8,,1.12,0.96,,,,0.59,0.84,0.43,1.29,1.74,0.77,0.78,,,,1.37,1.13,
WSPM_1_1,1.14,0.83,0.75,,,1.13,0.74,0.61,0.72,0.82,,1.27,0.81,,,,,0.96,0.68,1.38,0.72,1.85,1.2,,,,1.46,1.13,0.68
WSPM_1_0,1.19,0.77,0.72,,,1.11,0.78,0.66,0.79,0.69,,1.28,0.83,,,,0.42,0.97,0.58,1.58,0.7,0.84,1.67,,,,1.44,1.02,0.66
WSPM_0_4,1.51,,,,,0.86,1.42,,,,,1.18,1.04,0.61,0.67,,,,,,,0.33,0.28,2.05,,,0.85,1.46,1.41
WSPM_1_3,1.41,0.56,0.69,,,0.91,1.19,0.72,0.71,,,1.15,1.21,,,,,,,0.7,,,0.45,,2.27,,1.46,1.33,1.66
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.93,0.58,0.49,0.16,0.72,0.84,0.62,0.52,0.5,0.48,0.72,0.95,0.65,,,0.72,0.49,0.79,0.49,0.97,0.78,0.73,0.98,0.21,0.46,0.72,1.13,0.79,0.45
PM10_1,0.96,0.7,0.57,0.24,,0.83,0.7,0.47,0.7,0.67,,1.06,0.65,0.27,0.26,,0.85,0.77,0.81,0.66,0.17,0.48,0.91,0.54,0.12,,0.99,1.32,0.72
PM10_2,1.14,0.69,0.62,,,0.77,1.08,0.49,0.66,0.85,,1.18,0.79,,0.42,,1.11,0.56,0.83,0.53,,0.4,0.69,0.8,0.24,,0.61,1.27,1.67
