,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.78,2.96,,,0.92,1.18,1.82,1.56,,,1.03,1.07,2.07,,1.19,1.03,0.87,0.91,0.93,1.24,1.2,,1.16,1.09,0.96
TEMP_0_0,3.21,0.73,,,1.35,0.84,3.79,0.72,,,1.67,1.05,0.81,,1.11,1.09,1.46,1.35,1.14,0.82,0.63,0.55,1.15,1.23,0.99
TEMP_1_1,,,0.5,,3.79,,0.56,,,,1.05,2.71,,0.4,1.43,1.38,1.28,1.17,1.33,1.62,,,1.45,1.42,1.65
TEMP_0_2,,,,0.3,,,,,0.3,0.26,,,0.72,,1.89,1.94,2.14,2.51,1.64,1.39,,,2.04,1.92,2.31
PRES_0_0,0.91,1.21,2.54,,0.79,3.11,,,,,1.02,1.06,1.54,,1.09,1.03,0.99,0.97,0.99,0.99,1.06,0.64,1.2,1.04,0.85
PRES_1_0,1.51,1.04,,,4.32,0.57,,,,,1.83,1.15,1.16,,1.35,1.25,1.4,1.38,1.13,1.12,0.81,,1.26,1.56,1.23
PRES_0_1,2.59,4.8,0.54,,,,0.52,,,,1.02,2.82,,0.41,1.33,1.42,1.3,1.26,1.33,1.67,0.96,,1.41,1.39,1.63
PRES_1_1,2.25,1.0,,,,,,0.49,,,4.94,1.29,0.84,,1.74,1.26,1.21,1.26,1.32,1.11,1.08,,1.36,1.62,2.02
PRES_1_3,,,,0.31,,,,,0.29,,,,0.75,,2.17,1.88,2.04,2.39,1.65,1.32,,,1.97,2.16,2.57
PRES_1_2,,,,0.5,,,,,,0.15,,,1.15,,2.19,,,,,,,,,2.2,
DEWP_1_0,1.04,1.61,0.75,,1.07,1.38,0.75,3.77,,,0.76,3.59,,,1.0,1.08,1.17,1.22,1.03,1.17,,,1.28,1.04,0.92
DEWP_0_0,1.11,1.01,1.94,,1.12,0.92,2.1,0.9,,,3.64,0.75,,,1.29,1.02,0.93,0.91,0.99,1.2,0.68,0.54,1.05,1.24,1.26
DEWP_0_1,2.83,1.06,,0.46,2.18,1.23,,0.8,0.45,0.4,,,0.51,,1.63,1.42,1.43,1.3,1.25,0.77,0.84,,1.46,1.51,1.06
DEWP_1_1,,,1.03,,,,1.1,,,,,,,0.17,2.5,,,,,,,,2.52,3.44,
WSPM_0_1,1.21,1.08,1.02,0.89,1.16,1.04,0.99,1.22,0.96,0.56,1.01,1.3,1.2,0.73,0.76,,2.52,3.93,1.56,,,,1.26,1.05,0.98
WSPM_0_0,1.4,1.4,1.33,1.2,1.45,1.3,1.39,1.18,1.1,,1.44,1.36,1.39,,,0.66,1.62,2.38,0.73,,,,1.27,1.54,2.0
WSPM_1_1,1.34,1.79,1.34,1.39,1.5,1.58,1.39,1.2,1.3,,1.72,1.31,1.49,,4.88,1.52,0.53,,,,,,1.44,1.54,1.53
WSPM_1_2,1.37,1.91,1.24,1.71,1.49,1.65,1.38,1.3,1.55,,1.86,1.3,1.4,,5.26,2.88,,0.49,,,,,1.37,1.74,1.73
WSPM_1_0,1.52,1.8,1.54,1.22,1.63,1.56,1.58,1.48,1.17,,1.66,1.61,1.48,,2.26,0.93,,,0.73,2.98,,,1.53,1.72,1.75
WSPM_0_2,2.17,1.34,2.02,1.09,1.78,1.49,2.15,1.29,0.99,,2.04,1.97,0.96,,,,,,3.43,0.4,,,2.23,1.7,0.83
WSPM_1_3,3.47,1.65,,,3.38,1.65,1.96,1.86,,,,1.8,1.69,,,,,,,,0.23,,1.94,3.25,
WSPM_0_3,,1.87,,,2.25,,,,,,,1.85,,,,,,,,,,0.17,,2.38,1.2
PM10_0,1.15,1.06,1.0,0.91,1.21,0.96,1.0,0.91,0.84,,1.23,1.01,1.03,0.7,1.2,0.91,0.98,0.91,0.92,1.29,0.71,,0.82,2.29,
PM10_1,1.11,1.19,1.02,0.9,1.1,1.18,1.04,1.14,0.96,0.57,1.05,1.24,1.1,0.97,1.06,1.18,1.04,1.19,1.07,0.96,1.09,0.69,2.35,0.81,1.52
PM10_2,1.63,1.49,1.94,1.73,1.45,1.54,1.97,2.07,1.83,,1.52,1.92,1.28,,1.58,2.53,1.66,1.68,1.72,0.81,,0.62,,2.4,0.48
