,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,47.12,74.5,,,26.66,1218.68,508.02,2150.3,,,45.58,49.95,549.77,,54.88,4590.13,10708.25,10337.67,97930.79,32864.74,15585296.76,257541451.2,28.9,57.52,47984.82
TEMP_0_0,22.97,147.26,,,17.49,1710.78,135.44,9223.51,,,17.31,52.35,3775.38,,46.73,4761.73,10194.21,8587.59,107280.2,72891.62,58166726.72,1301295724.89,30.23,51.44,51784.12
TEMP_1_1,,5.95,17909.07,,2.82,53.26,9546.67,,,,60.3,22.8,,4616719644.14,57.36,4507.4,11414.21,12955.47,101831.45,27089.31,,,33.53,62.01,36797.72
TEMP_0_2,,,,26367466.96,,,,,55305061.64,104145891215.37,,,13467.23,,47.44,4842.86,7034.62,4770.61,124002.18,80727.15,,,30.59,53.48,42189.52
PRES_0_0,41.98,90.34,388.01,,32.11,769.1,,744.27,,,42.86,51.24,983.4,,54.41,4434.1,10167.34,9823.89,100695.02,43724.5,11797917.3,1021199986.75,27.79,58.13,54607.63
PRES_1_0,28.17,125.14,,,14.19,4234.42,,,,,23.33,56.0,2478.38,,49.12,4770.6,9508.5,9150.39,104998.53,57290.52,58645948.18,,31.26,51.51,51171.74
PRES_0_1,8.98,10.22,14769.57,,,,10360.31,,,,61.31,19.76,,4137751611.89,60.83,4333.34,10802.18,10618.08,102675.15,24278.89,39468528.89,,34.05,60.91,32825.98
PRES_1_1,21.21,150.55,,,3.16,,,31226.29,,,3.83,49.72,5512.24,,37.28,5623.96,13711.82,11543.37,101365.74,73664.33,42782480.53,,32.16,47.31,35394.89
PRES_1_3,,,,26441948.13,,,,,62914578.98,,,,13505.27,,41.57,5322.18,8366.28,5673.69,133757.16,96008.83,,,32.74,51.07,44014.04
PRES_1_2,,,,25813678.7,,,,,,860650073238.15,,,13184.38,,77.95,2952.71,,,86813.54,,,,,64.5,
DEWP_1_0,33.11,52.73,4872.28,,20.71,778.48,3217.07,559.81,,,64.47,25.7,88.66,,61.92,4276.18,9577.9,7944.32,105647.36,29691.43,,,28.6,60.91,46261.02
DEWP_0_0,34.61,118.31,732.53,,20.7,1617.05,415.04,5602.42,,,19.03,82.94,,,45.55,5083.06,12111.23,11944.34,97575.55,40561.75,49643248.97,1443792984.02,32.3,51.56,46140.54
DEWP_0_1,11.29,117.02,,6274640.61,10.89,1312.28,,12152.27,12193265.48,31615716976.1,,,13530.16,,40.03,4570.42,8665.57,10259.74,106867.73,125278.39,49296198.9,,27.94,52.61,57540.67
DEWP_1_1,,,17966.84,,,,10390.26,,,,,,,104421804314.68,77.26,3865.37,12128.73,,143952.64,,,,39.45,56.73,
WSPM_0_1,31.35,84.46,2627.5,1019531.85,19.52,1236.51,1850.55,3180.69,1806461.99,8196667364.17,41.0,42.62,1639.74,868917822.15,77.56,3601.64,8348.02,6020.38,106275.66,3812.12,4711241.67,,28.63,58.99,45379.77
WSPM_0_0,30.07,86.6,2432.36,852306.89,19.05,1152.74,1421.14,5008.85,1895677.55,,33.67,46.4,1807.51,,30.1,7590.93,12812.69,7265.6,150630.28,23516.47,20120585.49,,34.16,50.99,36721.17
WSPM_1_1,32.08,92.49,2719.31,813280.38,18.21,990.79,1628.74,5672.27,1536678.4,,34.03,50.5,1710.41,,47.39,5594.2,27158.26,4754.16,86344.28,16347.45,,,31.79,55.63,39505.58
WSPM_1_2,30.8,85.05,3245.96,466720.53,19.71,1056.75,1724.94,5195.61,1110490.25,,35.8,53.33,2052.7,,34.92,4541.53,2978.04,44430.97,55547.1,22783.35,,,33.51,53.5,57446.06
WSPM_1_0,29.94,88.0,2381.43,1080167.43,18.17,1338.94,1472.63,4172.69,2238468.54,,34.02,44.8,2135.6,,44.93,6416.92,10171.7,3618.65,147377.95,21772.08,,,31.64,52.76,41546.48
WSPM_0_2,23.32,108.76,1556.18,1714330.25,18.78,1398.07,899.94,6593.68,3382574.68,,23.19,31.03,5659.35,,10.35,1381.03,3501.73,1796.85,49545.24,503751.54,,,19.11,55.42,90279.39
WSPM_1_3,18.8,122.13,,,15.5,1460.93,2157.98,4843.24,,,,60.1,3546.74,,14.8,1635.35,,,,,1397281797.74,,39.57,55.82,19745.38
WSPM_0_3,28.43,154.15,,,25.89,,,,,,,84.93,,,,,,,42376.78,,,73601979383.68,,60.27,112392.47
PM10_0,28.25,92.58,2612.35,919467.98,17.02,1313.72,1707.89,5159.73,2022904.44,,32.45,49.84,2007.14,908159272.19,45.98,5336.74,11934.75,12077.1,106993.16,34063.1,47188404.44,,38.98,42.96,25013.47
PM10_1,31.8,82.3,2661.93,1063182.56,19.98,1043.47,1697.5,3790.17,1753911.88,10161591895.15,38.38,42.33,1853.52,482659958.45,58.39,4237.53,9709.49,8401.64,102396.41,46364.12,13084826.03,819463465.07,24.9,69.82,43740.98
PM10_2,33.58,100.26,1516.99,525419.77,25.94,1322.7,959.52,2574.97,1250156.13,,41.11,37.65,3417.1,,54.16,2898.18,6788.98,4327.67,81636.8,133373.75,,2864456981.29,6.73,57.15,189638.98
