,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,1.02,0.96,1.07,0.83,0.59,,1.22,1.15,0.24,0.12,,0.84,0.77,0.82,0.45,0.6,0.46,0.3,0.52,0.46,,1.04,0.73,0.56
TEMP_0_1,,1.0,,,,3.53,1.93,1.25,1.41,1.14,,2.56,,,,,2.09,1.79,1.44,0.95,1.18,0.92,0.66,,2.32,,2.42,1.54,1.21
TEMP_0_0,,,1.0,0.15,0.33,4.08,,1.96,1.37,1.18,0.33,,1.6,,,0.33,3.55,2.16,2.87,1.35,2.21,1.28,0.91,,1.74,0.33,3.54,2.26,1.81
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.53,1.8,1.19,,,1.0,,,4.79,1.58,,1.67,1.42,,,,1.09,1.02,1.14,0.57,0.78,0.55,0.38,1.05,0.86,,1.34,0.98,0.89
PRES_1_3,2.33,1.48,,,,,1.0,,,2.59,,2.3,2.4,0.52,0.24,,2.06,1.61,1.29,0.91,1.14,0.94,0.6,0.77,0.78,,2.14,1.37,0.87
PRES_1_1,5.81,2.51,2.26,0.17,,,,1.0,6.19,2.87,,5.76,2.45,,0.49,,3.04,2.99,3.31,1.43,1.68,1.94,1.06,,2.2,,3.73,2.91,2.42
PRES_1_0,6.09,3.6,1.99,,0.30000000000000004,17.58,,5.28,1.01,1.13,0.30000000000000004,5.46,3.2,,,0.30000000000000004,3.8,2.44,2.54,1.8,5.59,1.62,1.11,,2.57,0.30000000000000004,4.25,2.51,2.26
PRES_0_0,7.38,5.29,3.06,,,15.08,17.36,5.4,1.8,1.03,,7.4,4.66,0.61,0.45,,4.04,3.48,4.28,2.99,2.71,2.06,1.8,,,,5.95,3.28,2.26
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.07,0.73,,,,0.97,0.84,0.86,0.64,0.49,,1.0,,,0.22,,0.74,0.71,0.65,0.4,0.57,0.39,0.26,0.63,0.58,,0.94,0.63,0.49
DEWP_0_1,3.02,10.15,0.85,0.14,0.27,2.53,2.6,1.14,1.17,0.99,0.27,19.12,1.0,,0.29,0.27,2.53,1.39,2.05,0.89,1.04,0.93,0.61,1.08,0.8,0.27,2.16,1.58,1.19
DEWP_0_0,35.83,,,,,,,,16.34,7.55,,,,1.03,0.83,,17.44,,,,,,,,,,43.67,19.53,
DEWP_1_0,57.87,,,,,,,,,,,,,,1.16,,34.1,,,,,,,,,,,34.26,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,2.77,2.27,2.18,,,2.44,2.8,1.54,1.61,0.97,,2.79,2.87,0.37,0.17,,1.0,4.51,,3.41,2.16,4.28,1.26,,,,2.82,1.42,0.89
WSPM_0_1,2.95,2.27,1.62,,,2.64,2.49,2.04,1.2,1.0,,3.08,2.04,,,,3.76,1.02,2.86,1.19,1.57,1.01,0.6,3.21,3.54,,2.25,1.53,1.64
WSPM_0_2,3.85,2.26,2.96,0.24,,3.5,2.64,2.48,1.82,1.15,,3.54,3.76,,,,,5.18,1.01,2.26,3.38,1.67,1.27,,,,3.42,1.82,1.37
WSPM_0_0,5.12,3.6,2.56,,,4.09,4.37,2.74,2.68,2.93,,5.1,3.48,,,,5.49,3.19,4.17,1.08,2.71,1.33,0.78,,3.1,,3.75,3.38,3.0
WSPM_1_2,5.38,3.44,3.93,,,4.64,4.16,2.62,4.53,3.96,,5.86,3.36,,,,17.97,3.53,7.66,1.32,1.03,1.86,1.19,,,,3.83,5.97,
WSPM_1_1,7.34,5.01,3.84,,,5.68,5.9,4.67,4.0,3.5,,7.11,5.35,,,,,4.32,6.75,1.58,3.34,1.07,1.33,,,,5.25,5.29,6.53
WSPM_1_0,7.09,5.4,4.23,,,6.02,6.31,4.58,3.66,3.98,,7.26,5.46,,,,6.84,4.06,5.22,1.8,4.28,2.55,1.2,,,,5.59,4.56,4.8
WSPM_0_4,6.38,,,,,8.83,3.9,,,,,8.41,5.55,0.76,0.44,,,,,,,4.58,2.54,1.01,,,10.25,3.69,2.05
WSPM_1_3,10.06,12.01,7.48,,,12.18,6.78,6.62,6.33,,,13.28,6.23,,,,,,,3.92,,,3.88,,1.02,,8.1,12.73,10.0
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.33,1.04,0.9,0.14,0.15000000000000002,1.13,1.15,0.8,0.8,0.78,0.15000000000000002,1.4,1.01,,,0.15000000000000002,1.16,0.77,0.89,0.41,0.58,0.41,0.29,1.24,0.55,0.15000000000000002,1.01,0.92,1.36
PM10_1,2.33,1.6,1.45,0.22,,2.16,1.83,1.43,1.07,0.69,,2.31,1.85,0.33,0.19,,1.36,1.51,1.19,1.16,1.15,0.94,0.7,0.88,0.96,,2.28,1.03,0.81
PM10_2,4.55,3.74,3.09,,,5.35,2.86,3.85,2.2,1.64,,4.64,3.83,,0.25,,2.52,3.15,2.92,2.44,,3.29,1.28,1.43,1.39,,5.57,2.55,1.04
