,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.24,,,,,1.11,1.04,0.82,1.05,1.4,,1.05,0.87,1.87,3.38,,1.19,1.35,1.18,2.07,1.5,1.86,2.81,1.4,1.37,,1.22,1.55,1.63
TEMP_0_1,,2.16,,,,0.72,1.24,1.46,1.4,1.67,,1.16,,,,,1.11,1.35,1.54,2.22,1.79,2.11,2.95,,1.16,,1.22,1.71,1.94
TEMP_0_0,,,2.71,3.59,48.39,0.98,,1.24,2.0,2.22,48.39,,1.97,,,48.39,0.89,1.6,1.01,2.24,1.34,2.38,3.12,,1.3,48.39,1.19,1.56,1.57
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.1,0.74,0.93,,,1.51,,,0.57,0.85,,1.04,0.94,,,,1.23,1.39,1.16,2.22,1.59,2.15,2.99,0.89,1.05,,1.27,1.51,1.42
PRES_1_3,1.03,1.19,,,,,1.92,,,0.37,,1.07,0.8,1.78,3.39,,0.93,1.22,1.36,2.01,1.54,1.89,2.75,1.86,1.67,,1.13,1.6,1.95
PRES_1_1,0.71,1.39,1.27,7.5,,,0.31,2.89,1.12,1.62,,0.79,1.41,,5.85,,1.33,1.13,1.19,2.07,1.88,1.53,2.47,,1.61,,1.24,1.58,1.71
PRES_1_0,0.8,1.03,1.64,,32.160000000000004,0.37,,0.6,3.07,2.97,32.160000000000004,0.93,1.19,,,32.160000000000004,0.93,1.9,1.39,2.31,1.4,2.09,3.32,,1.49,32.160000000000004,1.23,1.69,1.72
PRES_0_0,0.9,0.95,1.45,,,0.75,0.28,0.83,2.47,3.71,,0.99,1.02,3.38,4.12,,1.29,1.41,1.25,1.65,1.0,1.85,2.59,,,,1.12,1.84,2.06
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.04,1.16,,,,1.05,1.09,0.88,1.19,1.49,,1.16,0.16,0.94,1.84,,1.2,1.34,1.33,2.1,1.47,1.99,2.87,1.09,1.15,,1.21,1.63,1.76
DEWP_0_1,0.83,0.26,2.02,5.09,35.25,0.95,0.75,1.48,1.49,1.76,35.25,0.18,2.0,1.23,3.21,35.25,0.87,1.51,0.98,2.24,1.8,2.04,2.95,1.2,1.76,35.25,1.22,1.46,1.45
DEWP_0_0,1.24,,,,,,,,2.9,3.35,,,,13.06,17.44,,1.92,,,,,,,,,,0.9,1.85,
DEWP_1_0,1.24,,,,,,,,,,,,,,15.87,,2.24,,,,,,,,,,1.04,1.81,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.04,0.96,0.74,,,1.08,0.82,1.04,1.21,1.53,,1.07,0.66,1.91,2.61,,2.13,0.92,0.3,1.53,0.38,1.09,2.15,,,,1.13,1.73,1.83
WSPM_0_1,0.98,0.97,1.19,,26.64,1.04,0.92,0.98,1.54,1.91,26.64,0.97,1.13,,,26.64,0.62,2.14,0.73,2.27,1.48,2.29,3.58,0.79,1.07,26.64,1.25,1.49,1.66
WSPM_0_2,0.93,1.23,0.98,6.09,,0.89,1.16,0.84,1.38,1.17,,1.07,0.76,,,,0.54,1.1,2.53,1.82,1.0,1.57,2.92,,,,1.26,1.7,1.42
WSPM_0_0,0.94,1.03,1.2,,,1.08,0.92,1.27,1.19,1.6,,0.99,1.05,,,,0.61,1.19,1.19,2.92,1.92,2.44,3.54,0.53,1.64,,1.29,1.33,1.12
WSPM_1_2,0.97,1.15,0.89,,,1.05,1.02,1.47,1.04,1.99,,0.94,1.26,,,,0.85,1.46,0.79,2.53,3.14,1.97,2.33,,1.9,,1.28,1.65,
WSPM_1_1,0.95,1.05,1.15,,,1.08,0.86,1.09,1.37,1.73,,1.01,0.99,,,,0.64,1.41,1.08,2.53,1.86,3.69,3.12,,,,1.28,1.61,1.46
WSPM_1_0,0.98,0.99,1.12,,,1.09,0.92,1.11,1.37,1.7,,1.02,1.0,,,,0.69,1.3,1.15,2.75,1.64,2.22,3.55,,,,1.27,1.34,1.24
WSPM_0_4,1.23,,,,,0.81,1.62,,,,,0.91,1.29,2.63,3.71,,,0.47,,,,1.01,0.74,4.23,,,0.83,1.73,2.47
WSPM_1_3,1.09,0.66,0.98,,,0.81,1.28,1.07,1.42,,,0.85,1.35,,,,,,,1.47,0.68,,1.34,,5.21,,1.16,1.81,3.42
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.02,0.98,0.97,2.79,15.72,1.08,0.95,1.14,1.2,1.57,15.72,1.0,1.04,1.76,4.3,15.72,0.95,1.49,1.1,2.43,2.07,2.35,3.07,0.8,1.73,15.72,1.3,1.44,1.39
PM10_1,0.96,1.07,1.04,2.59,,0.98,0.97,0.91,1.52,1.63,,1.02,0.94,1.6,2.24,,1.3,1.35,1.46,1.78,0.59,1.52,2.83,1.36,0.51,,1.21,1.82,1.64
PM10_2,1.01,0.94,1.01,,,0.79,1.37,0.9,1.21,1.81,,1.0,1.02,1.6,2.53,,1.56,0.79,1.33,1.06,,0.82,1.9,1.76,0.57,,0.73,1.72,2.91
