,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,2.2,5.84,34.72,39.23,88.93,,0.77,7.19,13956.8,50105.29,,9.55,9.48,18.53,38.08,46.58,100.51,103.03,144.24,323.68,,1.25,5.04,34.6
TEMP_0_1,,1.0,,,,0.23,0.64,3.43,4.17,9.46,,0.08,,,,,1.01,1.0,1.94,3.97,4.96,10.43,10.79,,51.68,,0.13,0.54,3.76
TEMP_0_0,,,0.99,7575.31,762724.98,0.09,,1.23,1.56,3.54,762724.98,,0.28,,,762724.98,0.37,0.38,0.68,1.51,1.85,4.08,4.07,,13.23,762724.98,0.05,0.19,1.31
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.46,4.44,11.44,,,1.0,,,21.49,40.5,,0.35,3.29,,,,4.34,4.38,8.51,17.49,21.35,46.34,47.35,63.91,153.03,,0.57,2.26,15.67
PRES_1_3,0.17,1.57,,,,,1.0,,,10.76,,0.13,1.21,2387.41,8570.86,,1.63,1.6,3.03,6.51,8.02,17.7,17.41,24.95,57.65,,0.21,0.86,5.84
PRES_1_1,0.03,0.28,0.71,8487.02,,,0.16,0.98,1.42,2.99,,0.02,0.21,,2053.17,,0.3,0.25,0.58,1.04,1.39,2.81,2.74,,12.99,,0.04,0.16,1.09
PRES_1_0,0.03,0.24,0.64,,345780.75,0.05,,0.77,1.0,2.27,345780.75,0.02,0.18,,,345780.75,0.22,0.26,0.45,1.03,1.68,2.49,2.81,,9.63,345780.75,0.03,0.13,0.89
PRES_0_0,0.01,0.11,0.28,,,0.03,0.05,0.31,0.42,1.0,,0.01,0.07,149.64,485.62,,0.11,0.1,0.21,0.41,0.38,1.02,1.13,,,,0.01,0.06,0.39
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.3,12.19,,,,2.83,7.64,43.23,50.02,113.47,,1.0,8.07,18504.46,64971.33,,12.28,12.32,23.69,48.86,60.37,129.65,132.48,189.99,462.07,,1.62,6.56,45.55
DEWP_0_1,0.14,1.3,3.55,39900.06,2708506.05,0.32,0.79,4.7,5.62,12.97,2708506.05,0.09,1.0,1643.41,7073.7,2708506.05,1.4,1.33,2.58,5.47,6.63,14.38,14.66,18.23,47.58,2708506.05,0.18,0.69,4.59
DEWP_0_0,,,,,,,,,,0.01,,,,1.0,3.59,,,,,,,,,,,,,,
DEWP_1_0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.1,0.99,2.39,,,0.23,0.61,3.11,4.0,8.65,,0.08,0.65,1194.59,3345.35,,0.99,1.12,1.41,5.02,2.72,11.8,11.56,,,,0.13,0.53,3.13
WSPM_0_1,0.11,0.98,2.63,,1897597.59,0.24,0.61,3.47,3.91,9.36,1897597.59,0.08,0.76,,,1897597.59,0.84,1.01,1.67,4.05,4.75,11.27,11.28,18.63,47.54,1897597.59,0.13,0.49,3.98
WSPM_0_2,0.05,0.51,1.51,20693.26,,0.11,0.32,1.63,2.1,3.42,,0.04,0.39,,,,0.71,0.59,1.0,2.14,2.56,5.11,6.05,,,,0.07,0.28,1.56
WSPM_0_0,0.03,0.25,0.64,,,0.06,0.15,0.93,1.06,2.98,,0.02,0.18,,,,0.23,0.22,0.5,1.0,1.45,2.7,2.64,3.54,13.67,,0.03,0.12,0.86
WSPM_1_2,0.02,0.2,0.54,,,0.05,0.13,0.77,1.01,2.85,,0.02,0.16,,,,0.29,0.21,0.35,0.79,1.0,1.96,1.88,,12.93,,0.03,0.14,
WSPM_1_1,0.01,0.09,0.24,,,0.02,0.06,0.36,0.44,0.99,,0.01,0.07,,,,0.08,0.1,0.2,0.36,0.51,1.0,0.99,,,,0.01,0.06,0.46
WSPM_1_0,0.01,0.09,0.25,,,0.02,0.06,0.35,0.4,0.99,,0.01,0.07,,,,0.08,0.08,0.18,0.38,0.49,1.03,1.0,,,,0.01,0.04,0.32
WSPM_0_4,0.01,,,,,0.02,0.04,,,,,0.01,0.05,75.78,270.9,,,0.05,,,,0.59,0.39,1.0,,,0.01,0.04,0.23
WSPM_1_3,,0.03,0.07,,,0.01,0.02,0.1,0.14,,,,0.02,,,,,,,0.08,0.08,,0.22,,1.0,,,0.02,0.24
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
