,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.45,0.79,,,1.25,1.06,0.55,0.7,,,1.18,1.12,0.53,,1.12,1.48,1.35,1.22,1.8,0.84,0.75,,1.12,1.24,1.33
TEMP_0_0,0.77,1.61,,,0.96,1.35,0.29,1.49,,,0.72,1.16,1.35,,1.09,1.42,1.18,0.98,1.74,1.31,1.54,1.5,1.15,1.14,1.37
TEMP_1_1,,,2.66,,0.41,,2.42,,,,1.43,0.67,,2.58,1.16,1.42,1.31,1.3,1.74,0.8,,,1.21,1.25,1.06
TEMP_0_2,,,,5.51,,,,,5.6,5.33,,,2.58,,1.13,1.45,1.08,0.81,1.94,1.35,,,1.16,1.2,1.15
PRES_0_0,1.31,1.03,0.39,,1.4,0.67,,0.31,,,1.14,1.12,0.68,,1.13,1.44,1.27,1.17,1.8,1.01,0.69,1.38,1.08,1.24,1.45
PRES_1_0,1.01,1.43,,,0.68,2.26,,,,,0.86,1.21,1.11,,1.12,1.42,1.19,1.0,1.72,1.13,1.52,,1.19,1.14,1.32
PRES_0_1,0.61,0.34,2.41,,,,2.52,,,,1.45,0.63,,2.44,1.19,1.37,1.28,1.18,1.76,0.76,1.23,,1.21,1.25,1.03
PRES_1_1,0.8,1.57,,,0.28,,,2.8,,,0.3,1.18,1.65,,0.93,1.6,1.45,1.22,1.74,1.28,1.35,,1.22,1.08,1.06
PRES_1_3,,,,5.51,,,,,6.01,,,,2.58,,1.04,1.54,1.19,0.88,2.02,1.47,,,1.21,1.15,1.12
PRES_1_2,,,,5.49,,,,,,15.44,,,2.54,,1.52,,,,,,,,,1.41,
DEWP_1_0,1.17,0.83,1.38,,1.11,0.83,1.4,0.33,,,1.5,0.62,,,1.24,1.36,1.15,0.95,1.79,0.84,,,1.08,1.29,1.32
DEWP_0_0,1.14,1.26,0.53,,1.07,1.3,0.5,1.17,,,0.61,1.54,,,1.01,1.54,1.43,1.31,1.74,0.94,1.47,1.61,1.22,1.12,1.24
DEWP_0_1,0.59,1.39,,2.65,0.73,1.17,,1.69,2.62,2.82,,,2.59,,0.98,1.42,1.17,1.15,1.78,1.7,1.4,,1.12,1.16,1.48
DEWP_1_1,,,2.68,,,,2.53,,,,,,,12.55,1.33,1.34,1.32,,2.29,,,,1.34,1.0,
WSPM_0_1,1.06,1.17,1.01,1.09,1.05,1.09,1.06,0.87,0.98,1.54,1.16,0.99,0.89,1.11,1.51,0.9,0.77,0.67,1.61,,,,1.09,1.25,1.27
WSPM_0_0,1.1,1.08,0.98,0.96,1.03,1.11,0.93,1.1,1.04,,1.02,1.07,0.94,,0.61,2.23,1.52,0.82,2.54,0.45,,,1.23,1.11,0.91
WSPM_1_1,1.2,0.93,1.04,0.89,1.04,0.97,0.99,1.16,0.94,,1.03,1.18,0.91,,0.95,1.71,2.59,0.64,1.36,0.55,,,1.17,1.25,1.31
WSPM_1_2,1.15,0.95,1.13,0.71,1.05,1.01,1.03,1.12,0.8,,1.0,1.21,1.0,,0.62,1.2,0.26,2.83,1.07,,,,1.26,1.14,1.46
WSPM_1_0,1.11,1.06,0.97,1.12,1.0,1.23,0.94,1.02,1.13,,1.03,1.1,1.03,,0.91,2.13,1.36,0.56,2.6,0.61,,,1.21,1.15,1.23
WSPM_0_2,0.91,1.34,0.8,1.28,1.04,1.17,0.76,1.21,1.39,,0.88,0.87,1.66,,,0.52,0.53,,1.07,3.68,,,0.88,1.21,2.0
WSPM_1_3,0.79,1.47,,,0.92,1.29,1.15,1.03,,,,1.3,1.32,,,,,,,,8.11,,1.38,1.2,
WSPM_0_3,0.69,1.66,,,1.23,,,,,,,1.56,,,,,,,,,,12.13,,1.33,2.06
PM10_0,1.05,1.15,1.01,1.0,0.96,1.2,1.02,1.12,1.08,,0.98,1.14,0.99,1.16,1.03,1.6,1.4,1.29,1.89,0.84,1.38,,1.41,0.9,0.74
PM10_1,1.11,1.06,1.02,1.09,1.08,0.96,1.02,0.94,0.98,1.57,1.12,1.01,0.95,0.85,1.19,1.33,1.19,1.01,1.69,1.03,0.7,1.22,0.89,1.48,1.16
PM10_2,1.14,1.18,0.77,0.78,1.22,1.09,0.77,0.7,0.77,,1.18,0.91,1.26,,1.16,1.02,1.05,0.77,1.44,1.86,,2.42,0.36,1.14,3.16
