,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.03,3.73,,,1.23,1.32,1.97,1.63,,,1.33,1.37,2.23,,1.53,1.13,0.91,0.93,0.91,1.17,0.86,,1.53,1.41,0.94
TEMP_0_0,4.76,1.03,,,2.03,1.06,4.66,0.86,,,2.45,1.52,0.98,,1.62,1.35,1.72,1.58,1.26,0.88,0.51,0.39,1.72,1.8,1.09
TEMP_1_1,,,1.0,,9.38,,1.13,,,,2.54,6.49,,0.46,3.42,2.82,2.49,2.24,2.43,2.86,,,3.56,3.41,3.01
TEMP_0_2,,,,1.0,,,,,0.96,0.6,,,3.11,,9.77,8.52,8.98,10.35,6.42,5.26,,,10.78,9.94,9.05
PRES_0_0,1.14,1.47,2.6,,1.01,3.34,,,,,1.27,1.31,1.59,,1.35,1.08,0.99,0.96,0.93,0.9,0.73,0.39,1.52,1.29,0.8
PRES_1_0,3.19,2.11,,,9.22,1.03,,,,,3.81,2.38,2.0,,2.8,2.2,2.35,2.28,1.78,1.7,0.93,,2.66,3.24,1.93
PRES_0_1,5.96,10.62,1.01,,,,1.0,,,,2.32,6.37,,0.44,3.01,2.73,2.39,2.27,2.29,2.78,1.21,,3.26,3.16,2.8
PRES_1_1,5.84,2.49,,,,,,1.0,,,12.67,3.27,1.78,,4.44,2.72,2.5,2.57,2.55,2.08,1.53,,3.55,4.14,3.9
PRES_1_3,,,,1.14,,,,,1.0,,,,3.55,,12.29,9.0,9.37,10.81,7.07,5.49,,,11.41,12.28,11.03
PRES_1_2,,,,4.94,,,,,,1.01,,,14.76,,33.77,,,,,,,,,34.0,
DEWP_1_0,1.41,2.09,0.83,,1.48,1.59,0.84,4.07,,,1.02,4.76,,,1.33,1.22,1.26,1.3,1.04,1.14,,,1.74,1.39,0.93
DEWP_0_0,1.54,1.35,2.2,,1.58,1.1,2.42,0.99,,,5.02,1.02,,,1.76,1.18,1.03,0.99,1.03,1.21,0.52,0.36,1.47,1.71,1.31
DEWP_0_1,6.71,2.4,,0.69,5.24,2.49,,1.5,0.66,0.42,,,1.0,,3.79,2.81,2.7,2.41,2.22,1.32,1.1,,3.48,3.53,1.88
DEWP_1_1,,,10.52,,,,11.42,,,,,,,1.01,30.86,,,,,,,,31.8,42.64,
WSPM_0_1,1.67,1.44,1.15,0.78,1.63,1.23,1.14,1.35,0.82,0.34,1.38,1.76,1.36,0.47,1.03,,2.78,4.27,1.61,,,,1.76,1.44,1.01
WSPM_0_0,3.18,3.06,2.44,1.72,3.32,2.52,2.62,2.14,1.53,,3.23,3.02,2.58,,,1.26,2.93,4.24,1.24,,,,2.9,3.44,3.39
WSPM_1_1,3.48,4.45,2.83,2.27,3.94,3.49,2.99,2.49,2.05,,4.4,3.33,3.17,,12.43,3.28,1.1,,,,,,3.75,3.93,2.95
WSPM_1_2,3.71,4.96,2.72,2.92,4.08,3.82,3.08,2.81,2.56,,4.98,3.46,3.1,,13.97,6.5,,1.04,,,,,3.72,4.64,3.48
WSPM_1_0,4.8,5.45,3.97,2.44,5.21,4.21,4.14,3.72,2.25,,5.17,5.0,3.83,,7.01,2.44,,,1.73,6.8,,,4.87,5.37,4.12
WSPM_0_2,7.56,4.46,5.7,2.39,6.26,4.42,6.19,3.58,2.1,,7.03,6.71,2.75,,,,,,8.9,1.01,,,7.8,5.84,2.14
WSPM_1_3,27.78,12.63,,,27.37,11.28,12.96,11.87,,,,14.1,11.1,,,,,,,,1.02,,15.61,25.64,
WSPM_0_3,,21.71,,,27.55,,,,,,,21.97,,,,,,,,,,1.01,,28.4,10.85
PM10_0,1.48,1.31,1.04,0.73,1.58,1.06,1.06,0.93,0.66,,1.57,1.27,1.08,0.43,1.52,0.97,1.01,0.92,0.88,1.2,0.5,,1.06,2.9,
PM10_1,1.52,1.56,1.14,0.78,1.53,1.38,1.18,1.25,0.8,0.34,1.42,1.66,1.24,0.63,1.42,1.34,1.14,1.28,1.09,0.95,0.81,0.45,3.24,1.09,1.55
PM10_2,5.15,4.53,4.99,3.45,4.66,4.16,5.18,5.24,3.54,,4.77,5.96,3.32,,4.9,6.69,4.19,4.19,4.05,1.86,,0.93,,7.49,1.13
