,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.94,,,1.03,0.8,0.67,0.72,,,0.99,0.98,0.79,,0.98,0.76,0.72,0.7,0.65,0.63,0.37,0.36,0.99,0.97,0.65
TEMP_0_0,1.06,1.0,,,1.07,0.85,0.81,0.78,,,1.0,1.01,0.82,,1.03,0.82,0.76,0.75,0.7,0.67,0.47,0.36,1.08,1.05,0.71
TEMP_1_1,,2.54,1.01,,1.48,1.07,1.03,,,,1.34,1.41,,0.4,1.32,1.04,0.95,0.97,0.9,0.84,,,1.37,1.32,0.91
TEMP_0_2,,,,1.0,,,,,0.98,0.59,,,1.46,,1.88,1.49,1.37,1.37,1.24,1.09,,,2.04,1.88,1.13
PRES_0_0,0.98,0.94,0.67,,1.0,0.78,,0.69,,,0.96,0.96,0.8,,0.98,0.74,0.7,0.67,0.65,0.65,0.3,0.4,0.97,0.95,0.61
PRES_1_0,1.22,1.16,,,1.29,0.99,,,,,1.27,1.18,0.96,,1.18,0.98,0.94,0.96,0.8,0.72,0.6,,1.28,1.24,0.96
PRES_0_1,1.46,1.18,0.96,,,,1.01,,,,1.31,1.31,,0.39,1.28,1.02,0.92,0.92,0.88,0.82,0.55,,1.33,1.28,0.85
PRES_1_1,1.41,1.31,,,1.35,,,1.0,,,1.09,1.35,1.04,,1.25,1.07,1.0,0.98,0.89,0.89,0.82,,1.42,1.36,0.95
PRES_1_3,,,,1.04,,,,,1.0,,,,1.52,,1.96,1.56,1.53,1.43,1.32,1.27,,,2.07,1.98,1.19
PRES_1_2,,,,1.71,,,,,,1.0,,,2.42,,3.13,2.66,,,1.74,,,,,3.01,
DEWP_1_0,1.02,0.98,0.75,,1.05,0.81,0.76,0.89,,,1.0,1.0,0.8,,1.02,0.78,0.71,0.66,0.68,0.64,0.23,,1.01,0.99,0.63
DEWP_0_0,1.03,0.97,0.69,,1.04,0.82,0.74,0.73,,,1.01,1.0,,,0.96,0.8,0.76,0.78,0.66,0.66,0.49,0.36,1.05,1.01,0.74
DEWP_0_1,1.23,1.23,,0.73,1.29,1.03,,0.98,0.68,0.5,,,1.0,,1.31,1.01,0.97,0.95,0.86,0.81,0.56,,1.37,1.3,0.84
DEWP_1_1,,,2.2,,,,2.26,,,,,,,1.0,2.86,1.83,1.66,,2.15,,,,2.96,2.87,
WSPM_0_1,1.01,0.97,0.73,0.51,1.02,0.85,0.76,0.77,0.51,0.31,0.98,1.03,0.78,0.28,1.0,0.8,0.73,0.75,0.68,0.44,0.33,,1.05,0.98,0.6
WSPM_0_0,1.29,1.21,0.96,0.69,1.36,1.0,0.95,0.9,0.64,,1.29,1.2,0.96,,1.24,1.0,0.98,0.85,0.85,0.91,0.62,,1.29,1.26,0.91
WSPM_1_1,1.41,1.28,1.01,0.72,1.44,1.02,1.04,1.02,0.67,,1.36,1.32,1.01,,1.36,1.01,0.99,1.18,0.83,0.84,,,1.37,1.38,0.96
WSPM_1_2,1.44,1.38,1.03,0.58,1.5,1.06,1.07,1.07,0.7,,1.56,1.41,1.03,,1.33,1.14,0.81,1.0,1.02,1.37,,,1.42,1.46,1.42
WSPM_1_0,1.5,1.44,1.12,0.84,1.55,1.22,1.12,1.05,0.75,,1.46,1.46,1.15,,1.44,1.2,1.22,1.0,1.0,1.05,,,1.53,1.47,1.0
WSPM_0_2,1.63,1.48,1.37,0.97,1.57,1.32,1.41,1.13,0.79,,1.48,1.44,1.24,,2.27,1.06,1.24,0.77,1.07,1.01,,,1.51,1.57,0.99
WSPM_1_3,3.03,2.14,,,3.34,1.63,1.81,1.31,,,4.99,2.25,1.78,,3.22,1.47,,,1.05,,1.0,,2.38,2.81,1.65
WSPM_0_3,2.86,2.72,,,2.62,,,,,,,2.8,,,,2.22,,,1.9,,,1.0,,2.96,1.51
PM10_0,1.0,0.93,0.71,0.51,1.03,0.8,0.73,0.71,0.49,,0.99,0.96,0.74,0.33,0.93,0.77,0.76,0.72,0.64,0.69,0.48,,1.0,0.97,0.88
PM10_1,1.01,0.97,0.76,0.53,1.01,0.8,0.78,0.75,0.49,0.36,0.97,1.0,0.75,0.26,1.02,0.79,0.7,0.73,0.7,0.61,0.3,0.37,1.07,1.0,0.57
PM10_2,1.52,1.44,1.07,0.86,1.63,1.23,1.16,1.04,0.88,,1.55,1.5,1.31,,1.57,1.01,0.98,0.78,0.94,0.91,,0.7,1.13,1.49,1.0
