,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,2.2,5.84,33.97,39.23,88.93,,0.77,7.13,13956.8,50105.29,,9.54,9.51,18.41,37.98,46.6,100.14,102.91,142.16,328.83,,1.25,5.04,34.6
TEMP_0_1,,1.0,,,,0.23,0.63,3.49,4.17,9.46,,0.08,,,,,1.01,1.0,1.94,4.0,4.96,10.56,10.89,,43.11,,0.13,0.54,3.74
TEMP_0_0,,,0.99,,,0.09,,1.28,1.56,3.54,,,0.28,,,,0.38,0.38,0.7,1.52,1.85,4.03,4.12,,13.36,,0.05,0.2,1.33
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.46,4.34,11.44,,,1.0,,,23.06,40.5,,0.35,3.25,,,,4.33,4.33,8.42,17.35,21.6,45.87,46.89,63.91,153.03,,0.57,2.27,15.74
PRES_1_3,0.17,1.59,,,,,1.0,,,,,0.13,1.21,2387.41,8570.86,,1.63,1.62,3.05,6.51,7.97,17.55,17.57,24.44,57.49,,0.21,0.86,5.89
PRES_1_1,0.03,0.28,0.74,8487.02,,,,0.99,1.4,2.99,,0.02,0.21,,1980.93,,0.29,0.27,0.57,1.1,1.36,3.06,3.02,,11.32,,0.04,0.16,1.08
PRES_1_0,0.03,0.24,0.64,,,0.05,,0.75,1.0,2.27,,0.02,0.18,,,,0.23,0.25,0.45,1.01,1.61,2.55,2.7,,10.14,,0.03,0.13,0.88
PRES_0_0,0.01,0.11,0.28,,,0.03,,0.31,0.43,1.0,,0.01,0.08,162.45,527.05,,0.11,0.11,0.22,0.4,0.4,0.95,1.12,,,,0.01,0.06,0.38
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.3,12.19,,,,2.84,7.61,43.24,50.4,114.13,,1.0,,,64971.33,,12.33,12.35,23.69,48.97,60.34,129.51,132.87,185.95,449.96,,1.62,6.54,45.3
DEWP_0_1,0.14,,3.55,39900.06,,0.31,0.81,4.7,5.54,12.74,,0.11,1.0,,7073.7,,1.36,1.34,2.58,5.44,6.64,14.26,14.66,18.99,47.62,,0.18,0.71,4.69
DEWP_0_0,,,,,,,,,,0.01,,,,1.0,3.59,,,,,,,,,,,,,,
DEWP_1_0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.1,0.99,2.54,,,0.23,0.61,3.31,4.11,8.73,,0.08,0.72,1402.5,4000.14,,1.0,1.07,,5.73,,14.58,11.64,,,,0.13,0.52,3.39
WSPM_0_1,0.1,0.98,2.63,,,0.23,0.61,3.46,4.0,9.01,,0.08,0.75,,,,0.94,1.0,1.72,4.3,4.88,10.32,11.25,,,,0.13,0.5,3.73
WSPM_0_2,0.05,0.51,1.45,18701.28,,0.12,0.33,1.75,2.19,4.07,,0.04,0.39,,,,,0.58,1.0,2.33,2.03,4.94,6.56,,,,0.07,0.27,1.68
WSPM_0_0,0.03,0.25,0.65,,,0.06,0.16,0.9,1.02,2.73,,0.02,0.18,,,,0.16,0.23,0.47,1.0,1.48,2.63,2.7,,10.29,,0.03,0.13,0.82
WSPM_1_2,0.02,0.2,0.54,,,0.05,0.13,0.75,0.9,2.74,,0.02,0.15,,,,,0.2,0.49,0.77,1.0,2.22,1.78,,,,0.03,0.15,
WSPM_1_1,0.01,0.09,0.25,,,0.02,0.06,0.33,0.4,0.99,,0.01,0.07,,,,,0.1,0.21,0.34,0.44,1.0,0.9,,,,0.01,0.05,0.44
WSPM_1_0,0.01,0.09,0.24,,,0.02,0.06,0.33,0.39,1.0,,0.01,0.07,,,,0.08,0.09,0.16,0.38,0.5,1.06,1.0,,,,0.01,0.05,0.35
WSPM_0_4,0.01,,,,,0.02,0.04,,,,,0.01,0.05,99.45,357.01,,,,,,,,,1.0,,,0.01,0.03,0.24
WSPM_1_3,,0.03,0.07,,,0.01,0.02,0.1,0.12,,,,0.02,,,,,,,0.09,,,,,1.0,,,0.02,0.18
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.8,7.53,19.96,213393.57,11783908.68,1.75,4.69,26.8,31.49,77.94,11783908.68,0.62,5.64,,,11783908.68,7.4,7.72,13.79,30.37,40.62,80.86,81.08,108.31,299.74,11783908.68,1.0,4.01,34.72
PM10_1,0.2,1.86,4.99,,,0.44,1.15,6.37,7.96,16.36,,0.15,1.39,2427.63,8113.48,,1.91,1.9,3.71,7.84,5.34,18.91,22.44,27.9,41.14,,0.26,1.0,6.12
PM10_2,0.03,0.27,0.73,,,0.06,0.17,0.96,1.07,2.67,,0.02,0.21,,1200.62,,0.29,0.23,0.57,0.99,,3.05,2.58,4.09,6.25,,0.03,0.15,1.0
