,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.99,,,,0.9,0.97,0.91,0.89,0.74,,,0.9,1.07,0.78,0.88,0.63,0.67,0.9,0.91,0.86,0.92,0.77,0.64,0.61,0.57,0.51,0.5,0.9,1.11,1.0,0.74
TEMP_0_0,1.01,1.0,0.74,,,,0.92,0.95,0.89,0.74,,,,1.07,0.91,0.77,0.71,0.7,,0.92,0.97,0.8,0.79,0.69,0.64,0.62,0.63,0.42,,1.16,0.98,0.65
TEMP_1_1,,,0.99,,,,1.09,,0.94,,0.8,,,1.2,1.12,0.99,,,,1.05,1.07,0.9,0.91,0.75,0.72,0.69,0.56,,,1.32,1.15,0.84
TEMP_0_2,,,,1.0,,,1.11,,,1.2,,0.91,,1.6,1.21,,,1.01,,1.57,1.3,1.26,1.11,0.94,0.9,0.82,0.87,,,1.64,1.5,1.06
TEMP_0_1,,,,,1.02,,2.0,1.68,1.69,1.27,,0.9,,2.95,,,1.17,,,1.44,1.15,1.41,,1.12,1.07,0.93,0.9,0.6,,1.83,1.62,1.16
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.03,1.05,0.92,0.71,0.47,0.8200000000000001,1.0,1.04,0.92,0.56,,,0.8200000000000001,1.12,0.88,0.9,0.68,0.75,0.8200000000000001,1.0,0.93,0.94,0.81,0.62,0.62,0.54,0.51,0.34,0.8200000000000001,1.17,1.05,0.71
PRES_1_1,1.09,1.05,,,0.66,,1.03,1.0,0.99,,,,,1.14,0.89,,0.77,0.73,,0.95,0.97,0.87,0.9,0.7,0.67,0.63,0.66,0.47,,1.2,1.05,0.78
PRES_1_0,1.12,1.11,1.06,,,,1.06,0.94,1.0,,,,,1.2,1.03,1.03,0.75,,,0.98,1.1,0.95,0.87,0.89,0.77,0.79,0.68,0.8,,1.3,1.14,0.77
PRES_1_2,1.36,1.34,,0.83,0.85,,1.51,,,1.01,,,,1.39,1.15,,0.96,,,1.23,1.23,1.11,0.94,0.91,0.86,0.78,0.78,0.58,,1.51,1.32,0.89
PRES_0_1,,,1.27,,,,,,,,0.98,,,,,1.26,,,,1.41,1.34,,,0.89,0.89,0.87,,,,1.69,1.41,1.09
PRES_1_3,,,,1.07,1.01,,2.12,,,,,1.0,,1.75,1.22,,1.16,1.08,,1.68,1.3,1.32,1.23,0.98,0.91,0.91,0.91,0.43,,1.7,1.63,1.13
