,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.78,,,,,0.98,1.11,2.09,1.38,0.88,,1.08,1.65,0.52,0.2,,0.98,0.85,1.1,0.44,0.79,0.57,0.25,0.72,0.77,,0.9,0.67,0.63
TEMP_0_1,,0.4,,,,3.54,1.29,0.88,1.17,0.97,,1.38,,,,,1.78,1.37,1.0,0.57,0.89,0.69,0.36,,4.17,,1.45,0.84,0.88
TEMP_0_0,,,0.3,,,2.62,,1.28,0.63,0.6,,,0.56,,,,2.94,1.13,2.44,0.64,1.82,0.75,0.39,,1.8,,1.79,1.1,1.16
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.17,2.8,1.6,,,0.62,,,27.72,4.6,,1.31,1.64,,,,1.08,0.96,1.39,0.43,0.85,0.52,0.26,1.95,1.65,,0.98,0.79,1.07
PRES_1_3,1.6,1.15,,,,,0.46,,,,,1.46,2.78,0.97,0.28,,2.25,1.42,1.08,0.67,1.08,0.88,0.38,0.6,0.8,,1.47,0.89,0.58
PRES_1_1,4.04,1.24,1.34,0.08,,,,0.27,10.82,3.05,,3.58,1.13,,0.34,,1.8,2.05,2.54,0.65,0.91,1.44,0.47,,2.03,,1.7,1.47,1.72
PRES_1_0,3.82,2.34,0.92,,,49.35,,10.56,0.26,0.44,,2.87,1.72,,,,2.91,1.07,1.5,0.89,6.18,0.95,0.44,,2.39,,1.99,1.07,1.46
PRES_0_0,3.58,3.22,1.38,,,18.1,,5.95,0.6,0.21,,3.31,2.44,0.26,0.24,,1.85,1.57,2.36,1.76,1.88,1.24,0.85,,,,2.89,1.04,0.83
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.03,0.84,,,,1.04,0.98,1.61,0.95,0.7,,0.84,,,0.8,,0.89,0.83,0.8,0.39,0.81,0.47,0.23,1.2,1.29,,0.87,0.57,0.56
DEWP_0_1,2.44,,0.43,0.13,,2.04,2.87,0.83,0.93,0.83,,130.46,0.43,,0.41,,2.98,0.96,2.4,0.56,0.78,0.79,0.36,1.15,0.75,,1.32,1.06,1.02
DEWP_0_0,5.23,,,,,,,,2.73,0.71,,,,0.05,0.05,,2.18,,,,,,,,,,9.36,2.4,
DEWP_1_0,6.75,,,,,,,,,,,,,,0.04,,3.46,,,,,,,,,,,3.81,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.72,2.02,2.49,,,1.63,2.74,1.38,1.53,0.73,,1.64,3.23,0.38,0.15,,0.4,9.04,,6.04,,11.97,1.27,,,,1.97,0.72,0.5
WSPM_0_1,1.94,2.03,1.32,,,1.88,2.17,2.34,0.87,0.76,,1.99,1.5,,,,7.98,0.41,5.77,0.94,1.77,0.87,0.29,,,,1.26,0.91,1.56
WSPM_0_2,2.36,1.4,2.9,0.2,,2.44,1.69,2.49,1.31,0.88,,1.84,3.62,,,,,8.11,0.33,2.43,6.74,1.86,0.88,,,,1.96,0.81,0.9
WSPM_0_0,2.75,2.38,1.59,,,2.14,3.09,1.85,1.88,2.5,,2.55,2.11,,,,8.15,2.44,4.47,0.31,1.89,0.6,0.21,,3.55,,1.55,2.12,2.81
WSPM_1_2,2.71,1.94,3.25,,,2.45,2.52,1.46,4.89,3.07,,3.0,1.72,,,,,2.42,12.83,0.5,0.26,1.32,0.66,,,,1.5,4.07,
WSPM_1_1,3.31,2.7,2.12,,,2.45,3.49,3.19,2.49,2.04,,2.92,2.96,,,,,2.18,4.97,0.42,2.06,0.22,0.42,,,,1.82,2.54,5.63
WSPM_1_0,3.06,3.11,2.44,,,2.68,3.77,2.96,1.96,2.72,,2.98,2.97,,,,7.0,1.91,4.0,0.48,3.08,1.47,0.29,,,,2.0,2.26,3.25
WSPM_0_4,2.08,,,,,4.86,1.21,,,,,3.51,2.44,0.37,0.18,,,,,,,,,0.18,,,6.44,1.11,0.58
WSPM_1_3,3.2,8.17,3.96,,,5.71,2.27,3.33,3.17,,,5.25,2.02,,,,,,,1.87,,,,,0.14,,2.34,5.96,4.08
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.2,1.31,1.26,0.32,0.27,1.07,1.41,1.06,1.11,1.24,0.27,1.26,1.14,,,0.27,1.77,0.76,1.3,0.3,0.57,0.39,0.2,3.72,0.81,0.27,0.74,1.01,3.18
PM10_1,1.74,1.43,1.49,,,1.8,1.68,1.72,0.92,0.54,,1.59,1.81,0.44,0.23,,1.02,1.29,0.92,1.25,2.42,1.18,0.53,0.86,2.64,,1.84,0.51,0.63
PM10_2,2.3,2.71,2.37,,,3.88,1.39,3.8,1.54,0.91,,2.28,2.59,,0.16,,1.2,2.58,1.86,2.2,,4.22,0.82,0.77,1.52,,5.34,1.13,0.29
