,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.81,,,,,1.02,1.16,2.17,1.38,0.86,,1.12,1.72,0.5,0.19,,1.0,0.85,1.11,0.42,0.76,0.54,0.24,0.74,0.76,,0.92,0.65,0.62
TEMP_0_1,,0.46,,,,4.08,1.5,1.01,1.32,1.06,,1.61,,,,,2.03,1.5,1.12,0.6,0.97,0.72,0.37,,4.87,,1.64,0.93,0.92
TEMP_0_0,,,0.36,0.12,0.18,3.21,,1.55,0.76,0.69,0.18,,0.68,,,0.18,3.55,1.32,2.85,0.73,2.06,0.83,0.42,,2.1,0.18,2.13,1.27,1.32
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.27,3.04,1.74,,,0.67,,,23.75,4.16,,1.42,1.78,,,,1.15,1.0,1.45,0.43,0.85,0.51,0.26,2.07,1.71,,1.04,0.8,1.06
PRES_1_3,1.82,1.3,,,,,0.52,,,9.78,,1.66,3.15,0.99,0.28,,2.51,1.55,1.18,0.68,1.15,0.91,0.38,0.68,0.87,,1.62,0.94,0.62
PRES_1_1,4.96,1.55,1.64,0.09,,,,0.34,10.89,3.16,,4.43,1.39,,0.38,,2.2,2.35,3.05,0.74,1.06,1.65,0.52,,2.52,,2.06,1.72,1.9
PRES_1_0,4.79,2.93,1.15,,0.15000000000000002,51.54,,10.36,0.33,0.51,0.15000000000000002,3.6,2.16,,,0.15000000000000002,3.48,1.29,1.8,1.0,7.46,1.06,0.5,,3.0,0.15000000000000002,2.41,1.25,1.62
PRES_0_0,4.67,4.2,1.8,,,20.44,38.62,6.93,0.72,0.28,,4.33,3.14,0.34,0.28,,2.42,1.9,3.01,2.04,2.22,1.4,0.92,,,,3.47,1.33,1.05
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.06,0.86,,,,1.07,1.01,1.64,0.94,0.67,,0.86,,,0.68,,0.89,0.81,0.79,0.36,0.77,0.44,0.21,1.22,1.28,,0.87,0.55,0.54
DEWP_0_1,2.8,57.32,0.49,0.13,0.24,2.35,3.28,0.95,1.05,0.91,0.24,109.17,0.5,,0.39,0.24,3.36,1.05,2.64,0.59,0.85,0.82,0.36,1.28,0.83,0.24,1.49,1.14,1.09
DEWP_0_0,8.79,,,,,,,,3.89,1.2,,,,0.08,0.07,,3.66,,,,,,,,,,14.16,3.92,
DEWP_1_0,12.1,,,,,,,,,,,,,,0.07,,6.2,,,,,,,,,,,6.83,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,2.01,2.36,2.91,,,1.9,3.2,1.59,1.71,0.82,,1.91,3.7,0.42,0.15,,0.47,8.56,,5.38,6.23,10.87,1.23,,,,2.17,0.8,0.55
WSPM_0_1,2.28,2.36,1.54,,,2.2,2.54,2.65,0.98,0.82,,2.32,1.76,,,,7.12,0.48,5.09,0.86,1.68,0.85,0.29,10.33,9.71,,1.43,0.97,1.64
WSPM_0_2,2.84,1.69,3.49,0.21,,2.91,2.02,2.94,1.53,0.95,,2.22,4.37,,,,,7.8,0.4,2.21,6.77,1.85,0.85,,,,2.23,0.95,0.99
WSPM_0_0,3.44,2.97,1.97,,,2.67,3.85,2.31,2.35,2.94,,3.19,2.63,,,,9.55,2.61,4.57,0.38,2.09,0.73,0.25,,4.45,,1.93,2.34,3.14
WSPM_1_2,3.43,2.45,4.1,,,3.1,3.19,1.84,5.84,3.88,,3.79,2.18,,,,35.53,2.6,12.32,0.55,0.33,1.29,0.66,,,,1.89,4.62,
WSPM_1_1,4.35,3.55,2.75,,,3.21,4.59,4.19,3.1,2.56,,3.83,3.86,,,,,2.65,6.52,0.55,2.41,0.29,0.5,,,,2.38,3.1,6.6
WSPM_1_0,4.01,4.1,3.21,,,3.49,4.91,3.9,2.57,3.37,,3.92,3.9,,,,7.95,2.38,4.77,0.62,3.52,1.59,0.36,,,,2.61,2.6,4.17
WSPM_0_4,2.78,,,,,6.49,1.62,,,,,4.65,3.27,0.45,0.21,,,,,,,5.55,2.53,0.24,,,7.71,1.45,0.73
WSPM_1_3,4.46,11.39,5.53,,,7.97,3.17,4.64,4.42,,,7.32,2.82,,,,,,,2.17,,,2.93,,0.19,,3.24,7.61,5.69
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.27,1.38,1.33,0.34,0.21000000000000002,1.13,1.48,1.11,1.14,1.22,0.21000000000000002,1.33,1.2,,,0.21000000000000002,1.78,0.76,1.27,0.3,0.57,0.38,0.19,3.82,0.84,0.21000000000000002,0.78,0.93,2.62
PM10_1,1.97,1.62,1.69,0.36,,2.03,1.89,1.88,1.01,0.57,,1.8,2.04,0.47,0.24,,1.15,1.42,1.03,1.17,2.29,1.1,0.51,0.95,2.51,,1.92,0.57,0.65
PM10_2,2.87,3.38,2.95,,,4.79,1.73,4.73,1.78,1.09,,2.83,3.19,,0.17,,1.48,2.9,2.26,2.32,,4.57,0.85,0.96,1.8,,5.4,1.32,0.36
