,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.65,2.14,,,0.86,1.32,4.02,2.95,,,0.99,1.1,5.41,,1.12,0.6,0.68,0.92,0.41,1.89,2.33,,1.07,0.89,0.75
TEMP_0_0,2.58,0.58,,,1.69,0.78,18.05,0.67,,,2.65,1.08,0.83,,1.2,0.78,1.28,1.55,0.52,0.88,0.64,0.58,1.13,1.16,0.84
TEMP_1_1,,,0.31,,14.29,,0.38,,,,1.07,5.07,,0.29,1.66,1.09,1.21,1.3,0.75,3.32,,,1.53,1.37,1.84
TEMP_0_2,,,,0.13,,,,,0.13,0.13,,,0.59,,3.01,1.86,3.17,5.98,1.03,2.15,,,3.08,2.6,2.63
PRES_0_0,0.78,1.18,8.11,,0.67,2.83,,16.27,,,0.98,1.07,3.02,,1.04,0.66,0.81,1.0,0.45,1.31,1.78,0.83,1.12,0.84,0.61
PRES_1_0,1.84,1.02,,,4.39,0.38,,,,,3.03,1.27,1.63,,1.61,0.9,1.41,1.76,0.54,1.47,1.01,,1.35,1.66,1.31
PRES_0_1,6.48,15.85,0.36,,,,0.33,,,,1.02,5.49,,0.31,1.47,1.14,1.24,1.5,0.71,3.55,1.38,,1.45,1.32,1.88
PRES_1_1,3.54,0.95,,,25.39,,,0.29,,,17.8,1.66,0.84,,2.44,0.89,1.09,1.49,0.7,1.44,1.88,,1.57,1.93,2.23
PRES_1_3,,,,0.14,,,,,0.12,,,,0.63,,3.83,1.77,2.99,5.39,1.03,1.94,,,2.91,3.12,3.03
PRES_1_2,,,,0.31,,,,,,0.04,,,1.35,,3.76,,,,,,,,,3.83,
DEWP_1_0,1.03,2.05,0.72,,1.17,1.87,0.7,16.42,,,0.62,3.77,,,0.92,0.73,0.98,1.31,0.45,1.85,,,1.18,0.84,0.73
DEWP_0_0,1.1,0.9,4.74,,1.22,0.89,5.47,1.02,,,3.84,0.6,,,1.35,0.62,0.73,0.92,0.45,1.75,0.83,0.55,0.97,1.11,1.12
DEWP_0_1,5.6,1.09,,0.32,3.84,1.53,,0.76,0.32,0.33,,,0.32,,2.25,1.05,1.57,1.61,0.66,0.72,1.09,,1.75,1.61,0.92
DEWP_1_1,,,1.09,,,,1.22,,,,,,,0.05,4.47,3.58,2.78,,2.41,,,,4.26,5.56,
WSPM_0_1,1.21,1.1,1.31,1.23,1.29,1.15,1.24,1.95,1.47,0.69,1.0,1.5,1.81,0.96,0.62,2.1,1.66,3.54,0.64,,,,1.22,0.86,0.77
WSPM_0_0,1.69,1.66,2.15,2.16,1.99,1.74,2.32,1.63,1.9,,1.91,1.62,2.3,,4.39,0.42,1.16,2.41,0.3,10.16,,,1.36,1.64,1.96
WSPM_1_1,1.72,2.27,2.16,2.87,2.15,2.16,2.25,1.7,2.59,,2.38,1.63,2.62,,3.5,0.63,0.34,21.08,0.77,8.72,,,1.55,1.6,1.66
WSPM_1_2,1.84,2.73,1.85,3.97,2.11,2.44,2.24,2.01,3.71,,2.95,1.7,2.3,,5.45,1.87,8.47,0.3,4.19,,,,1.5,1.96,2.17
WSPM_1_0,2.11,2.35,2.83,2.22,2.51,2.24,2.85,2.61,2.07,,2.46,2.41,2.57,,2.69,0.64,2.53,6.54,0.39,7.69,,,1.86,2.06,2.21
WSPM_0_2,3.66,1.62,5.13,1.75,2.71,2.08,5.72,1.88,1.47,,3.75,3.46,1.08,,,8.21,9.15,,2.86,0.21,,,3.45,2.02,0.67
WSPM_1_3,10.8,2.49,,,9.73,2.68,4.09,3.4,,,,3.01,3.08,,,,,,,,0.08,,2.73,5.52,
WSPM_0_3,10.08,2.75,,,4.11,,,,,,,3.05,,,,,,,,,,0.05,,4.89,1.25
PM10_0,1.23,1.04,1.27,1.31,1.44,1.0,1.25,1.07,1.16,,1.42,1.03,1.35,0.95,1.23,0.53,0.8,0.85,0.38,2.1,0.84,,0.68,1.64,4.87
PM10_1,1.12,1.22,1.34,1.23,1.19,1.38,1.36,1.63,1.44,0.65,1.07,1.4,1.52,1.93,1.0,0.79,0.82,1.38,0.5,1.17,1.69,0.95,1.89,0.64,0.86
PM10_2,2.18,1.84,4.46,4.42,1.95,2.2,4.55,4.47,5.07,,2.14,3.07,1.9,,2.05,2.12,2.14,2.86,1.07,0.81,,0.68,7.73,2.02,0.27
