,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,0.91,0.8,0.65,0.63,0.57,,1.03,0.79,0.3,0.26,,0.75,0.75,0.7,0.63,0.62,0.56,0.56,0.54,0.48,,0.97,0.82,0.64
TEMP_0_1,,1.0,,,,1.19,1.07,0.85,0.84,0.76,,1.37,,,,,1.0,0.99,0.92,0.83,0.82,0.74,0.74,,0.71,,1.28,1.08,0.86
TEMP_0_0,,,1.0,,,1.37,,0.95,0.95,0.85,,,1.17,,,,1.13,1.13,1.02,0.96,0.93,0.84,0.84,,0.72,,1.46,1.22,0.94
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.1,0.84,0.74,,,1.0,,,,0.63,,1.14,0.87,,,,0.83,0.83,0.77,0.7,0.69,0.62,0.61,0.59,0.53,,1.07,0.9,0.71
PRES_1_3,1.25,0.94,,,,,1.0,,,,,1.29,0.98,0.38,0.32,,0.94,0.93,0.85,0.79,0.77,0.71,0.7,0.68,0.6,,1.21,1.02,0.8
PRES_1_1,1.52,1.17,1.03,0.32,,,,1.0,,0.99,,1.59,1.2,,,,1.19,1.12,1.09,0.97,0.94,0.88,0.86,,0.78,,1.5,1.29,1.01
PRES_1_0,1.58,1.2,1.06,,,,,,1.0,0.9,,1.64,1.24,,,,1.15,1.21,1.07,1.02,1.12,0.9,0.89,,0.84,,1.55,1.28,1.05
PRES_0_0,1.75,1.32,1.17,,,1.78,,,1.09,1.0,,1.82,1.36,0.58,,,1.34,1.34,1.31,1.09,0.91,0.89,1.06,,,,1.65,1.44,1.08
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.97,0.73,,,,0.88,0.78,0.63,0.61,0.55,,1.0,,,,,0.73,0.73,0.67,0.61,0.6,0.54,0.54,0.53,0.48,,0.94,0.79,0.63
DEWP_0_1,1.27,,0.85,0.27,,1.16,1.01,0.82,0.81,0.73,,,1.0,,,,0.96,0.96,0.89,0.82,0.79,0.72,0.72,0.67,0.62,,1.25,1.04,0.8
DEWP_0_0,3.3,,,,,,,,,1.85,,,,1.0,,,2.49,,,,,,,,,,3.21,2.89,
DEWP_1_0,3.87,,,,,,,,,,,,,,1.0,,3.47,,,,,,,,,,,3.3,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.33,1.0,0.87,,,1.21,1.06,0.83,0.84,0.73,,1.37,1.03,0.4,0.28,,1.0,0.98,,1.3,,,0.8,,,,1.31,1.08,0.82
WSPM_0_1,1.33,1.0,0.89,,,1.21,1.05,0.86,0.83,0.73,,1.37,1.04,,,,1.02,1.0,0.97,0.93,0.79,0.71,0.78,,,,1.27,1.05,0.87
WSPM_0_2,1.43,1.09,0.99,,,1.29,1.17,0.91,0.92,0.75,,1.49,1.13,,,,,1.03,1.0,1.07,,0.69,0.95,,,,1.45,1.16,0.87
WSPM_0_0,1.58,1.19,1.04,,,1.42,1.28,1.03,0.98,1.02,,1.63,1.21,,,,0.92,1.12,1.05,1.0,1.19,0.85,0.89,,0.86,,1.55,1.18,0.83
WSPM_1_2,1.62,1.22,1.08,,,1.45,1.3,1.06,1.11,1.21,,1.67,1.27,,,,,1.26,,0.96,1.0,1.06,0.74,,,,1.53,1.66,
WSPM_1_1,1.78,1.34,1.19,,,1.61,1.38,1.15,1.11,1.06,,1.84,1.39,,,,,1.41,1.4,1.05,0.94,1.0,0.76,,,,1.73,1.7,1.2
WSPM_1_0,1.79,1.35,1.19,,,1.63,1.44,1.18,1.15,1.0,,1.86,1.39,,,,1.1,1.33,1.02,1.16,1.21,1.18,1.0,,,,1.75,1.48,1.26
WSPM_0_4,1.85,,,,,1.68,1.48,,,,,1.89,1.48,0.56,,,,,,,,,,1.0,,,1.84,1.46,1.17
WSPM_1_3,2.07,1.53,1.38,,,1.88,1.65,1.34,1.21,,,2.13,1.6,,,,,,,1.02,,,,,1.0,,1.93,2.17,1.98
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.03,0.78,0.68,0.2,,0.93,0.82,0.67,0.65,0.61,,1.06,0.8,,,,0.76,0.78,0.68,0.65,0.67,0.58,0.57,0.53,0.53,,1.0,0.84,0.9
PM10_1,1.22,0.93,0.82,,,1.11,0.98,0.78,0.78,0.67,,1.27,0.95,0.34,0.25,,0.93,0.92,0.87,0.83,0.52,0.63,0.73,0.67,0.46,,1.23,1.0,0.72
PM10_2,1.55,1.17,1.04,,,1.4,1.25,0.99,0.94,0.93,,1.59,1.24,,0.37,,1.21,1.05,1.14,0.98,,0.99,0.76,0.84,0.55,,1.11,1.28,1.0
