,TEMP_1_1,PRES_0_1,PRES_0_0,PRES_1_0,DEWP_1_1,DEWP_1_0,DEWP_0_0,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_0_3,WSPM_1_0,WSPM_1_1,WSPM_0_4,WSPM_1_2,PM10_0,PM10_1,PM10_2
TEMP_1_1,1.0,1.0,1.0,0.53,1.0,0.96,0.46,0.73,0.83,0.33,0.89,0.19,0.38,0.93,0.59,0.78,0.52,0.23
PRES_0_1,1.01,0.99,,,1.01,0.95,0.5,0.73,0.85,0.33,0.88,0.19,0.38,0.92,0.63,0.78,0.52,0.23
PRES_0_0,8.89,,0.13,,8.13,,,6.31,2.98,7.41,,1.8,,,1.12,5.98,11.53,
PRES_1_0,,,,,,,,,,,,,,,,,,
DEWP_1_1,1.05,1.05,0.96,0.5,0.96,34.14,,0.8,0.8,0.35,0.85,0.2,0.47,0.89,0.57,0.81,0.53,0.24
DEWP_1_0,3.52,3.46,,,,0.29,0.22,1.69,26.99,1.05,,0.66,0.51,,,2.69,2.22,1.85
DEWP_0_0,18.92,18.62,,,,3.16,0.1,10.93,,2.59,,1.88,1.87,,,12.73,10.62,
WSPM_0_1,1.53,1.52,1.86,,1.59,0.98,0.59,0.67,7.71,0.57,,0.27,0.59,,1.75,1.18,0.77,0.37
WSPM_0_2,2.34,2.4,0.82,0.25,2.16,11.74,,10.57,0.44,2.11,12.4,0.88,2.96,,,1.78,1.15,0.68
WSPM_0_0,3.01,2.98,,,3.02,2.76,1.18,2.48,5.3,0.41,8.99,0.27,0.94,,1.48,2.3,1.74,0.5
WSPM_0_3,3.3,3.24,,,3.02,,,,30.58,4.69,0.31,1.86,,,,2.96,1.44,0.41
WSPM_1_0,3.46,3.44,,,3.46,3.13,,2.31,5.24,0.67,7.33,0.45,2.1,,,2.57,1.92,0.7
WSPM_1_1,4.57,4.5,,,5.3,1.75,0.45,2.95,,0.78,,0.66,0.27,,,3.48,2.66,
WSPM_0_4,4.91,4.83,,,4.49,,,,,,,7.5,,0.21,,3.98,2.99,
WSPM_1_2,9.27,9.38,,,8.48,,,14.7,,2.22,,3.74,,,0.14,6.24,27.1,
PM10_0,1.22,1.23,0.85,0.43,1.22,1.08,0.47,0.86,1.03,0.42,1.31,0.23,0.49,1.14,0.57,0.83,0.87,0.69
PM10_1,1.86,1.83,,,1.8,2.67,,1.43,1.49,0.57,1.15,0.34,0.63,2.29,,1.87,0.57,0.22
PM10_2,10.64,10.47,,,9.98,,,9.35,,3.81,3.47,2.04,,,,14.31,3.64,0.14
