,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.71,3.21,,,,,0.95,1.29,0.93,1.42,,,,0.95,1.13,1.49,3.53,3.44,,1.07,1.32,1.25,0.92,1.07,0.91,0.92,0.97,1.13,,1.27,1.1,1.01
TEMP_0_0,3.19,0.7,,,,,1.68,0.82,1.16,1.11,,,,1.28,0.88,6.97,0.96,0.79,,1.06,1.11,1.03,1.68,1.12,1.38,1.0,0.88,0.84,,1.23,1.16,1.04
TEMP_1_1,,,0.55,,,,1.03,,1.36,,0.51,,,1.89,6.11,0.61,,,,1.4,0.99,1.76,1.67,1.07,0.98,1.37,2.09,,,1.26,1.51,
TEMP_0_2,,,,0.4,,,5.22,,,0.89,,0.44,,1.98,1.42,,,0.69,,2.87,1.98,2.14,0.81,1.36,1.53,1.71,1.24,,,1.71,1.84,1.19
TEMP_0_1,,,,,0.37,,4.81,2.11,,0.76,,0.8,,7.7,,,0.52,,,2.97,3.88,0.95,,1.42,1.7,1.38,1.56,0.55,,2.05,1.79,1.01
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.02,1.71,0.9,3.63,2.97,,0.66,7.57,2.53,,,,,1.06,1.89,0.93,2.53,2.55,,1.19,1.14,1.23,1.02,1.18,1.08,1.28,1.14,1.23,,1.41,1.12,0.98
PRES_1_1,1.39,0.87,,,1.28,,8.05,0.64,,,,,,1.38,1.0,,0.86,0.76,,1.15,1.19,1.03,1.79,1.22,1.14,0.97,0.92,0.88,,1.27,1.24,1.09
PRES_1_0,1.08,1.41,1.34,,,,2.72,,0.59,,,,,1.16,1.24,1.27,2.17,,,1.37,1.35,1.28,1.02,1.18,1.08,1.19,1.14,1.29,,1.3,1.39,1.65
PRES_1_2,1.97,1.53,,0.76,0.61,,,,,0.48,,,,1.71,0.98,,0.87,,,1.45,1.95,1.49,1.27,1.0,1.21,1.02,1.13,0.83,,1.53,1.47,1.5
PRES_0_1,,,0.7,,,,,,,,0.38,,,,,0.67,,,,1.38,1.23,,,1.23,1.3,1.52,,,,1.61,1.8,
PRES_1_3,,,,0.48,0.81,,,,,,,0.37,,3.84,1.98,,1.13,0.64,,2.76,1.83,1.4,1.18,1.91,1.98,1.51,1.4,0.92,,1.76,2.64,0.97
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.88,1.19,1.45,1.14,4.14,,0.92,1.19,0.92,1.16,,1.98,,0.76,3.27,,,,,0.97,1.25,0.97,0.8,1.3,1.12,1.43,1.79,,,1.32,0.98,0.83
DEWP_0_0,1.38,1.04,5.61,1.07,,,2.13,1.13,1.26,0.84,,1.39,,4.02,0.57,,,,,1.67,1.14,1.7,2.18,0.87,0.93,0.8,0.75,0.84,,1.17,1.73,4.15
DEWP_1_1,1.82,8.41,0.62,,,,1.08,,1.32,,0.5,,,,,0.54,,,,1.38,0.94,2.65,1.65,1.18,1.01,1.42,2.06,,,1.35,1.31,
DEWP_0_2,5.13,1.39,,,0.43,,3.51,1.17,2.72,0.92,,0.93,,,,,0.45,,,1.55,2.9,0.96,,1.27,1.53,1.11,1.21,0.64,,1.64,1.77,0.94
DEWP_0_1,5.17,1.17,,0.65,,,3.52,1.07,,,,0.56,,,,,,0.43,,1.62,2.04,1.55,1.44,1.36,1.83,1.04,0.77,0.65,,1.5,2.0,1.31
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.19,1.17,1.28,1.92,1.92,,1.22,1.21,1.32,1.17,0.92,1.7,,1.16,1.69,1.24,1.18,1.19,,0.62,,,,,2.07,,,,,1.37,1.14,1.41
WSPM_0_1,1.48,1.24,0.92,1.39,2.62,,1.23,1.25,1.25,1.57,0.84,1.2,,1.52,1.06,0.86,2.28,1.54,,,0.62,,,,1.12,2.89,,,,1.19,1.41,4.08
WSPM_0_3,1.51,1.24,1.76,1.62,0.67,,1.39,1.18,1.31,1.31,,0.98,,1.26,1.75,2.56,0.8,1.26,,,,0.56,,,2.88,,,,,1.96,1.16,0.73
WSPM_0_4,1.24,2.26,1.85,0.69,,,1.3,2.24,1.18,1.27,,0.92,,1.16,2.59,1.81,,1.32,,,,,0.49,,,,,,,2.25,1.18,0.87
WSPM_0_0,1.76,1.86,1.44,1.42,1.29,,1.84,1.86,1.63,1.2,1.21,1.88,,2.24,1.23,1.57,1.4,1.51,,,,,,0.49,0.62,1.31,2.0,,,1.43,2.88,
WSPM_1_0,1.67,2.22,1.44,1.69,1.67,,1.64,1.93,1.78,1.57,1.38,2.03,,2.16,1.34,1.45,1.87,2.16,,2.56,1.91,3.51,,0.7,0.66,,,,,1.55,2.52,
WSPM_1_1,1.64,2.01,2.1,1.99,1.55,,2.42,1.67,1.83,1.41,1.7,1.64,,3.43,1.16,2.25,1.45,1.25,,,3.95,,,1.36,,0.36,,,,1.51,4.35,
WSPM_1_2,1.96,1.66,3.34,1.5,1.76,,2.33,1.62,1.77,1.6,,1.58,,5.64,1.14,3.24,1.62,1.0,,,,,,1.8,,,0.33,,,1.52,6.86,
WSPM_1_3,2.79,2.29,,,0.85,,3.03,2.17,2.86,1.59,,1.5,,,1.83,,1.18,1.13,,,,,,,,,,0.23,,1.95,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.1,1.06,0.9,0.93,1.02,,1.15,1.03,0.95,0.96,0.84,0.89,,1.23,0.85,0.95,0.98,0.87,,1.06,0.91,1.38,1.41,0.76,0.81,0.72,0.7,0.64,,0.84,2.51,
PM10_1,1.12,1.16,1.24,1.16,1.04,,1.05,1.19,1.17,1.08,1.09,1.54,,1.07,1.47,1.07,1.23,1.33,,1.04,1.32,0.97,0.88,1.58,1.24,1.81,1.94,,,2.96,0.74,1.67
PM10_2,1.54,1.56,,1.1,0.88,,1.42,1.51,2.16,1.65,,0.83,,1.36,5.33,,0.97,1.33,,1.94,4.89,0.92,0.98,,,,,,,,2.66,0.46
