,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.96,,,1.02,0.87,0.73,0.85,,,0.99,0.99,0.92,,0.99,0.85,0.82,0.8,0.77,0.76,0.5,0.59,0.99,0.98,0.76
TEMP_0_0,1.03,1.0,,,1.04,0.92,0.88,0.85,,,0.98,1.0,0.9,,1.01,0.89,0.85,0.84,0.8,0.8,0.64,0.54,1.05,1.03,0.83
TEMP_1_1,,2.31,1.01,,1.3,1.04,1.02,,,,1.21,1.28,,0.52,1.19,1.03,0.97,0.99,0.95,0.9,,,1.21,1.19,0.97
TEMP_0_2,,,,1.0,,,,,1.0,0.72,,,1.25,,1.46,1.27,1.2,1.21,1.11,0.97,,,1.57,1.45,0.98
PRES_0_0,0.99,0.97,0.75,,1.0,0.86,,0.79,,,0.97,0.98,0.92,,1.0,0.83,0.8,0.78,0.77,0.8,0.45,0.65,0.98,0.97,0.73
PRES_1_0,1.11,1.08,,,1.17,0.99,,1.54,,,1.16,1.08,0.99,,1.09,1.02,0.98,1.03,0.88,0.79,0.75,,1.16,1.15,1.03
PRES_0_1,1.36,1.09,0.96,,,,1.01,,,,1.19,1.2,,0.51,1.16,1.02,0.94,0.94,0.94,0.88,0.7,,1.19,1.17,0.9
PRES_1_1,1.25,1.17,,,1.19,0.57,,1.0,,,0.97,1.2,1.02,,1.11,1.03,0.99,0.97,0.93,0.95,1.01,,1.24,1.2,1.01
PRES_1_3,,,,1.02,,,,,1.0,,,,1.29,,1.5,1.29,1.31,1.24,1.18,1.15,,,1.53,1.5,1.05
PRES_1_2,,,,1.39,,,,,,1.0,,,1.69,,1.97,1.89,,,1.21,,,,,1.89,
DEWP_1_0,1.02,1.0,0.83,,1.04,0.9,0.84,1.01,,,1.0,1.01,0.87,,1.02,0.86,0.82,0.75,0.8,0.78,0.37,,1.0,1.0,0.74
DEWP_0_0,1.02,0.98,0.75,,1.02,0.88,0.8,0.82,,,1.0,1.0,,,0.96,0.88,0.84,0.88,0.77,0.79,0.69,0.54,1.03,1.0,0.87
DEWP_0_1,1.09,1.12,,0.86,1.14,1.0,,1.0,0.81,0.76,,,1.0,,1.18,1.0,0.98,0.98,0.91,0.87,0.71,,1.23,1.17,0.88
DEWP_1_1,,,1.61,,,,1.64,,,,,,,1.0,1.88,1.24,1.28,,1.63,,,,1.92,1.88,
WSPM_0_1,1.0,0.99,0.82,0.64,1.0,0.93,0.84,0.85,0.65,0.45,0.97,1.03,0.86,0.43,1.0,0.87,0.82,0.85,0.8,0.61,0.55,,1.04,0.98,0.7
WSPM_0_0,1.17,1.11,0.95,0.82,1.23,0.96,0.94,0.92,0.78,,1.19,1.09,0.97,,1.12,1.0,0.99,0.91,0.9,0.93,0.81,,1.16,1.14,0.96
WSPM_1_1,1.24,1.15,1.0,0.88,1.25,0.98,1.01,1.07,0.82,,1.22,1.19,0.99,,1.21,0.99,1.0,1.11,0.89,0.87,,,1.22,1.2,1.05
WSPM_1_2,1.24,1.24,1.0,0.65,1.29,0.99,1.02,1.1,0.78,,1.35,1.24,1.0,,1.18,1.11,0.84,1.0,1.01,1.4,0.73,,1.22,1.29,1.4
WSPM_1_0,1.28,1.25,1.06,0.93,1.31,1.11,1.03,0.99,0.86,,1.24,1.24,1.1,,1.25,1.13,1.15,1.01,1.0,0.97,,,1.29,1.26,0.97
WSPM_0_2,1.35,1.26,1.28,1.11,1.3,1.21,1.3,1.03,0.87,,1.22,1.19,1.17,,1.72,1.01,1.19,0.71,1.07,1.01,,,1.23,1.32,0.97
WSPM_1_3,2.26,1.51,,,2.11,1.28,1.43,1.13,,,2.9,1.61,1.42,,2.01,1.12,1.28,1.27,0.85,,1.0,,1.69,2.02,1.67
WSPM_0_3,1.89,1.82,,,1.7,,,,,,,1.86,,,,1.61,,,1.47,,,1.0,,1.9,1.11
PM10_0,1.0,0.95,0.8,0.66,1.03,0.87,0.81,0.82,0.67,,1.01,0.97,0.82,0.51,0.95,0.86,0.84,0.84,0.76,0.85,0.67,,1.0,0.98,1.04
PM10_1,1.0,0.98,0.84,0.67,0.99,0.88,0.85,0.84,0.63,0.58,0.96,1.01,0.84,0.36,1.02,0.87,0.81,0.8,0.81,0.72,0.44,0.58,1.05,1.0,0.66
PM10_2,1.3,1.25,1.02,1.07,1.37,1.13,1.09,0.96,0.98,,1.3,1.25,1.27,,1.33,0.95,0.95,0.82,0.95,0.91,,0.93,0.99,1.27,1.0
