,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.9,,,,,0.97,0.97,1.21,1.1,0.93,,1.08,1.17,0.5,0.46,,0.93,0.99,0.99,0.94,0.9,0.88,0.84,0.66,0.71,,1.08,1.04,0.88
TEMP_0_1,,0.68,,,,2.29,1.26,0.98,1.31,1.34,,1.49,,,,,1.53,1.56,1.15,1.32,1.16,1.21,1.3,,1.78,,1.73,1.43,1.45
TEMP_0_0,,,0.6,,,2.09,,1.26,0.99,1.06,,,0.89,,,,2.09,1.49,1.95,1.33,1.8,1.31,1.39,,1.45,,2.06,1.75,1.6
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.18,1.59,1.13,,,0.82,,,,,,1.27,1.23,,,,1.05,1.13,1.2,0.97,1.01,0.88,0.91,1.17,1.1,,1.19,1.24,1.35
PRES_1_3,1.51,1.12,,,,,0.72,,,,,1.47,1.79,,,,1.63,1.47,1.15,1.39,1.21,1.33,1.32,0.7,0.83,,1.63,1.43,0.95
PRES_1_1,2.88,1.35,1.37,,,,,0.58,,,,2.7,1.32,,,,1.7,2.2,2.03,1.49,1.3,1.66,1.56,,1.4,,2.0,2.1,2.22
PRES_1_0,2.75,1.87,1.1,,,,,,0.59,1.52,,2.43,1.64,,,,2.33,1.51,1.61,1.82,2.99,1.77,1.41,,1.58,,2.3,1.76,2.0
PRES_0_0,2.86,2.36,1.45,,,,,,1.86,0.56,,2.8,2.15,0.45,,,1.8,2.02,2.08,2.46,2.3,1.98,2.89,,,,3.58,1.79,1.52
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.01,0.79,,,,0.98,0.89,1.06,0.9,0.85,,0.93,,,,,0.87,0.96,0.82,0.86,0.9,0.79,0.79,0.84,0.87,,1.05,0.94,0.84
DEWP_0_1,1.9,,0.65,,,1.65,1.87,0.9,1.07,1.14,,,0.71,,,,1.9,1.24,1.75,1.21,1.04,1.22,1.2,1.02,0.82,,1.53,1.54,1.35
DEWP_0_0,5.38,,,,,,,,,1.54,,,,0.28,,,3.02,,,,,,,,,,,4.46,
DEWP_1_0,6.84,,,,,,,,,,,,,,0.28,,4.42,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.63,1.54,1.63,,,1.52,1.84,1.22,1.69,1.01,,1.63,2.06,0.49,0.45,,0.68,,,,,,3.44,,,,2.31,1.23,0.95
WSPM_0_1,1.74,1.56,1.17,,,1.63,1.65,1.61,1.05,1.16,,1.79,1.34,,,,,0.7,,,,2.62,1.64,,,,1.59,1.58,1.85
WSPM_0_2,2.04,1.36,1.84,,,2.02,1.54,1.74,1.35,1.33,,1.82,2.22,,,,,,0.63,,,,3.23,,,,2.41,1.34,1.33
WSPM_0_0,2.33,1.88,1.48,,,1.98,2.22,1.53,1.68,2.63,,2.28,1.82,,,,,,,0.73,2.65,1.69,0.78,,,,1.8,3.4,3.29
WSPM_1_2,2.35,1.73,2.11,,,2.14,2.03,1.42,3.12,2.16,,2.51,1.66,,,,,,,2.46,0.58,,,,,,1.77,5.42,
WSPM_1_1,2.78,2.18,1.85,,,2.29,2.64,2.19,2.36,2.04,,2.65,2.36,,,,,6.54,,1.87,,0.55,,,,,2.11,4.5,
WSPM_1_0,2.68,2.36,1.97,,,2.38,2.71,2.16,1.86,2.25,,2.7,2.35,,,,5.41,2.69,3.55,1.07,,,0.87,,,,2.23,3.25,4.24
WSPM_0_4,2.27,,,,,3.3,1.55,,,,,3.05,2.18,,,,,,,,,,,0.49,,,6.54,1.83,1.29
WSPM_1_3,3.04,4.17,2.76,,,3.87,2.29,2.49,2.49,,,3.95,2.13,,,,,,,,,,,,0.44,,2.67,6.95,3.56
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.14,1.04,0.97,,,1.03,1.11,0.88,0.96,1.29,,1.19,0.98,,,,1.36,0.96,1.19,0.75,0.74,0.72,0.75,1.79,0.69,,0.9,2.44,
PM10_1,1.56,1.22,1.18,,,1.52,1.38,1.31,1.09,0.85,,1.51,1.42,0.56,,,1.05,1.36,0.99,2.15,2.24,1.7,1.6,0.82,2.26,,3.49,0.8,1.88
PM10_2,2.12,1.99,1.75,,,2.67,1.48,2.23,1.9,1.23,,2.16,2.04,,,,1.35,2.45,1.63,3.55,,,2.62,0.92,1.43,,,3.1,0.62
