,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.12,,,,,0.15,0.17,0.32,0.21,0.14,,0.17,0.26,0.08,0.03,,0.15,0.13,0.17,0.07,0.12,0.09,0.04,0.11,0.12,,0.14,0.1,0.1
TEMP_0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMP_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.03,0.08,0.04,,,0.02,,,0.76,0.13,,0.04,0.04,,,,0.03,0.03,0.04,0.01,0.02,0.01,0.01,0.05,0.05,,0.03,0.02,0.03
PRES_1_3,0.01,,,,,,,,,,,,0.01,,,,0.01,,,,,,,,,,,,
PRES_1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.28,0.23,,,,0.29,0.27,0.44,0.26,0.19,,0.23,,,0.22,,0.24,0.23,0.22,0.11,0.22,0.13,0.06,0.33,0.35,,0.24,0.16,0.15
DEWP_0_1,0.01,,,,,,0.01,,,,,0.27,,,,,0.01,,,,,,,,,,,,
DEWP_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,,,,,,,,,,,,,,,,,,0.01,,0.01,,0.01,,,,,,,
WSPM_0_1,,,,,,,,,,,,,,,,,0.01,,0.01,,,,,,,,,,
WSPM_0_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_1_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.11,0.12,0.12,0.03,0.03,0.1,0.13,0.1,0.11,0.12,0.03,0.12,0.11,,,0.03,0.17,0.07,0.12,0.03,0.05,0.04,0.02,0.35,0.08,0.03,0.07,0.1,0.3
PM10_1,0.01,0.01,0.01,,,0.01,0.01,0.01,,,,0.01,0.01,,,,,0.01,,0.01,0.01,0.01,,,0.01,,0.01,,
PM10_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
